,jurisdiction,year,week,number_of_deaths,last_week
320,District of Columbia,2020,1,132,2020W40
321,District of Columbia,2020,2,128,2020W40
322,District of Columbia,2020,3,140,2020W40
323,District of Columbia,2020,4,131,2020W40
324,District of Columbia,2020,5,143,2020W40
325,District of Columbia,2020,6,131,2020W40
326,District of Columbia,2020,7,122,2020W40
327,District of Columbia,2020,8,104,2020W40
328,District of Columbia,2020,9,135,2020W40
329,District of Columbia,2020,10,118,2020W40
330,District of Columbia,2020,11,114,2020W40
331,District of Columbia,2020,12,129,2020W40
332,District of Columbia,2020,13,130,2020W40
333,District of Columbia,2020,14,156,2020W40
334,District of Columbia,2020,15,193,2020W40
335,District of Columbia,2020,16,202,2020W40
336,District of Columbia,2020,17,241,2020W40
337,District of Columbia,2020,18,215,2020W40
338,District of Columbia,2020,19,214,2020W40
339,District of Columbia,2020,20,185,2020W40
340,District of Columbia,2020,21,181,2020W40
341,District of Columbia,2020,22,168,2020W40
342,District of Columbia,2020,23,149,2020W40
343,District of Columbia,2020,24,147,2020W40
344,District of Columbia,2020,25,132,2020W40
345,District of Columbia,2020,26,128,2020W40
346,District of Columbia,2020,27,121,2020W40
347,District of Columbia,2020,28,138,2020W40
348,District of Columbia,2020,29,121,2020W40
349,District of Columbia,2020,30,124,2020W40
350,District of Columbia,2020,31,128,2020W40
351,District of Columbia,2020,32,114,2020W40
352,District of Columbia,2020,33,113,2020W40
353,District of Columbia,2020,34,101,2020W40
354,District of Columbia,2020,35,132,2020W40
355,District of Columbia,2020,36,131,2020W40
356,District of Columbia,2020,37,114,2020W40
357,District of Columbia,2020,38,93,2020W40
358,District of Columbia,2020,39,84,2020W40
359,District of Columbia,2020,40,58,2020W40
360,Florida,2020,1,4341,2020W40
361,Florida,2020,2,4408,2020W40
362,Florida,2020,3,4384,2020W40
363,Florida,2020,4,4387,2020W40
364,Florida,2020,5,4419,2020W40
365,Florida,2020,6,4385,2020W40
366,Florida,2020,7,4359,2020W40
367,Florida,2020,8,4415,2020W40
368,Florida,2020,9,4398,2020W40
369,Florida,2020,10,4520,2020W40
370,Florida,2020,11,4435,2020W40
371,Florida,2020,12,4362,2020W40
372,Florida,2020,13,4461,2020W40
373,Florida,2020,14,4497,2020W40
374,Florida,2020,15,4545,2020W40
375,Florida,2020,16,4416,2020W40
376,Florida,2020,17,4553,2020W40
377,Florida,2020,18,4350,2020W40
378,Florida,2020,19,4407,2020W40
379,Florida,2020,20,4280,2020W40
380,Florida,2020,21,4361,2020W40
381,Florida,2020,22,4209,2020W40
382,Florida,2020,23,4263,2020W40
383,Florida,2020,24,4256,2020W40
384,Florida,2020,25,4405,2020W40
385,Florida,2020,26,4504,2020W40
386,Florida,2020,27,4723,2020W40
387,Florida,2020,28,5081,2020W40
388,Florida,2020,29,5507,2020W40
389,Florida,2020,30,5698,2020W40
390,Florida,2020,31,5783,2020W40
391,Florida,2020,32,5578,2020W40
392,Florida,2020,33,5499,2020W40
393,Florida,2020,34,5182,2020W40
394,Florida,2020,35,4989,2020W40
395,Florida,2020,36,4722,2020W40
396,Florida,2020,37,4468,2020W40
397,Florida,2020,38,4556,2020W40
398,Florida,2020,39,4180,2020W40
399,Florida,2020,40,3273,2020W40
400,Georgia,2020,1,1800,2020W40
401,Georgia,2020,2,1799,2020W40
402,Georgia,2020,3,1740,2020W40
403,Georgia,2020,4,1824,2020W40
404,Georgia,2020,5,1790,2020W40
405,Georgia,2020,6,1776,2020W40
406,Georgia,2020,7,1753,2020W40
407,Georgia,2020,8,1741,2020W40
408,Georgia,2020,9,1852,2020W40
409,Georgia,2020,10,1749,2020W40
410,Georgia,2020,11,1780,2020W40
411,Georgia,2020,12,1766,2020W40
412,Georgia,2020,13,1872,2020W40
413,Georgia,2020,14,2025,2020W40
414,Georgia,2020,15,2026,2020W40
415,Georgia,2020,16,2013,2020W40
416,Georgia,2020,17,2027,2020W40
417,Georgia,2020,18,1964,2020W40
418,Georgia,2020,19,1976,2020W40
419,Georgia,2020,20,1947,2020W40
420,Georgia,2020,21,1891,2020W40
421,Georgia,2020,22,1758,2020W40
422,Georgia,2020,23,1752,2020W40
423,Georgia,2020,24,1712,2020W40
424,Georgia,2020,25,1740,2020W40
425,Georgia,2020,26,1771,2020W40
426,Georgia,2020,27,1847,2020W40
427,Georgia,2020,28,1924,2020W40
428,Georgia,2020,29,2108,2020W40
429,Georgia,2020,30,2104,2020W40
430,Georgia,2020,31,2101,2020W40
431,Georgia,2020,32,2111,2020W40
432,Georgia,2020,33,2136,2020W40
433,Georgia,2020,34,2113,2020W40
434,Georgia,2020,35,1968,2020W40
435,Georgia,2020,36,1831,2020W40
436,Georgia,2020,37,1744,2020W40
437,Georgia,2020,38,1536,2020W40
438,Georgia,2020,39,1335,2020W40
439,Georgia,2020,40,783,2020W40
440,Hawaii,2020,1,241,2020W40
441,Hawaii,2020,2,241,2020W40
442,Hawaii,2020,3,214,2020W40
443,Hawaii,2020,4,242,2020W40
444,Hawaii,2020,5,242,2020W40
445,Hawaii,2020,6,235,2020W40
446,Hawaii,2020,7,281,2020W40
447,Hawaii,2020,8,249,2020W40
448,Hawaii,2020,9,237,2020W40
449,Hawaii,2020,10,239,2020W40
450,Hawaii,2020,11,243,2020W40
451,Hawaii,2020,12,212,2020W40
452,Hawaii,2020,13,235,2020W40
453,Hawaii,2020,14,234,2020W40
454,Hawaii,2020,15,221,2020W40
455,Hawaii,2020,16,211,2020W40
456,Hawaii,2020,17,200,2020W40
457,Hawaii,2020,18,222,2020W40
458,Hawaii,2020,19,210,2020W40
459,Hawaii,2020,20,230,2020W40
460,Hawaii,2020,21,208,2020W40
461,Hawaii,2020,22,200,2020W40
462,Hawaii,2020,23,217,2020W40
463,Hawaii,2020,24,203,2020W40
464,Hawaii,2020,25,244,2020W40
465,Hawaii,2020,26,234,2020W40
466,Hawaii,2020,27,206,2020W40
467,Hawaii,2020,28,224,2020W40
468,Hawaii,2020,29,205,2020W40
469,Hawaii,2020,30,218,2020W40
470,Hawaii,2020,31,217,2020W40
471,Hawaii,2020,32,229,2020W40
472,Hawaii,2020,33,220,2020W40
473,Hawaii,2020,34,243,2020W40
474,Hawaii,2020,35,253,2020W40
475,Hawaii,2020,36,231,2020W40
476,Hawaii,2020,37,268,2020W40
477,Hawaii,2020,38,235,2020W40
478,Hawaii,2020,39,236,2020W40
479,Hawaii,2020,40,175,2020W40
480,Idaho,2020,1,278,2020W40
481,Idaho,2020,2,292,2020W40
482,Idaho,2020,3,293,2020W40
483,Idaho,2020,4,275,2020W40
484,Idaho,2020,5,249,2020W40
485,Idaho,2020,6,292,2020W40
486,Idaho,2020,7,279,2020W40
487,Idaho,2020,8,318,2020W40
488,Idaho,2020,9,290,2020W40
489,Idaho,2020,10,278,2020W40
490,Idaho,2020,11,282,2020W40
491,Idaho,2020,12,308,2020W40
492,Idaho,2020,13,332,2020W40
493,Idaho,2020,14,271,2020W40
494,Idaho,2020,15,306,2020W40
495,Idaho,2020,16,283,2020W40
496,Idaho,2020,17,262,2020W40
497,Idaho,2020,18,252,2020W40
498,Idaho,2020,19,304,2020W40
499,Idaho,2020,20,269,2020W40
500,Idaho,2020,21,261,2020W40
501,Idaho,2020,22,279,2020W40
502,Idaho,2020,23,292,2020W40
503,Idaho,2020,24,287,2020W40
504,Idaho,2020,25,282,2020W40
505,Idaho,2020,26,296,2020W40
506,Idaho,2020,27,281,2020W40
507,Idaho,2020,28,287,2020W40
508,Idaho,2020,29,312,2020W40
509,Idaho,2020,30,328,2020W40
510,Idaho,2020,31,327,2020W40
511,Idaho,2020,32,312,2020W40
512,Idaho,2020,33,319,2020W40
513,Idaho,2020,34,359,2020W40
514,Idaho,2020,35,326,2020W40
515,Idaho,2020,36,349,2020W40
516,Idaho,2020,37,316,2020W40
517,Idaho,2020,38,311,2020W40
518,Idaho,2020,39,269,2020W40
519,Idaho,2020,40,230,2020W40
520,Illinois,2020,1,2189,2020W40
521,Illinois,2020,2,2252,2020W40
522,Illinois,2020,3,2231,2020W40
523,Illinois,2020,4,2199,2020W40
524,Illinois,2020,5,2138,2020W40
525,Illinois,2020,6,2231,2020W40
526,Illinois,2020,7,2218,2020W40
527,Illinois,2020,8,2206,2020W40
528,Illinois,2020,9,2209,2020W40
529,Illinois,2020,10,2253,2020W40
530,Illinois,2020,11,2192,2020W40
531,Illinois,2020,12,2281,2020W40
532,Illinois,2020,13,2302,2020W40
533,Illinois,2020,14,2621,2020W40
534,Illinois,2020,15,2868,2020W40
535,Illinois,2020,16,2912,2020W40
536,Illinois,2020,17,3007,2020W40
537,Illinois,2020,18,2950,2020W40
538,Illinois,2020,19,2961,2020W40
539,Illinois,2020,20,2863,2020W40
540,Illinois,2020,21,2635,2020W40
541,Illinois,2020,22,2546,2020W40
542,Illinois,2020,23,2507,2020W40
543,Illinois,2020,24,2268,2020W40
544,Illinois,2020,25,2253,2020W40
545,Illinois,2020,26,2129,2020W40
546,Illinois,2020,27,2180,2020W40
547,Illinois,2020,28,2189,2020W40
548,Illinois,2020,29,2086,2020W40
549,Illinois,2020,30,2032,2020W40
550,Illinois,2020,31,2067,2020W40
551,Illinois,2020,32,2135,2020W40
552,Illinois,2020,33,2117,2020W40
553,Illinois,2020,34,2134,2020W40
554,Illinois,2020,35,2098,2020W40
555,Illinois,2020,36,2178,2020W40
556,Illinois,2020,37,2060,2020W40
557,Illinois,2020,38,2030,2020W40
558,Illinois,2020,39,2194,2020W40
559,Illinois,2020,40,1838,2020W40
560,Indiana,2020,1,1469,2020W40
561,Indiana,2020,2,1386,2020W40
562,Indiana,2020,3,1389,2020W40
563,Indiana,2020,4,1421,2020W40
564,Indiana,2020,5,1378,2020W40
565,Indiana,2020,6,1362,2020W40
566,Indiana,2020,7,1429,2020W40
567,Indiana,2020,8,1407,2020W40
568,Indiana,2020,9,1447,2020W40
569,Indiana,2020,10,1369,2020W40
570,Indiana,2020,11,1399,2020W40
571,Indiana,2020,12,1326,2020W40
572,Indiana,2020,13,1481,2020W40
573,Indiana,2020,14,1579,2020W40
574,Indiana,2020,15,1626,2020W40
575,Indiana,2020,16,1506,2020W40
576,Indiana,2020,17,1591,2020W40
577,Indiana,2020,18,1521,2020W40
578,Indiana,2020,19,1574,2020W40
579,Indiana,2020,20,1565,2020W40
580,Indiana,2020,21,1466,2020W40
581,Indiana,2020,22,1372,2020W40
582,Indiana,2020,23,1385,2020W40
583,Indiana,2020,24,1385,2020W40
584,Indiana,2020,25,1345,2020W40
585,Indiana,2020,26,1373,2020W40
586,Indiana,2020,27,1329,2020W40
587,Indiana,2020,28,1342,2020W40
588,Indiana,2020,29,1368,2020W40
589,Indiana,2020,30,1301,2020W40
590,Indiana,2020,31,1338,2020W40
591,Indiana,2020,32,1309,2020W40
592,Indiana,2020,33,1339,2020W40
593,Indiana,2020,34,1326,2020W40
594,Indiana,2020,35,1297,2020W40
595,Indiana,2020,36,1198,2020W40
596,Indiana,2020,37,1230,2020W40
597,Indiana,2020,38,1255,2020W40
598,Indiana,2020,39,1149,2020W40
599,Indiana,2020,40,723,2020W40
600,Iowa,2020,1,664,2020W40
601,Iowa,2020,2,647,2020W40
602,Iowa,2020,3,620,2020W40
603,Iowa,2020,4,640,2020W40
604,Iowa,2020,5,615,2020W40
605,Iowa,2020,6,637,2020W40
606,Iowa,2020,7,600,2020W40
607,Iowa,2020,8,643,2020W40
608,Iowa,2020,9,642,2020W40
609,Iowa,2020,10,624,2020W40
610,Iowa,2020,11,636,2020W40
611,Iowa,2020,12,597,2020W40
612,Iowa,2020,13,595,2020W40
613,Iowa,2020,14,608,2020W40
614,Iowa,2020,15,596,2020W40
615,Iowa,2020,16,633,2020W40
616,Iowa,2020,17,585,2020W40
617,Iowa,2020,18,672,2020W40
618,Iowa,2020,19,700,2020W40
619,Iowa,2020,20,672,2020W40
620,Iowa,2020,21,617,2020W40
621,Iowa,2020,22,631,2020W40
622,Iowa,2020,23,597,2020W40
623,Iowa,2020,24,587,2020W40
624,Iowa,2020,25,573,2020W40
625,Iowa,2020,26,547,2020W40
626,Iowa,2020,27,593,2020W40
627,Iowa,2020,28,559,2020W40
628,Iowa,2020,29,596,2020W40
629,Iowa,2020,30,646,2020W40
630,Iowa,2020,31,638,2020W40
631,Iowa,2020,32,638,2020W40
632,Iowa,2020,33,651,2020W40
633,Iowa,2020,34,610,2020W40
634,Iowa,2020,35,669,2020W40
635,Iowa,2020,36,576,2020W40
636,Iowa,2020,37,600,2020W40
637,Iowa,2020,38,578,2020W40
638,Iowa,2020,39,536,2020W40
639,Iowa,2020,40,459,2020W40
640,Kansas,2020,1,590,2020W40
641,Kansas,2020,2,560,2020W40
642,Kansas,2020,3,576,2020W40
643,Kansas,2020,4,572,2020W40
644,Kansas,2020,5,547,2020W40
645,Kansas,2020,6,503,2020W40
646,Kansas,2020,7,574,2020W40
647,Kansas,2020,8,559,2020W40
648,Kansas,2020,9,548,2020W40
649,Kansas,2020,10,575,2020W40
650,Kansas,2020,11,522,2020W40
651,Kansas,2020,12,514,2020W40
652,Kansas,2020,13,520,2020W40
653,Kansas,2020,14,547,2020W40
654,Kansas,2020,15,525,2020W40
655,Kansas,2020,16,546,2020W40
656,Kansas,2020,17,541,2020W40
657,Kansas,2020,18,523,2020W40
658,Kansas,2020,19,505,2020W40
659,Kansas,2020,20,529,2020W40
660,Kansas,2020,21,518,2020W40
661,Kansas,2020,22,506,2020W40
662,Kansas,2020,23,499,2020W40
663,Kansas,2020,24,515,2020W40
664,Kansas,2020,25,506,2020W40
665,Kansas,2020,26,521,2020W40
666,Kansas,2020,27,557,2020W40
667,Kansas,2020,28,503,2020W40
668,Kansas,2020,29,516,2020W40
669,Kansas,2020,30,538,2020W40
670,Kansas,2020,31,543,2020W40
671,Kansas,2020,32,597,2020W40
672,Kansas,2020,33,574,2020W40
673,Kansas,2020,34,511,2020W40
674,Kansas,2020,35,527,2020W40
675,Kansas,2020,36,560,2020W40
676,Kansas,2020,37,568,2020W40
677,Kansas,2020,38,539,2020W40
678,Kansas,2020,39,552,2020W40
679,Kansas,2020,40,449,2020W40
680,Kentucky,2020,1,1093,2020W40
681,Kentucky,2020,2,1056,2020W40
682,Kentucky,2020,3,1040,2020W40
683,Kentucky,2020,4,941,2020W40
684,Kentucky,2020,5,977,2020W40
685,Kentucky,2020,6,955,2020W40
686,Kentucky,2020,7,954,2020W40
687,Kentucky,2020,8,992,2020W40
688,Kentucky,2020,9,1017,2020W40
689,Kentucky,2020,10,1005,2020W40
690,Kentucky,2020,11,1019,2020W40
691,Kentucky,2020,12,947,2020W40
692,Kentucky,2020,13,936,2020W40
693,Kentucky,2020,14,1045,2020W40
694,Kentucky,2020,15,1025,2020W40
695,Kentucky,2020,16,959,2020W40
696,Kentucky,2020,17,969,2020W40
697,Kentucky,2020,18,994,2020W40
698,Kentucky,2020,19,1003,2020W40
699,Kentucky,2020,20,992,2020W40
700,Kentucky,2020,21,991,2020W40
701,Kentucky,2020,22,985,2020W40
702,Kentucky,2020,23,913,2020W40
703,Kentucky,2020,24,992,2020W40
704,Kentucky,2020,25,961,2020W40
705,Kentucky,2020,26,932,2020W40
706,Kentucky,2020,27,982,2020W40
707,Kentucky,2020,28,1030,2020W40
708,Kentucky,2020,29,926,2020W40
709,Kentucky,2020,30,953,2020W40
710,Kentucky,2020,31,1014,2020W40
711,Kentucky,2020,32,979,2020W40
712,Kentucky,2020,33,978,2020W40
713,Kentucky,2020,34,1018,2020W40
