jurisdiction,number_of_deaths,year,week,last_week
South Dakota,151,2020,4,39
South Dakota,162,2020,5,39
South Dakota,150,2020,6,39
South Dakota,177,2020,7,39
South Dakota,177,2020,8,39
South Dakota,163,2020,9,39
South Dakota,194,2020,10,39
South Dakota,166,2020,11,39
South Dakota,162,2020,12,39
South Dakota,149,2020,13,39
South Dakota,170,2020,14,39
South Dakota,149,2020,15,39
South Dakota,152,2020,16,39
South Dakota,175,2020,17,39
South Dakota,159,2020,18,39
South Dakota,181,2020,19,39
South Dakota,146,2020,20,39
South Dakota,162,2020,21,39
South Dakota,157,2020,22,39
South Dakota,146,2020,23,39
South Dakota,159,2020,24,39
South Dakota,175,2020,25,39
South Dakota,163,2020,26,39
South Dakota,159,2020,27,39
South Dakota,170,2020,28,39
South Dakota,158,2020,29,39
South Dakota,172,2020,30,39
South Dakota,149,2020,31,39
South Dakota,177,2020,32,39
South Dakota,155,2020,33,39
South Dakota,151,2020,34,39
South Dakota,163,2020,35,39
South Dakota,155,2020,36,39
South Dakota,107,2020,37,39
South Dakota,30,2020,38,39
Tennessee,1613,2020,1,39
Tennessee,1685,2020,2,39
Tennessee,1595,2020,3,39
Tennessee,1530,2020,4,39
Tennessee,1586,2020,5,39
Tennessee,1610,2020,6,39
Tennessee,1452,2020,7,39
Tennessee,1512,2020,8,39
Tennessee,1499,2020,9,39
Tennessee,1607,2020,10,39
Tennessee,1595,2020,11,39
Tennessee,1525,2020,12,39
Tennessee,1521,2020,13,39
Tennessee,1586,2020,14,39
Tennessee,1512,2020,15,39
Tennessee,1536,2020,16,39
Tennessee,1475,2020,17,39
Tennessee,1489,2020,18,39
Tennessee,1484,2020,19,39
Tennessee,1541,2020,20,39
Tennessee,1555,2020,21,39
Tennessee,1459,2020,22,39
Tennessee,1480,2020,23,39
Tennessee,1490,2020,24,39
Tennessee,1560,2020,25,39
Tennessee,1557,2020,26,39
Tennessee,1524,2020,27,39
Tennessee,1614,2020,28,39
Tennessee,1628,2020,29,39
Tennessee,1690,2020,30,39
Tennessee,1688,2020,31,39
Tennessee,1682,2020,32,39
Tennessee,1637,2020,33,39
Tennessee,1635,2020,34,39
Tennessee,1627,2020,35,39
Tennessee,1510,2020,36,39
Tennessee,1488,2020,37,39
Tennessee,1104,2020,38,39
Tennessee,441,2020,39,39
Texas,4324,2020,1,39
Texas,4562,2020,2,39
Texas,4250,2020,3,39
Texas,4127,2020,4,39
Texas,4172,2020,5,39
Texas,4318,2020,6,39
Texas,4341,2020,7,39
Texas,4214,2020,8,39
Texas,4144,2020,9,39
Texas,4168,2020,10,39
Texas,4166,2020,11,39
Texas,4246,2020,12,39
Texas,4255,2020,13,39
Texas,4179,2020,14,39
Texas,4260,2020,15,39
Texas,4288,2020,16,39
Texas,4456,2020,17,39
Texas,4255,2020,18,39
Texas,4271,2020,19,39
Texas,4269,2020,20,39
Texas,4245,2020,21,39
Texas,4139,2020,22,39
Texas,4224,2020,23,39
Texas,4385,2020,24,39
Texas,4486,2020,25,39
Texas,4547,2020,26,39
Texas,4993,2020,27,39
Texas,5714,2020,28,39
Texas,6180,2020,29,39
Texas,6225,2020,30,39
Texas,5826,2020,31,39
Texas,5572,2020,32,39
Texas,5580,2020,33,39
Texas,4800,2020,34,39
Texas,4793,2020,35,39
Texas,4408,2020,36,39
Texas,3753,2020,37,39
Texas,2594,2020,38,39
Texas,858,2020,39,39
United States,60108,2020,1,39
United States,60619,2020,2,39
United States,59203,2020,3,39
United States,58811,2020,4,39
United States,58584,2020,5,39
United States,59316,2020,6,39
United States,58717,2020,7,39
United States,58755,2020,8,39
United States,59188,2020,9,39
United States,59561,2020,10,39
United States,58558,2020,11,39
United States,59130,2020,12,39
United States,62898,2020,13,39
United States,72133,2020,14,39
United States,78929,2020,15,39
United States,76572,2020,16,39
United States,73662,2020,17,39
United States,69055,2020,18,39
United States,66642,2020,19,39
United States,64297,2020,20,39
United States,61388,2020,21,39
United States,59419,2020,22,39
United States,58617,2020,23,39
United States,57728,2020,24,39
United States,57619,2020,25,39
United States,58094,2020,26,39
United States,59294,2020,27,39
United States,61201,2020,28,39
United States,62112,2020,29,39
United States,62583,2020,30,39
United States,61732,2020,31,39
United States,61799,2020,32,39
United States,60823,2020,33,39
United States,58099,2020,34,39
United States,55315,2020,35,39
United States,52108,2020,36,39
United States,48078,2020,37,39
United States,38755,2020,38,39
United States,16946,2020,39,39
Utah,392,2020,1,39
Utah,438,2020,2,39
Utah,409,2020,3,39
Utah,390,2020,4,39
Utah,362,2020,5,39
Utah,312,2020,6,39
Utah,411,2020,7,39
Utah,366,2020,8,39
Utah,395,2020,9,39
Utah,403,2020,10,39
Utah,405,2020,11,39
Utah,410,2020,12,39
Utah,394,2020,13,39
Utah,408,2020,14,39
Utah,381,2020,15,39
Utah,387,2020,16,39
Utah,404,2020,17,39
Utah,379,2020,18,39
Utah,371,2020,19,39
Utah,403,2020,20,39
Utah,374,2020,21,39
Utah,390,2020,22,39
Utah,402,2020,23,39
Utah,387,2020,24,39
Utah,400,2020,25,39
Utah,383,2020,26,39
Utah,437,2020,27,39
Utah,407,2020,28,39
Utah,431,2020,29,39
Utah,435,2020,30,39
Utah,433,2020,31,39
Utah,449,2020,32,39
Utah,446,2020,33,39
Utah,419,2020,34,39
Utah,375,2020,35,39
Utah,359,2020,36,39
Utah,371,2020,37,39
Utah,368,2020,38,39
Utah,201,2020,39,39
Vermont,92,2020,1,39
Vermont,102,2020,2,39
Vermont,125,2020,3,39
Vermont,128,2020,4,39
Vermont,96,2020,5,39
Vermont,121,2020,6,39
Vermont,126,2020,7,39
Vermont,107,2020,8,39
Vermont,137,2020,9,39
Vermont,115,2020,10,39
Vermont,140,2020,11,39
Vermont,157,2020,12,39
Vermont,106,2020,13,39
Vermont,130,2020,14,39
Vermont,127,2020,15,39
Vermont,129,2020,16,39
Vermont,120,2020,17,39
Vermont,109,2020,18,39
Vermont,112,2020,19,39
Vermont,115,2020,20,39
Vermont,103,2020,21,39
Vermont,131,2020,22,39
Vermont,127,2020,23,39
Vermont,103,2020,24,39
Vermont,90,2020,25,39
Vermont,124,2020,26,39
Vermont,91,2020,27,39
Vermont,128,2020,28,39
Vermont,86,2020,29,39
Vermont,115,2020,30,39
Vermont,103,2020,31,39
Vermont,102,2020,32,39
Vermont,104,2020,33,39
Vermont,117,2020,34,39
Vermont,119,2020,35,39
Vermont,113,2020,36,39
Vermont,110,2020,37,39
Vermont,95,2020,38,39
Vermont,73,2020,39,39
Virginia,1428,2020,1,39
Virginia,1534,2020,2,39
Virginia,1420,2020,3,39
Virginia,1280,2020,4,39
Virginia,1423,2020,5,39
Virginia,1524,2020,6,39
Virginia,1376,2020,7,39
Virginia,1444,2020,8,39
Virginia,1387,2020,9,39
Virginia,1479,2020,10,39
Virginia,1435,2020,11,39
Virginia,1453,2020,12,39
Virginia,1517,2020,13,39
Virginia,1467,2020,14,39
Virginia,1619,2020,15,39
Virginia,1599,2020,16,39
Virginia,1629,2020,17,39
Virginia,1668,2020,18,39
Virginia,1590,2020,19,39
Virginia,1565,2020,20,39
Virginia,1462,2020,21,39
Virginia,1443,2020,22,39
Virginia,1408,2020,23,39
Virginia,1422,2020,24,39
Virginia,1290,2020,25,39
Virginia,1453,2020,26,39
Virginia,1389,2020,27,39
Virginia,1481,2020,28,39
Virginia,1382,2020,29,39
Virginia,1453,2020,30,39
Virginia,1448,2020,31,39
Virginia,1492,2020,32,39
Virginia,1430,2020,33,39
Virginia,1427,2020,34,39
Virginia,1408,2020,35,39
Virginia,1388,2020,36,39
Virginia,1306,2020,37,39
Virginia,1048,2020,38,39
Virginia,320,2020,39,39
Washington,1184,2020,1,39
Washington,1244,2020,2,39
Washington,1221,2020,3,39
Washington,1193,2020,4,39
Washington,1198,2020,5,39
Washington,1178,2020,6,39
Washington,1179,2020,7,39
Washington,1115,2020,8,39
Washington,1134,2020,9,39
Washington,1208,2020,10,39
Washington,1165,2020,11,39
Washington,1223,2020,12,39
Washington,1293,2020,13,39
Washington,1305,2020,14,39
Washington,1304,2020,15,39
Washington,1249,2020,16,39
Washington,1230,2020,17,39
Washington,1155,2020,18,39
Washington,1210,2020,19,39
Washington,1138,2020,20,39
Washington,1114,2020,21,39
Washington,1055,2020,22,39
Washington,1053,2020,23,39
Washington,1098,2020,24,39
Washington,1126,2020,25,39
Washington,1082,2020,26,39
Washington,1120,2020,27,39
Washington,1155,2020,28,39
Washington,1174,2020,29,39
Washington,1173,2020,30,39
Washington,1225,2020,31,39
Washington,1223,2020,32,39
Washington,1162,2020,33,39
Washington,1189,2020,34,39
Washington,1098,2020,35,39
Washington,1205,2020,36,39
Washington,1096,2020,37,39
Washington,951,2020,38,39
Washington,421,2020,39,39
West Virginia,470,2020,1,39
West Virginia,491,2020,2,39
West Virginia,518,2020,3,39
West Virginia,439,2020,4,39
West Virginia,479,2020,5,39
West Virginia,479,2020,6,39
West Virginia,472,2020,7,39
West Virginia,466,2020,8,39
West Virginia,456,2020,9,39
West Virginia,482,2020,10,39
West Virginia,471,2020,11,39
West Virginia,468,2020,12,39
West Virginia,487,2020,13,39
West Virginia,451,2020,14,39
West Virginia,492,2020,15,39
West Virginia,368,2020,16,39
West Virginia,426,2020,17,39
West Virginia,451,2020,18,39
West Virginia,440,2020,19,39
West Virginia,468,2020,20,39
West Virginia,431,2020,21,39
West Virginia,404,2020,22,39
West Virginia,390,2020,23,39
West Virginia,437,2020,24,39
West Virginia,409,2020,25,39
West Virginia,449,2020,26,39
West Virginia,412,2020,27,39
West Virginia,417,2020,28,39
West Virginia,412,2020,29,39
West Virginia,469,2020,30,39
West Virginia,421,2020,31,39
West Virginia,420,2020,32,39
West Virginia,332,2020,33,39
West Virginia,221,2020,34,39
West Virginia,97,2020,35,39
West Virginia,34,2020,36,39
West Virginia,10,2020,37,39
West Virginia,,2020,38,39
Wisconsin,1118,2020,1,39
Wisconsin,1060,2020,2,39
Wisconsin,1133,2020,3,39
Wisconsin,1086,2020,4,39
Wisconsin,1176,2020,5,39
Wisconsin,1054,2020,6,39
Wisconsin,1125,2020,7,39
Wisconsin,1161,2020,8,39
Wisconsin,1136,2020,9,39
Wisconsin,1116,2020,10,39
Wisconsin,1105,2020,11,39
Wisconsin,1114,2020,12,39
Wisconsin,1146,2020,13,39
Wisconsin,1221,2020,14,39
Wisconsin,1170,2020,15,39
Wisconsin,1150,2020,16,39
Wisconsin,1026,2020,17,39
Wisconsin,1162,2020,18,39
Wisconsin,1080,2020,19,39
Wisconsin,1022,2020,20,39
Wisconsin,1075,2020,21,39
Wisconsin,1138,2020,22,39
Wisconsin,1043,2020,23,39
Wisconsin,1025,2020,24,39
Wisconsin,1084,2020,25,39
Wisconsin,1032,2020,26,39
Wisconsin,1066,2020,27,39
Wisconsin,1047,2020,28,39
Wisconsin,1036,2020,29,39
Wisconsin,1099,2020,30,39
Wisconsin,1054,2020,31,39
Wisconsin,1094,2020,32,39
Wisconsin,1120,2020,33,39
Wisconsin,1052,2020,34,39
Wisconsin,1066,2020,35,39
Wisconsin,999,2020,36,39
Wisconsin,993,2020,37,39
Wisconsin,884,2020,38,39
Wisconsin,309,2020,39,39
Wyoming,144,2020,1,39
Wyoming,81,2020,2,39
Wyoming,103,2020,3,39
Wyoming,96,2020,4,39
Wyoming,94,2020,5,39
Wyoming,97,2020,6,39
Wyoming,75,2020,7,39
Wyoming,101,2020,8,39
Wyoming,100,2020,9,39
Wyoming,80,2020,10,39
Wyoming,85,2020,11,39
Wyoming,117,2020,12,39
Wyoming,88,2020,13,39
Wyoming,123,2020,14,39
Wyoming,102,2020,15,39
Wyoming,89,2020,16,39
Wyoming,98,2020,17,39
Wyoming,68,2020,18,39
Wyoming,83,2020,19,39
Wyoming,101,2020,20,39
Wyoming,96,2020,21,39
Wyoming,84,2020,22,39
Wyoming,105,2020,23,39
Wyoming,96,2020,24,39
Wyoming,93,2020,25,39
Wyoming,89,2020,26,39
Wyoming,102,2020,27,39
Wyoming,104,2020,28,39
Wyoming,101,2020,29,39
Wyoming,94,2020,30,39
Wyoming,90,2020,31,39
Wyoming,106,2020,32,39
Wyoming,111,2020,33,39
Wyoming,95,2020,34,39
Wyoming,85,2020,35,39
Wyoming,103,2020,36,39
Wyoming,106,2020,37,39
Wyoming,60,2020,38,39
Wyoming,20,2020,39,39
