jurisdiction,number_of_deaths,year,week,last_week
Missouri,1256,2020,26,37
Missouri,1255,2020,27,37
Missouri,1251,2020,28,37
Missouri,1323,2020,29,37
Missouri,1292,2020,30,37
Missouri,1286,2020,31,37
Missouri,1261,2020,32,37
Missouri,1270,2020,33,37
Missouri,1229,2020,34,37
Missouri,1136,2020,35,37
Missouri,1069,2020,36,37
Missouri,861,2020,37,37
Montana,231,2020,1,37
Montana,211,2020,2,37
Montana,202,2020,3,37
Montana,196,2020,4,37
Montana,218,2020,5,37
Montana,202,2020,6,37
Montana,198,2020,7,37
Montana,218,2020,8,37
Montana,235,2020,9,37
Montana,221,2020,10,37
Montana,218,2020,11,37
Montana,228,2020,12,37
Montana,205,2020,13,37
Montana,177,2020,14,37
Montana,216,2020,15,37
Montana,191,2020,16,37
Montana,187,2020,17,37
Montana,204,2020,18,37
Montana,177,2020,19,37
Montana,205,2020,20,37
Montana,180,2020,21,37
Montana,179,2020,22,37
Montana,178,2020,23,37
Montana,223,2020,24,37
Montana,198,2020,25,37
Montana,198,2020,26,37
Montana,174,2020,27,37
Montana,189,2020,28,37
Montana,203,2020,29,37
Montana,223,2020,30,37
Montana,215,2020,31,37
Montana,215,2020,32,37
Montana,204,2020,33,37
Montana,232,2020,34,37
Montana,183,2020,35,37
Montana,210,2020,36,37
Montana,131,2020,37,37
Nebraska,345,2020,1,37
Nebraska,362,2020,2,37
Nebraska,333,2020,3,37
Nebraska,358,2020,4,37
Nebraska,373,2020,5,37
Nebraska,345,2020,6,37
Nebraska,327,2020,7,37
Nebraska,318,2020,8,37
Nebraska,341,2020,9,37
Nebraska,355,2020,10,37
Nebraska,343,2020,11,37
Nebraska,350,2020,12,37
Nebraska,331,2020,13,37
Nebraska,310,2020,14,37
Nebraska,343,2020,15,37
Nebraska,353,2020,16,37
Nebraska,353,2020,17,37
Nebraska,344,2020,18,37
Nebraska,338,2020,19,37
Nebraska,352,2020,20,37
Nebraska,347,2020,21,37
Nebraska,375,2020,22,37
Nebraska,318,2020,23,37
Nebraska,317,2020,24,37
Nebraska,370,2020,25,37
Nebraska,317,2020,26,37
Nebraska,304,2020,27,37
Nebraska,315,2020,28,37
Nebraska,324,2020,29,37
Nebraska,357,2020,30,37
Nebraska,356,2020,31,37
Nebraska,370,2020,32,37
Nebraska,344,2020,33,37
Nebraska,351,2020,34,37
Nebraska,302,2020,35,37
Nebraska,301,2020,36,37
Nebraska,234,2020,37,37
Nevada,521,2020,1,37
Nevada,556,2020,2,37
Nevada,605,2020,3,37
Nevada,577,2020,4,37
Nevada,532,2020,5,37
Nevada,579,2020,6,37
Nevada,528,2020,7,37
Nevada,545,2020,8,37
Nevada,543,2020,9,37
Nevada,535,2020,10,37
Nevada,515,2020,11,37
Nevada,508,2020,12,37
Nevada,542,2020,13,37
Nevada,592,2020,14,37
Nevada,587,2020,15,37
Nevada,545,2020,16,37
Nevada,565,2020,17,37
Nevada,547,2020,18,37
Nevada,544,2020,19,37
Nevada,514,2020,20,37
Nevada,535,2020,21,37
Nevada,543,2020,22,37
Nevada,562,2020,23,37
Nevada,543,2020,24,37
Nevada,518,2020,25,37
Nevada,554,2020,26,37
Nevada,524,2020,27,37
Nevada,626,2020,28,37
Nevada,629,2020,29,37
Nevada,640,2020,30,37
Nevada,599,2020,31,37
Nevada,660,2020,32,37
Nevada,629,2020,33,37
Nevada,605,2020,34,37
Nevada,579,2020,35,37
Nevada,541,2020,36,37
Nevada,398,2020,37,37
New Hampshire,261,2020,1,37
New Hampshire,263,2020,2,37
New Hampshire,245,2020,3,37
New Hampshire,241,2020,4,37
New Hampshire,240,2020,5,37
New Hampshire,256,2020,6,37
New Hampshire,236,2020,7,37
New Hampshire,277,2020,8,37
New Hampshire,228,2020,9,37
New Hampshire,266,2020,10,37
New Hampshire,240,2020,11,37
New Hampshire,252,2020,12,37
New Hampshire,258,2020,13,37
New Hampshire,248,2020,14,37
New Hampshire,270,2020,15,37
New Hampshire,242,2020,16,37
New Hampshire,274,2020,17,37
New Hampshire,265,2020,18,37
New Hampshire,292,2020,19,37
New Hampshire,285,2020,20,37
New Hampshire,268,2020,21,37
New Hampshire,250,2020,22,37
New Hampshire,259,2020,23,37
New Hampshire,302,2020,24,37
New Hampshire,238,2020,25,37
New Hampshire,250,2020,26,37
New Hampshire,247,2020,27,37
New Hampshire,248,2020,28,37
New Hampshire,230,2020,29,37
New Hampshire,266,2020,30,37
New Hampshire,247,2020,31,37
New Hampshire,233,2020,32,37
New Hampshire,229,2020,33,37
New Hampshire,249,2020,34,37
New Hampshire,229,2020,35,37
New Hampshire,230,2020,36,37
New Hampshire,214,2020,37,37
New Jersey,1628,2020,1,37
New Jersey,1587,2020,2,37
New Jersey,1489,2020,3,37
New Jersey,1580,2020,4,37
New Jersey,1516,2020,5,37
New Jersey,1492,2020,6,37
New Jersey,1487,2020,7,37
New Jersey,1493,2020,8,37
New Jersey,1571,2020,9,37
New Jersey,1507,2020,10,37
New Jersey,1475,2020,11,37
New Jersey,1595,2020,12,37
New Jersey,2120,2020,13,37
New Jersey,3477,2020,14,37
New Jersey,4763,2020,15,37
New Jersey,4723,2020,16,37
New Jersey,3967,2020,17,37
New Jersey,3176,2020,18,37
New Jersey,2596,2020,19,37
New Jersey,2277,2020,20,37
New Jersey,1927,2020,21,37
New Jersey,1742,2020,22,37
New Jersey,1577,2020,23,37
New Jersey,1478,2020,24,37
New Jersey,1409,2020,25,37
New Jersey,1436,2020,26,37
New Jersey,1401,2020,27,37
New Jersey,1379,2020,28,37
New Jersey,1320,2020,29,37
New Jersey,1360,2020,30,37
New Jersey,1376,2020,31,37
New Jersey,1334,2020,32,37
New Jersey,1296,2020,33,37
New Jersey,1330,2020,34,37
New Jersey,1310,2020,35,37
New Jersey,1347,2020,36,37
New Jersey,1146,2020,37,37
New Mexico,402,2020,1,37
New Mexico,408,2020,2,37
New Mexico,387,2020,3,37
New Mexico,397,2020,4,37
New Mexico,368,2020,5,37
New Mexico,369,2020,6,37
New Mexico,381,2020,7,37
New Mexico,386,2020,8,37
New Mexico,394,2020,9,37
New Mexico,392,2020,10,37
New Mexico,340,2020,11,37
New Mexico,385,2020,12,37
New Mexico,360,2020,13,37
New Mexico,391,2020,14,37
New Mexico,402,2020,15,37
New Mexico,414,2020,16,37
New Mexico,401,2020,17,37
New Mexico,416,2020,18,37
New Mexico,430,2020,19,37
New Mexico,461,2020,20,37
New Mexico,390,2020,21,37
New Mexico,422,2020,22,37
New Mexico,441,2020,23,37
New Mexico,427,2020,24,37
New Mexico,401,2020,25,37
New Mexico,389,2020,26,37
New Mexico,434,2020,27,37
New Mexico,391,2020,28,37
New Mexico,381,2020,29,37
New Mexico,403,2020,30,37
New Mexico,385,2020,31,37
New Mexico,388,2020,32,37
New Mexico,357,2020,33,37
New Mexico,352,2020,34,37
New Mexico,340,2020,35,37
New Mexico,289,2020,36,37
New Mexico,222,2020,37,37
New York,2164,2020,1,37
New York,2092,2020,2,37
New York,2167,2020,3,37
New York,2023,2020,4,37
New York,2028,2020,5,37
New York,2058,2020,6,37
New York,1988,2020,7,37
New York,2032,2020,8,37
New York,2161,2020,9,37
New York,2071,2020,10,37
New York,1981,2020,11,37
New York,2127,2020,12,37
New York,2542,2020,13,37
New York,3769,2020,14,37
New York,4661,2020,15,37
New York,4460,2020,16,37
New York,3737,2020,17,37
New York,3128,2020,18,37
New York,2779,2020,19,37
New York,2504,2020,20,37
New York,2240,2020,21,37
New York,2109,2020,22,37
New York,1966,2020,23,37
New York,1894,2020,24,37
New York,1890,2020,25,37
New York,1923,2020,26,37
New York,1871,2020,27,37
New York,1871,2020,28,37
New York,1831,2020,29,37
New York,1799,2020,30,37
New York,1864,2020,31,37
New York,1857,2020,32,37
New York,1807,2020,33,37
New York,1865,2020,34,37
New York,1789,2020,35,37
New York,1766,2020,36,37
New York,1718,2020,37,37
New York City,1155,2020,1,37
New York City,1137,2020,2,37
New York City,1129,2020,3,37
New York City,1182,2020,4,37
New York City,1171,2020,5,37
New York City,1171,2020,6,37
New York City,1130,2020,7,37
New York City,1096,2020,8,37
New York City,1110,2020,9,37
New York City,1113,2020,10,37
New York City,1136,2020,11,37
New York City,1405,2020,12,37
New York City,2804,2020,13,37
New York City,6296,2020,14,37
New York City,7863,2020,15,37
New York City,5902,2020,16,37
New York City,4049,2020,17,37
New York City,2847,2020,18,37
New York City,2074,2020,19,37
New York City,1604,2020,20,37
New York City,1310,2020,21,37
New York City,1166,2020,22,37
New York City,1113,2020,23,37
New York City,1098,2020,24,37
New York City,990,2020,25,37
New York City,1072,2020,26,37
New York City,990,2020,27,37
New York City,1026,2020,28,37
New York City,969,2020,29,37
New York City,1020,2020,30,37
New York City,986,2020,31,37
New York City,960,2020,32,37
New York City,986,2020,33,37
New York City,961,2020,34,37
New York City,991,2020,35,37
New York City,964,2020,36,37
New York City,918,2020,37,37
North Carolina,2004,2020,1,37
North Carolina,1985,2020,2,37
North Carolina,1901,2020,3,37
North Carolina,1993,2020,4,37
North Carolina,1984,2020,5,37
North Carolina,2055,2020,6,37
North Carolina,2061,2020,7,37
North Carolina,1926,2020,8,37
North Carolina,1970,2020,9,37
North Carolina,2034,2020,10,37
North Carolina,2024,2020,11,37
North Carolina,2052,2020,12,37
North Carolina,1876,2020,13,37
North Carolina,2021,2020,14,37
North Carolina,2015,2020,15,37
North Carolina,2024,2020,16,37
North Carolina,2105,2020,17,37
North Carolina,1943,2020,18,37
North Carolina,2053,2020,19,37
North Carolina,2040,2020,20,37
North Carolina,2056,2020,21,37
North Carolina,1982,2020,22,37
North Carolina,1958,2020,23,37
North Carolina,1863,2020,24,37
North Carolina,1908,2020,25,37
North Carolina,1898,2020,26,37
North Carolina,1927,2020,27,37
North Carolina,1809,2020,28,37
North Carolina,1647,2020,29,37
North Carolina,1251,2020,30,37
North Carolina,640,2020,31,37
North Carolina,1383,2020,32,37
North Carolina,879,2020,33,37
North Carolina,184,2020,34,37
North Dakota,149,2020,1,37
North Dakota,151,2020,2,37
North Dakota,171,2020,3,37
North Dakota,147,2020,4,37
North Dakota,130,2020,5,37
North Dakota,137,2020,6,37
North Dakota,148,2020,7,37
North Dakota,176,2020,8,37
North Dakota,153,2020,9,37
North Dakota,171,2020,10,37
North Dakota,148,2020,11,37
North Dakota,150,2020,12,37
North Dakota,119,2020,13,37
North Dakota,140,2020,14,37
North Dakota,158,2020,15,37
North Dakota,157,2020,16,37
North Dakota,158,2020,17,37
North Dakota,148,2020,18,37
North Dakota,141,2020,19,37
North Dakota,152,2020,20,37
North Dakota,140,2020,21,37
North Dakota,143,2020,22,37
North Dakota,160,2020,23,37
North Dakota,143,2020,24,37
North Dakota,141,2020,25,37
North Dakota,131,2020,26,37
North Dakota,115,2020,27,37
North Dakota,135,2020,28,37
North Dakota,134,2020,29,37
North Dakota,130,2020,30,37
North Dakota,130,2020,31,37
North Dakota,140,2020,32,37
North Dakota,111,2020,33,37
North Dakota,87,2020,34,37
North Dakota,91,2020,35,37
North Dakota,94,2020,36,37
North Dakota,63,2020,37,37
Ohio,2541,2020,1,37
Ohio,2610,2020,2,37
Ohio,2474,2020,3,37
Ohio,2563,2020,4,37
Ohio,2492,2020,5,37
Ohio,2532,2020,6,37
Ohio,2490,2020,7,37
Ohio,2525,2020,8,37
Ohio,2457,2020,9,37
Ohio,2506,2020,10,37
Ohio,2548,2020,11,37
Ohio,2515,2020,12,37
Ohio,2504,2020,13,37
Ohio,2560,2020,14,37
Ohio,2621,2020,15,37
Ohio,2644,2020,16,37
Ohio,2826,2020,17,37
Ohio,2724,2020,18,37
Ohio,2611,2020,19,37
Ohio,2675,2020,20,37
Ohio,2653,2020,21,37
Ohio,2507,2020,22,37
Ohio,2579,2020,23,37
Ohio,2410,2020,24,37
Ohio,2385,2020,25,37
Ohio,2403,2020,26,37
Ohio,2474,2020,27,37
Ohio,2469,2020,28,37
Ohio,2502,2020,29,37
Ohio,2472,2020,30,37
Ohio,2564,2020,31,37
Ohio,2508,2020,32,37
Ohio,2459,2020,33,37
Ohio,2385,2020,34,37
Ohio,2109,2020,35,37
Ohio,1487,2020,36,37
Ohio,1104,2020,37,37
Oklahoma,891,2020,1,37
Oklahoma,797,2020,2,37
Oklahoma,778,2020,3,37
Oklahoma,684,2020,4,37
Oklahoma,724,2020,5,37
Oklahoma,804,2020,6,37
Oklahoma,785,2020,7,37
Oklahoma,752,2020,8,37
Oklahoma,793,2020,9,37
Oklahoma,795,2020,10,37
Oklahoma,791,2020,11,37
Oklahoma,826,2020,12,37
Oklahoma,852,2020,13,37
Oklahoma,776,2020,14,37
Oklahoma,847,2020,15,37
Oklahoma,782,2020,16,37
Oklahoma,733,2020,17,37
Oklahoma,696,2020,18,37
Oklahoma,776,2020,19,37
Oklahoma,729,2020,20,37
Oklahoma,809,2020,21,37
Oklahoma,739,2020,22,37
Oklahoma,783,2020,23,37
Oklahoma,764,2020,24,37
Oklahoma,735,2020,25,37
Oklahoma,762,2020,26,37
Oklahoma,774,2020,27,37
Oklahoma,766,2020,28,37
Oklahoma,781,2020,29,37
Oklahoma,892,2020,30,37
Oklahoma,864,2020,31,37
Oklahoma,790,2020,32,37
Oklahoma,821,2020,33,37
Oklahoma,813,2020,34,37
Oklahoma,710,2020,35,37
Oklahoma,680,2020,36,37
Oklahoma,495,2020,37,37
Oregon,737,2020,1,37
Oregon,764,2020,2,37
Oregon,769,2020,3,37
Oregon,745,2020,4,37
Oregon,728,2020,5,37
Oregon,727,2020,6,37
Oregon,783,2020,7,37
Oregon,732,2020,8,37
Oregon,735,2020,9,37
Oregon,788,2020,10,37
Oregon,744,2020,11,37
Oregon,774,2020,12,37
Oregon,768,2020,13,37
Oregon,778,2020,14,37
Oregon,768,2020,15,37
Oregon,765,2020,16,37
Oregon,769,2020,17,37
Oregon,713,2020,18,37
Oregon,703,2020,19,37
Oregon,715,2020,20,37
Oregon,743,2020,21,37
Oregon,747,2020,22,37
Oregon,682,2020,23,37
Oregon,725,2020,24,37
Oregon,727,2020,25,37
Oregon,681,2020,26,37
Oregon,757,2020,27,37
Oregon,710,2020,28,37
Oregon,750,2020,29,37
Oregon,732,2020,30,37
Oregon,711,2020,31,37
Oregon,743,2020,32,37
Oregon,733,2020,33,37
Oregon,721,2020,34,37
Oregon,603,2020,35,37
Oregon,480,2020,36,37
Oregon,374,2020,37,37
Pennsylvania,2761,2020,1,37
Pennsylvania,2819,2020,2,37
Pennsylvania,2828,2020,3,37
Pennsylvania,2761,2020,4,37
Pennsylvania,2779,2020,5,37
Pennsylvania,2764,2020,6,37
Pennsylvania,2785,2020,7,37
Pennsylvania,2674,2020,8,37
Pennsylvania,2751,2020,9,37
Pennsylvania,2738,2020,10,37
Pennsylvania,2774,2020,11,37
Pennsylvania,2563,2020,12,37
Pennsylvania,2727,2020,13,37
Pennsylvania,3001,2020,14,37
Pennsylvania,3444,2020,15,37
Pennsylvania,3725,2020,16,37
Pennsylvania,3797,2020,17,37
Pennsylvania,3544,2020,18,37
Pennsylvania,3401,2020,19,37
Pennsylvania,3233,2020,20,37
Pennsylvania,2925,2020,21,37
Pennsylvania,2758,2020,22,37
Pennsylvania,2677,2020,23,37
Pennsylvania,2541,2020,24,37
Pennsylvania,2590,2020,25,37
Pennsylvania,2542,2020,26,37
Pennsylvania,2577,2020,27,37
Pennsylvania,2650,2020,28,37
Pennsylvania,2530,2020,29,37
Pennsylvania,2507,2020,30,37
Pennsylvania,2607,2020,31,37
Pennsylvania,2500,2020,32,37
Pennsylvania,2627,2020,33,37
Pennsylvania,2561,2020,34,37
Pennsylvania,2456,2020,35,37
Pennsylvania,2164,2020,36,37
Pennsylvania,1827,2020,37,37
Puerto Rico,552,2020,1,37
Puerto Rico,588,2020,2,37
Puerto Rico,652,2020,3,37
Puerto Rico,621,2020,4,37
Puerto Rico,582,2020,5,37
Puerto Rico,602,2020,6,37
Puerto Rico,614,2020,7,37
Puerto Rico,611,2020,8,37
Puerto Rico,618,2020,9,37
Puerto Rico,615,2020,10,37
Puerto Rico,595,2020,11,37
Puerto Rico,620,2020,12,37
Puerto Rico,637,2020,13,37
Puerto Rico,572,2020,14,37
Puerto Rico,589,2020,15,37
Puerto Rico,554,2020,16,37
Puerto Rico,535,2020,17,37
Puerto Rico,539,2020,18,37
Puerto Rico,557,2020,19,37
Puerto Rico,534,2020,20,37
Puerto Rico,545,2020,21,37
Puerto Rico,551,2020,22,37
Puerto Rico,571,2020,23,37
Puerto Rico,548,2020,24,37
Puerto Rico,580,2020,25,37
Puerto Rico,525,2020,26,37
Puerto Rico,531,2020,27,37
Puerto Rico,560,2020,28,37
Puerto Rico,572,2020,29,37
Puerto Rico,564,2020,30,37
Puerto Rico,531,2020,31,37
Puerto Rico,434,2020,32,37
Puerto Rico,392,2020,33,37
Puerto Rico,363,2020,34,37
Puerto Rico,261,2020,35,37
Puerto Rico,168,2020,36,37
Puerto Rico,124,2020,37,37
Rhode Island,225,2020,1,37
Rhode Island,201,2020,2,37
Rhode Island,204,2020,3,37
Rhode Island,199,2020,4,37
Rhode Island,220,2020,5,37
Rhode Island,244,2020,6,37
Rhode Island,183,2020,7,37
Rhode Island,205,2020,8,37
Rhode Island,236,2020,9,37
Rhode Island,254,2020,10,37
Rhode Island,195,2020,11,37
Rhode Island,219,2020,12,37
Rhode Island,198,2020,13,37
Rhode Island,236,2020,14,37
Rhode Island,246,2020,15,37
Rhode Island,273,2020,16,37
Rhode Island,297,2020,17,37
Rhode Island,331,2020,18,37
Rhode Island,381,2020,19,37
Rhode Island,301,2020,20,37
Rhode Island,277,2020,21,37
Rhode Island,252,2020,22,37
Rhode Island,241,2020,23,37
Rhode Island,207,2020,24,37
Rhode Island,232,2020,25,37
Rhode Island,201,2020,26,37
Rhode Island,175,2020,27,37
Rhode Island,187,2020,28,37
Rhode Island,187,2020,29,37
Rhode Island,171,2020,30,37
Rhode Island,196,2020,31,37
Rhode Island,202,2020,32,37
Rhode Island,205,2020,33,37
Rhode Island,182,2020,34,37
Rhode Island,159,2020,35,37
Rhode Island,130,2020,36,37
Rhode Island,54,2020,37,37
South Carolina,1085,2020,1,37
South Carolina,1080,2020,2,37
South Carolina,1048,2020,3,37
South Carolina,1033,2020,4,37
South Carolina,1032,2020,5,37
South Carolina,1096,2020,6,37
South Carolina,1003,2020,7,37
South Carolina,1035,2020,8,37
South Carolina,1043,2020,9,37
South Carolina,1132,2020,10,37
South Carolina,1103,2020,11,37
South Carolina,1067,2020,12,37
South Carolina,1037,2020,13,37
South Carolina,1048,2020,14,37
South Carolina,1136,2020,15,37
South Carolina,1049,2020,16,37
South Carolina,1023,2020,17,37
South Carolina,1032,2020,18,37
South Carolina,1061,2020,19,37
South Carolina,1109,2020,20,37
South Carolina,1043,2020,21,37
South Carolina,1047,2020,22,37
South Carolina,1037,2020,23,37
South Carolina,1078,2020,24,37
South Carolina,1051,2020,25,37
South Carolina,1093,2020,26,37
South Carolina,1191,2020,27,37
South Carolina,1209,2020,28,37
South Carolina,1329,2020,29,37
South Carolina,1334,2020,30,37
South Carolina,1313,2020,31,37
South Carolina,1357,2020,32,37
South Carolina,1298,2020,33,37
South Carolina,1147,2020,34,37
South Carolina,1199,2020,35,37
South Carolina,1126,2020,36,37
South Carolina,811,2020,37,37
South Dakota,169,2020,1,37
South Dakota,169,2020,2,37
South Dakota,168,2020,3,37
South Dakota,151,2020,4,37
South Dakota,162,2020,5,37
South Dakota,150,2020,6,37
South Dakota,177,2020,7,37
South Dakota,177,2020,8,37
South Dakota,163,2020,9,37
South Dakota,194,2020,10,37
South Dakota,166,2020,11,37
South Dakota,162,2020,12,37
South Dakota,149,2020,13,37
South Dakota,170,2020,14,37
South Dakota,149,2020,15,37
South Dakota,152,2020,16,37
South Dakota,175,2020,17,37
South Dakota,159,2020,18,37
South Dakota,181,2020,19,37
South Dakota,146,2020,20,37
South Dakota,162,2020,21,37
South Dakota,157,2020,22,37
South Dakota,146,2020,23,37
South Dakota,159,2020,24,37
South Dakota,175,2020,25,37
South Dakota,162,2020,26,37
South Dakota,159,2020,27,37
South Dakota,169,2020,28,37
South Dakota,158,2020,29,37
South Dakota,172,2020,30,37
South Dakota,146,2020,31,37
South Dakota,173,2020,32,37
South Dakota,153,2020,33,37
South Dakota,147,2020,34,37
South Dakota,152,2020,35,37
South Dakota,142,2020,36,37
South Dakota,81,2020,37,37
Tennessee,1613,2020,1,37
Tennessee,1685,2020,2,37
Tennessee,1595,2020,3,37
Tennessee,1530,2020,4,37
Tennessee,1586,2020,5,37
Tennessee,1610,2020,6,37
Tennessee,1452,2020,7,37
Tennessee,1512,2020,8,37
Tennessee,1498,2020,9,37
Tennessee,1607,2020,10,37
Tennessee,1595,2020,11,37
Tennessee,1524,2020,12,37
Tennessee,1521,2020,13,37
Tennessee,1586,2020,14,37
Tennessee,1512,2020,15,37
Tennessee,1536,2020,16,37
Tennessee,1475,2020,17,37
Tennessee,1489,2020,18,37
Tennessee,1482,2020,19,37
Tennessee,1541,2020,20,37
Tennessee,1554,2020,21,37
Tennessee,1459,2020,22,37
Tennessee,1480,2020,23,37
Tennessee,1490,2020,24,37
Tennessee,1558,2020,25,37
Tennessee,1554,2020,26,37
Tennessee,1521,2020,27,37
Tennessee,1612,2020,28,37
Tennessee,1626,2020,29,37
Tennessee,1689,2020,30,37
Tennessee,1681,2020,31,37
Tennessee,1676,2020,32,37
Tennessee,1629,2020,33,37
Tennessee,1623,2020,34,37
Tennessee,1578,2020,35,37
Tennessee,1429,2020,36,37
Tennessee,1250,2020,37,37
Texas,4324,2020,1,37
Texas,4561,2020,2,37
Texas,4250,2020,3,37
Texas,4126,2020,4,37
Texas,4172,2020,5,37
Texas,4318,2020,6,37
Texas,4340,2020,7,37
Texas,4214,2020,8,37
Texas,4144,2020,9,37
Texas,4168,2020,10,37
Texas,4165,2020,11,37
Texas,4246,2020,12,37
Texas,4255,2020,13,37
Texas,4179,2020,14,37
Texas,4260,2020,15,37
Texas,4288,2020,16,37
Texas,4454,2020,17,37
Texas,4254,2020,18,37
Texas,4271,2020,19,37
Texas,4267,2020,20,37
Texas,4244,2020,21,37
Texas,4138,2020,22,37
Texas,4223,2020,23,37
Texas,4381,2020,24,37
Texas,4480,2020,25,37
Texas,4538,2020,26,37
Texas,4985,2020,27,37
Texas,5691,2020,28,37
Texas,6150,2020,29,37
Texas,6184,2020,30,37
Texas,5759,2020,31,37
Texas,5500,2020,32,37
Texas,5461,2020,33,37
Texas,4635,2020,34,37
Texas,4433,2020,35,37
Texas,3575,2020,36,37
Texas,2288,2020,37,37
United States,60094,2020,1,37
United States,60601,2020,2,37
United States,59187,2020,3,37
United States,58784,2020,4,37
United States,58577,2020,5,37
United States,59313,2020,6,37
United States,58707,2020,7,37
United States,58744,2020,8,37
United States,59183,2020,9,37
United States,59543,2020,10,37
United States,58526,2020,11,37
United States,59081,2020,12,37
United States,62924,2020,13,37
United States,72141,2020,14,37
United States,78909,2020,15,37
United States,76573,2020,16,37
United States,73653,2020,17,37
United States,69061,2020,18,37
United States,66613,2020,19,37
United States,64258,2020,20,37
United States,61356,2020,21,37
United States,59402,2020,22,37
United States,58571,2020,23,37
United States,57693,2020,24,37
United States,57554,2020,25,37
United States,58049,2020,26,37
United States,59220,2020,27,37
United States,61060,2020,28,37
United States,61968,2020,29,37
United States,62412,2020,30,37
United States,61485,2020,31,37
United States,61229,2020,32,37
United States,59945,2020,33,37
United States,56955,2020,34,37
United States,53381,2020,35,37
United States,48312,2020,36,37
United States,39558,2020,37,37
Utah,392,2020,1,37
Utah,438,2020,2,37
Utah,409,2020,3,37
Utah,390,2020,4,37
Utah,362,2020,5,37
Utah,312,2020,6,37
Utah,412,2020,7,37
Utah,366,2020,8,37
Utah,395,2020,9,37
Utah,403,2020,10,37
Utah,405,2020,11,37
Utah,410,2020,12,37
Utah,394,2020,13,37
Utah,408,2020,14,37
Utah,380,2020,15,37
Utah,387,2020,16,37
Utah,404,2020,17,37
Utah,379,2020,18,37
Utah,371,2020,19,37
Utah,403,2020,20,37
Utah,374,2020,21,37
Utah,390,2020,22,37
Utah,402,2020,23,37
Utah,387,2020,24,37
Utah,400,2020,25,37
Utah,383,2020,26,37
Utah,438,2020,27,37
Utah,407,2020,28,37
Utah,432,2020,29,37
Utah,435,2020,30,37
Utah,434,2020,31,37
Utah,450,2020,32,37
Utah,448,2020,33,37
Utah,418,2020,34,37
Utah,373,2020,35,37
Utah,357,2020,36,37
Utah,350,2020,37,37
Vermont,92,2020,1,37
Vermont,102,2020,2,37
Vermont,134,2020,3,37
Vermont,119,2020,4,37
Vermont,96,2020,5,37
Vermont,121,2020,6,37
Vermont,126,2020,7,37
Vermont,107,2020,8,37
Vermont,137,2020,9,37
Vermont,115,2020,10,37
Vermont,140,2020,11,37
Vermont,135,2020,12,37
Vermont,128,2020,13,37
Vermont,130,2020,14,37
Vermont,109,2020,15,37
Vermont,129,2020,16,37
Vermont,120,2020,17,37
Vermont,127,2020,18,37
Vermont,112,2020,19,37
Vermont,115,2020,20,37
Vermont,103,2020,21,37
Vermont,131,2020,22,37
Vermont,116,2020,23,37
Vermont,103,2020,24,37
Vermont,90,2020,25,37
Vermont,135,2020,26,37
Vermont,91,2020,27,37
Vermont,112,2020,28,37
Vermont,86,2020,29,37
Vermont,115,2020,30,37
Vermont,119,2020,31,37
Vermont,120,2020,32,37
Vermont,104,2020,33,37
Vermont,117,2020,34,37
Vermont,100,2020,35,37
Vermont,113,2020,36,37
Vermont,105,2020,37,37
Virginia,1428,2020,1,37
Virginia,1534,2020,2,37
Virginia,1420,2020,3,37
Virginia,1280,2020,4,37
Virginia,1422,2020,5,37
Virginia,1524,2020,6,37
Virginia,1376,2020,7,37
Virginia,1443,2020,8,37
Virginia,1386,2020,9,37
Virginia,1479,2020,10,37
Virginia,1435,2020,11,37
Virginia,1453,2020,12,37
Virginia,1517,2020,13,37
Virginia,1467,2020,14,37
Virginia,1619,2020,15,37
Virginia,1599,2020,16,37
Virginia,1629,2020,17,37
Virginia,1668,2020,18,37
Virginia,1590,2020,19,37
Virginia,1565,2020,20,37
Virginia,1462,2020,21,37
Virginia,1443,2020,22,37
Virginia,1408,2020,23,37
Virginia,1421,2020,24,37
Virginia,1290,2020,25,37
Virginia,1453,2020,26,37
Virginia,1388,2020,27,37
Virginia,1478,2020,28,37
Virginia,1380,2020,29,37
Virginia,1451,2020,30,37
Virginia,1446,2020,31,37
Virginia,1487,2020,32,37
Virginia,1419,2020,33,37
Virginia,1407,2020,34,37
Virginia,1376,2020,35,37
Virginia,1288,2020,36,37
Virginia,986,2020,37,37
Washington,1184,2020,1,37
Washington,1244,2020,2,37
Washington,1221,2020,3,37
Washington,1193,2020,4,37
Washington,1198,2020,5,37
Washington,1178,2020,6,37
Washington,1179,2020,7,37
Washington,1115,2020,8,37
Washington,1134,2020,9,37
Washington,1208,2020,10,37
Washington,1165,2020,11,37
Washington,1223,2020,12,37
Washington,1293,2020,13,37
Washington,1305,2020,14,37
Washington,1304,2020,15,37
Washington,1249,2020,16,37
Washington,1230,2020,17,37
Washington,1155,2020,18,37
Washington,1210,2020,19,37
Washington,1138,2020,20,37
Washington,1113,2020,21,37
Washington,1053,2020,22,37
Washington,1052,2020,23,37
Washington,1095,2020,24,37
Washington,1126,2020,25,37
Washington,1081,2020,26,37
Washington,1120,2020,27,37
Washington,1155,2020,28,37
Washington,1174,2020,29,37
Washington,1172,2020,30,37
Washington,1224,2020,31,37
Washington,1220,2020,32,37
Washington,1158,2020,33,37
Washington,1175,2020,34,37
Washington,1089,2020,35,37
Washington,1166,2020,36,37
Washington,892,2020,37,37
West Virginia,470,2020,1,37
West Virginia,491,2020,2,37
West Virginia,518,2020,3,37
West Virginia,439,2020,4,37
