,jurisdiction,year,week,number_of_deaths,last_week
147,California,2020,12,5674,2020W34
148,California,2020,13,5685,2020W34
149,California,2020,14,5973,2020W34
150,California,2020,15,6039,2020W34
151,California,2020,16,6125,2020W34
152,California,2020,17,5930,2020W34
153,California,2020,18,5736,2020W34
154,California,2020,19,5657,2020W34
155,California,2020,20,5676,2020W34
156,California,2020,21,5519,2020W34
157,California,2020,22,5579,2020W34
158,California,2020,23,5495,2020W34
159,California,2020,24,5541,2020W34
160,California,2020,25,5458,2020W34
161,California,2020,26,5652,2020W34
162,California,2020,27,5847,2020W34
163,California,2020,28,5968,2020W34
164,California,2020,29,6140,2020W34
165,California,2020,30,6137,2020W34
166,California,2020,31,6134,2020W34
167,California,2020,32,5991,2020W34
168,California,2020,33,5513,2020W34
169,California,2020,34,4113,2020W34
170,Colorado,2020,1,854,2020W34
171,Colorado,2020,2,872,2020W34
172,Colorado,2020,3,848,2020W34
173,Colorado,2020,4,852,2020W34
174,Colorado,2020,5,792,2020W34
175,Colorado,2020,6,846,2020W34
176,Colorado,2020,7,807,2020W34
177,Colorado,2020,8,880,2020W34
178,Colorado,2020,9,842,2020W34
179,Colorado,2020,10,822,2020W34
180,Colorado,2020,11,822,2020W34
181,Colorado,2020,12,890,2020W34
182,Colorado,2020,13,858,2020W34
183,Colorado,2020,14,966,2020W34
184,Colorado,2020,15,1096,2020W34
185,Colorado,2020,16,1104,2020W34
186,Colorado,2020,17,1066,2020W34
187,Colorado,2020,18,995,2020W34
188,Colorado,2020,19,904,2020W34
189,Colorado,2020,20,883,2020W34
190,Colorado,2020,21,845,2020W34
191,Colorado,2020,22,829,2020W34
192,Colorado,2020,23,819,2020W34
193,Colorado,2020,24,812,2020W34
194,Colorado,2020,25,857,2020W34
195,Colorado,2020,26,875,2020W34
196,Colorado,2020,27,781,2020W34
197,Colorado,2020,28,812,2020W34
198,Colorado,2020,29,807,2020W34
199,Colorado,2020,30,826,2020W34
200,Colorado,2020,31,798,2020W34
201,Colorado,2020,32,815,2020W34
202,Colorado,2020,33,777,2020W34
203,Colorado,2020,34,610,2020W34
204,Connecticut,2020,1,633,2020W34
205,Connecticut,2020,2,629,2020W34
206,Connecticut,2020,3,639,2020W34
207,Connecticut,2020,4,652,2020W34
208,Connecticut,2020,5,681,2020W34
209,Connecticut,2020,6,647,2020W34
210,Connecticut,2020,7,631,2020W34
211,Connecticut,2020,8,646,2020W34
212,Connecticut,2020,9,633,2020W34
213,Connecticut,2020,10,622,2020W34
214,Connecticut,2020,11,624,2020W34
215,Connecticut,2020,12,666,2020W34
216,Connecticut,2020,13,744,2020W34
217,Connecticut,2020,14,883,2020W34
218,Connecticut,2020,15,1249,2020W34
219,Connecticut,2020,16,1378,2020W34
220,Connecticut,2020,17,1332,2020W34
221,Connecticut,2020,18,1155,2020W34
222,Connecticut,2020,19,1038,2020W34
223,Connecticut,2020,20,940,2020W34
224,Connecticut,2020,21,812,2020W34
225,Connecticut,2020,22,750,2020W34
226,Connecticut,2020,23,626,2020W34
227,Connecticut,2020,24,570,2020W34
228,Connecticut,2020,25,521,2020W34
229,Connecticut,2020,26,565,2020W34
230,Connecticut,2020,27,492,2020W34
231,Connecticut,2020,28,505,2020W34
232,Connecticut,2020,29,448,2020W34
233,Connecticut,2020,30,411,2020W34
234,Connecticut,2020,31,288,2020W34
235,Connecticut,2020,32,22,2020W34
236,Connecticut,2020,33,10,2020W34
237,Connecticut,2020,34,,2020W34
238,Delaware,2020,1,199,2020W34
239,Delaware,2020,2,192,2020W34
240,Delaware,2020,3,190,2020W34
241,Delaware,2020,4,191,2020W34
242,Delaware,2020,5,182,2020W34
243,Delaware,2020,6,191,2020W34
244,Delaware,2020,7,202,2020W34
245,Delaware,2020,8,193,2020W34
246,Delaware,2020,9,164,2020W34
247,Delaware,2020,10,200,2020W34
248,Delaware,2020,11,189,2020W34
249,Delaware,2020,12,222,2020W34
250,Delaware,2020,13,189,2020W34
251,Delaware,2020,14,214,2020W34
252,Delaware,2020,15,218,2020W34
253,Delaware,2020,16,226,2020W34
254,Delaware,2020,17,284,2020W34
255,Delaware,2020,18,250,2020W34
256,Delaware,2020,19,269,2020W34
257,Delaware,2020,20,274,2020W34
258,Delaware,2020,21,220,2020W34
259,Delaware,2020,22,222,2020W34
260,Delaware,2020,23,177,2020W34
261,Delaware,2020,24,195,2020W34
262,Delaware,2020,25,153,2020W34
263,Delaware,2020,26,196,2020W34
264,Delaware,2020,27,194,2020W34
265,Delaware,2020,28,191,2020W34
266,Delaware,2020,29,187,2020W34
267,Delaware,2020,30,192,2020W34
268,Delaware,2020,31,182,2020W34
269,Delaware,2020,32,170,2020W34
270,Delaware,2020,33,140,2020W34
271,Delaware,2020,34,79,2020W34
272,District of Columbia,2020,1,132,2020W34
273,District of Columbia,2020,2,128,2020W34
274,District of Columbia,2020,3,140,2020W34
275,District of Columbia,2020,4,131,2020W34
276,District of Columbia,2020,5,143,2020W34
277,District of Columbia,2020,6,131,2020W34
278,District of Columbia,2020,7,122,2020W34
279,District of Columbia,2020,8,103,2020W34
280,District of Columbia,2020,9,135,2020W34
281,District of Columbia,2020,10,118,2020W34
282,District of Columbia,2020,11,114,2020W34
283,District of Columbia,2020,12,129,2020W34
284,District of Columbia,2020,13,130,2020W34
285,District of Columbia,2020,14,156,2020W34
286,District of Columbia,2020,15,193,2020W34
287,District of Columbia,2020,16,202,2020W34
288,District of Columbia,2020,17,241,2020W34
289,District of Columbia,2020,18,215,2020W34
290,District of Columbia,2020,19,213,2020W34
291,District of Columbia,2020,20,180,2020W34
292,District of Columbia,2020,21,180,2020W34
293,District of Columbia,2020,22,168,2020W34
294,District of Columbia,2020,23,149,2020W34
295,District of Columbia,2020,24,146,2020W34
296,District of Columbia,2020,25,132,2020W34
297,District of Columbia,2020,26,128,2020W34
298,District of Columbia,2020,27,121,2020W34
299,District of Columbia,2020,28,136,2020W34
300,District of Columbia,2020,29,120,2020W34
301,District of Columbia,2020,30,122,2020W34
302,District of Columbia,2020,31,124,2020W34
303,District of Columbia,2020,32,106,2020W34
304,District of Columbia,2020,33,96,2020W34
305,District of Columbia,2020,34,45,2020W34
306,Florida,2020,1,4341,2020W34
307,Florida,2020,2,4407,2020W34
308,Florida,2020,3,4385,2020W34
309,Florida,2020,4,4387,2020W34
310,Florida,2020,5,4419,2020W34
311,Florida,2020,6,4385,2020W34
312,Florida,2020,7,4359,2020W34
313,Florida,2020,8,4416,2020W34
314,Florida,2020,9,4399,2020W34
315,Florida,2020,10,4519,2020W34
316,Florida,2020,11,4435,2020W34
317,Florida,2020,12,4362,2020W34
318,Florida,2020,13,4461,2020W34
319,Florida,2020,14,4497,2020W34
320,Florida,2020,15,4544,2020W34
321,Florida,2020,16,4416,2020W34
322,Florida,2020,17,4552,2020W34
323,Florida,2020,18,4350,2020W34
324,Florida,2020,19,4406,2020W34
325,Florida,2020,20,4279,2020W34
326,Florida,2020,21,4360,2020W34
327,Florida,2020,22,4208,2020W34
328,Florida,2020,23,4264,2020W34
329,Florida,2020,24,4254,2020W34
330,Florida,2020,25,4405,2020W34
331,Florida,2020,26,4496,2020W34
332,Florida,2020,27,4709,2020W34
333,Florida,2020,28,5065,2020W34
334,Florida,2020,29,5455,2020W34
335,Florida,2020,30,5606,2020W34
336,Florida,2020,31,5585,2020W34
337,Florida,2020,32,5236,2020W34
338,Florida,2020,33,4889,2020W34
339,Florida,2020,34,3410,2020W34
340,Georgia,2020,1,1798,2020W34
341,Georgia,2020,2,1797,2020W34
342,Georgia,2020,3,1736,2020W34
343,Georgia,2020,4,1821,2020W34
344,Georgia,2020,5,1788,2020W34
345,Georgia,2020,6,1770,2020W34
346,Georgia,2020,7,1752,2020W34
347,Georgia,2020,8,1738,2020W34
348,Georgia,2020,9,1849,2020W34
349,Georgia,2020,10,1742,2020W34
350,Georgia,2020,11,1775,2020W34
351,Georgia,2020,12,1765,2020W34
352,Georgia,2020,13,1864,2020W34
353,Georgia,2020,14,2018,2020W34
354,Georgia,2020,15,2020,2020W34
355,Georgia,2020,16,2004,2020W34
356,Georgia,2020,17,2017,2020W34
357,Georgia,2020,18,1956,2020W34
358,Georgia,2020,19,1962,2020W34
359,Georgia,2020,20,1926,2020W34
360,Georgia,2020,21,1870,2020W34
361,Georgia,2020,22,1736,2020W34
362,Georgia,2020,23,1725,2020W34
363,Georgia,2020,24,1682,2020W34
364,Georgia,2020,25,1687,2020W34
365,Georgia,2020,26,1732,2020W34
366,Georgia,2020,27,1773,2020W34
367,Georgia,2020,28,1847,2020W34
368,Georgia,2020,29,1970,2020W34
369,Georgia,2020,30,1962,2020W34
370,Georgia,2020,31,1827,2020W34
371,Georgia,2020,32,1749,2020W34
372,Georgia,2020,33,1522,2020W34
373,Georgia,2020,34,942,2020W34
374,Hawaii,2020,1,241,2020W34
375,Hawaii,2020,2,241,2020W34
376,Hawaii,2020,3,214,2020W34
377,Hawaii,2020,4,242,2020W34
378,Hawaii,2020,5,242,2020W34
379,Hawaii,2020,6,236,2020W34
380,Hawaii,2020,7,281,2020W34
381,Hawaii,2020,8,249,2020W34
382,Hawaii,2020,9,237,2020W34
383,Hawaii,2020,10,239,2020W34
384,Hawaii,2020,11,243,2020W34
385,Hawaii,2020,12,212,2020W34
386,Hawaii,2020,13,235,2020W34
387,Hawaii,2020,14,234,2020W34
388,Hawaii,2020,15,221,2020W34
389,Hawaii,2020,16,211,2020W34
390,Hawaii,2020,17,200,2020W34
391,Hawaii,2020,18,222,2020W34
392,Hawaii,2020,19,210,2020W34
393,Hawaii,2020,20,230,2020W34
394,Hawaii,2020,21,208,2020W34
395,Hawaii,2020,22,200,2020W34
396,Hawaii,2020,23,217,2020W34
397,Hawaii,2020,24,202,2020W34
398,Hawaii,2020,25,243,2020W34
399,Hawaii,2020,26,234,2020W34
400,Hawaii,2020,27,204,2020W34
401,Hawaii,2020,28,222,2020W34
402,Hawaii,2020,29,203,2020W34
403,Hawaii,2020,30,218,2020W34
404,Hawaii,2020,31,216,2020W34
405,Hawaii,2020,32,226,2020W34
406,Hawaii,2020,33,210,2020W34
407,Hawaii,2020,34,196,2020W34
408,Idaho,2020,1,278,2020W34
409,Idaho,2020,2,292,2020W34
410,Idaho,2020,3,293,2020W34
411,Idaho,2020,4,275,2020W34
412,Idaho,2020,5,249,2020W34
413,Idaho,2020,6,292,2020W34
414,Idaho,2020,7,279,2020W34
415,Idaho,2020,8,318,2020W34
416,Idaho,2020,9,290,2020W34
417,Idaho,2020,10,278,2020W34
418,Idaho,2020,11,283,2020W34
419,Idaho,2020,12,308,2020W34
420,Idaho,2020,13,332,2020W34
421,Idaho,2020,14,271,2020W34
422,Idaho,2020,15,305,2020W34
423,Idaho,2020,16,284,2020W34
424,Idaho,2020,17,262,2020W34
425,Idaho,2020,18,251,2020W34
426,Idaho,2020,19,304,2020W34
427,Idaho,2020,20,269,2020W34
428,Idaho,2020,21,261,2020W34
429,Idaho,2020,22,279,2020W34
430,Idaho,2020,23,292,2020W34
431,Idaho,2020,24,287,2020W34
432,Idaho,2020,25,282,2020W34
433,Idaho,2020,26,296,2020W34
434,Idaho,2020,27,281,2020W34
435,Idaho,2020,28,287,2020W34
436,Idaho,2020,29,312,2020W34
437,Idaho,2020,30,327,2020W34
438,Idaho,2020,31,324,2020W34
439,Idaho,2020,32,307,2020W34
440,Idaho,2020,33,305,2020W34
441,Idaho,2020,34,271,2020W34
442,Illinois,2020,1,2189,2020W34
443,Illinois,2020,2,2250,2020W34
444,Illinois,2020,3,2231,2020W34
445,Illinois,2020,4,2198,2020W34
446,Illinois,2020,5,2138,2020W34
447,Illinois,2020,6,2231,2020W34
448,Illinois,2020,7,2218,2020W34
449,Illinois,2020,8,2206,2020W34
450,Illinois,2020,9,2209,2020W34
451,Illinois,2020,10,2252,2020W34
452,Illinois,2020,11,2192,2020W34
453,Illinois,2020,12,2282,2020W34
454,Illinois,2020,13,2301,2020W34
455,Illinois,2020,14,2621,2020W34
456,Illinois,2020,15,2869,2020W34
457,Illinois,2020,16,2910,2020W34
458,Illinois,2020,17,3006,2020W34
459,Illinois,2020,18,2947,2020W34
460,Illinois,2020,19,2959,2020W34
461,Illinois,2020,20,2861,2020W34
462,Illinois,2020,21,2631,2020W34
463,Illinois,2020,22,2542,2020W34
464,Illinois,2020,23,2507,2020W34
465,Illinois,2020,24,2265,2020W34
466,Illinois,2020,25,2248,2020W34
467,Illinois,2020,26,2127,2020W34
468,Illinois,2020,27,2171,2020W34
469,Illinois,2020,28,2174,2020W34
470,Illinois,2020,29,2067,2020W34
471,Illinois,2020,30,2007,2020W34
472,Illinois,2020,31,2029,2020W34
473,Illinois,2020,32,2088,2020W34
474,Illinois,2020,33,2048,2020W34
475,Illinois,2020,34,1881,2020W34
476,Indiana,2020,1,1469,2020W34
477,Indiana,2020,2,1386,2020W34
478,Indiana,2020,3,1386,2020W34
479,Indiana,2020,4,1421,2020W34
480,Indiana,2020,5,1376,2020W34
481,Indiana,2020,6,1362,2020W34
482,Indiana,2020,7,1425,2020W34
483,Indiana,2020,8,1406,2020W34
484,Indiana,2020,9,1444,2020W34
485,Indiana,2020,10,1368,2020W34
486,Indiana,2020,11,1398,2020W34
487,Indiana,2020,12,1325,2020W34
488,Indiana,2020,13,1479,2020W34
489,Indiana,2020,14,1577,2020W34
490,Indiana,2020,15,1624,2020W34
491,Indiana,2020,16,1505,2020W34
492,Indiana,2020,17,1588,2020W34
493,Indiana,2020,18,1516,2020W34
494,Indiana,2020,19,1570,2020W34
495,Indiana,2020,20,1561,2020W34
496,Indiana,2020,21,1461,2020W34
497,Indiana,2020,22,1363,2020W34
498,Indiana,2020,23,1379,2020W34
499,Indiana,2020,24,1380,2020W34
500,Indiana,2020,25,1329,2020W34
501,Indiana,2020,26,1350,2020W34
502,Indiana,2020,27,1297,2020W34
503,Indiana,2020,28,1299,2020W34
504,Indiana,2020,29,1319,2020W34
505,Indiana,2020,30,1210,2020W34
506,Indiana,2020,31,1240,2020W34
507,Indiana,2020,32,1181,2020W34
508,Indiana,2020,33,1106,2020W34
509,Indiana,2020,34,796,2020W34
510,Iowa,2020,1,663,2020W34
511,Iowa,2020,2,647,2020W34
512,Iowa,2020,3,619,2020W34
513,Iowa,2020,4,640,2020W34
514,Iowa,2020,5,615,2020W34
515,Iowa,2020,6,637,2020W34
516,Iowa,2020,7,600,2020W34
517,Iowa,2020,8,643,2020W34
518,Iowa,2020,9,642,2020W34
519,Iowa,2020,10,624,2020W34
520,Iowa,2020,11,634,2020W34
521,Iowa,2020,12,597,2020W34
522,Iowa,2020,13,593,2020W34
523,Iowa,2020,14,608,2020W34
524,Iowa,2020,15,596,2020W34
525,Iowa,2020,16,632,2020W34
526,Iowa,2020,17,583,2020W34
527,Iowa,2020,18,671,2020W34
528,Iowa,2020,19,697,2020W34
529,Iowa,2020,20,671,2020W34
530,Iowa,2020,21,616,2020W34
531,Iowa,2020,22,628,2020W34
532,Iowa,2020,23,595,2020W34
533,Iowa,2020,24,584,2020W34
534,Iowa,2020,25,567,2020W34
535,Iowa,2020,26,544,2020W34
536,Iowa,2020,27,587,2020W34
537,Iowa,2020,28,547,2020W34
538,Iowa,2020,29,588,2020W34
539,Iowa,2020,30,626,2020W34
540,Iowa,2020,31,605,2020W34
541,Iowa,2020,32,609,2020W34
542,Iowa,2020,33,559,2020W34
543,Iowa,2020,34,420,2020W34
544,Kansas,2020,1,590,2020W34
545,Kansas,2020,2,560,2020W34
546,Kansas,2020,3,575,2020W34
547,Kansas,2020,4,572,2020W34
548,Kansas,2020,5,547,2020W34
549,Kansas,2020,6,503,2020W34
550,Kansas,2020,7,574,2020W34
551,Kansas,2020,8,559,2020W34
552,Kansas,2020,9,548,2020W34
553,Kansas,2020,10,574,2020W34
554,Kansas,2020,11,522,2020W34
555,Kansas,2020,12,514,2020W34
556,Kansas,2020,13,520,2020W34
557,Kansas,2020,14,547,2020W34
558,Kansas,2020,15,525,2020W34
559,Kansas,2020,16,546,2020W34
560,Kansas,2020,17,541,2020W34
561,Kansas,2020,18,523,2020W34
562,Kansas,2020,19,505,2020W34
563,Kansas,2020,20,530,2020W34
564,Kansas,2020,21,517,2020W34
565,Kansas,2020,22,505,2020W34
566,Kansas,2020,23,499,2020W34
567,Kansas,2020,24,514,2020W34
568,Kansas,2020,25,506,2020W34
569,Kansas,2020,26,518,2020W34
570,Kansas,2020,27,553,2020W34
571,Kansas,2020,28,497,2020W34
572,Kansas,2020,29,511,2020W34
573,Kansas,2020,30,530,2020W34
574,Kansas,2020,31,532,2020W34
575,Kansas,2020,32,575,2020W34
576,Kansas,2020,33,525,2020W34
577,Kansas,2020,34,403,2020W34
578,Kentucky,2020,1,1093,2020W34
579,Kentucky,2020,2,1056,2020W34
580,Kentucky,2020,3,1040,2020W34
581,Kentucky,2020,4,940,2020W34
582,Kentucky,2020,5,976,2020W34
583,Kentucky,2020,6,955,2020W34
584,Kentucky,2020,7,953,2020W34
585,Kentucky,2020,8,991,2020W34
586,Kentucky,2020,9,1016,2020W34
587,Kentucky,2020,10,1002,2020W34
588,Kentucky,2020,11,1015,2020W34
589,Kentucky,2020,12,945,2020W34
590,Kentucky,2020,13,934,2020W34
591,Kentucky,2020,14,1043,2020W34
592,Kentucky,2020,15,1023,2020W34
593,Kentucky,2020,16,957,2020W34
594,Kentucky,2020,17,968,2020W34
595,Kentucky,2020,18,993,2020W34
596,Kentucky,2020,19,997,2020W34
597,Kentucky,2020,20,987,2020W34
598,Kentucky,2020,21,985,2020W34
599,Kentucky,2020,22,979,2020W34
600,Kentucky,2020,23,896,2020W34
601,Kentucky,2020,24,972,2020W34
602,Kentucky,2020,25,944,2020W34
603,Kentucky,2020,26,911,2020W34
604,Kentucky,2020,27,947,2020W34
605,Kentucky,2020,28,985,2020W34
606,Kentucky,2020,29,883,2020W34
607,Kentucky,2020,30,883,2020W34
608,Kentucky,2020,31,905,2020W34
609,Kentucky,2020,32,799,2020W34
610,Kentucky,2020,33,658,2020W34
611,Kentucky,2020,34,443,2020W34
612,Louisiana,2020,1,926,2020W34
613,Louisiana,2020,2,964,2020W34
614,Louisiana,2020,3,956,2020W34
615,Louisiana,2020,4,967,2020W34
616,Louisiana,2020,5,972,2020W34
617,Louisiana,2020,6,952,2020W34
618,Louisiana,2020,7,948,2020W34
619,Louisiana,2020,8,947,2020W34
620,Louisiana,2020,9,988,2020W34
621,Louisiana,2020,10,956,2020W34
622,Louisiana,2020,11,987,2020W34
623,Louisiana,2020,12,947,2020W34
624,Louisiana,2020,13,1223,2020W34
625,Louisiana,2020,14,1377,2020W34
626,Louisiana,2020,15,1520,2020W34
627,Louisiana,2020,16,1350,2020W34
628,Louisiana,2020,17,1240,2020W34
629,Louisiana,2020,18,1165,2020W34
630,Louisiana,2020,19,1120,2020W34
631,Louisiana,2020,20,1091,2020W34
632,Louisiana,2020,21,1041,2020W34
633,Louisiana,2020,22,1035,2020W34
634,Louisiana,2020,23,997,2020W34
635,Louisiana,2020,24,929,2020W34
636,Louisiana,2020,25,975,2020W34
637,Louisiana,2020,26,956,2020W34
638,Louisiana,2020,27,941,2020W34
639,Louisiana,2020,28,971,2020W34
640,Louisiana,2020,29,1028,2020W34
641,Louisiana,2020,30,1057,2020W34
642,Louisiana,2020,31,980,2020W34
643,Louisiana,2020,32,921,2020W34
644,Louisiana,2020,33,708,2020W34
645,Louisiana,2020,34,373,2020W34
646,Maine,2020,1,320,2020W34
647,Maine,2020,2,318,2020W34
648,Maine,2020,3,295,2020W34
649,Maine,2020,4,308,2020W34
650,Maine,2020,5,288,2020W34
651,Maine,2020,6,316,2020W34
652,Maine,2020,7,329,2020W34
653,Maine,2020,8,299,2020W34
654,Maine,2020,9,292,2020W34
655,Maine,2020,10,313,2020W34
656,Maine,2020,11,301,2020W34
657,Maine,2020,12,277,2020W34
658,Maine,2020,13,279,2020W34
659,Maine,2020,14,300,2020W34
660,Maine,2020,15,304,2020W34
661,Maine,2020,16,310,2020W34
662,Maine,2020,17,285,2020W34
663,Maine,2020,18,277,2020W34
664,Maine,2020,19,293,2020W34
665,Maine,2020,20,256,2020W34
666,Maine,2020,21,267,2020W34
667,Maine,2020,22,302,2020W34
668,Maine,2020,23,255,2020W34
669,Maine,2020,24,254,2020W34
670,Maine,2020,25,275,2020W34
671,Maine,2020,26,299,2020W34
672,Maine,2020,27,279,2020W34
673,Maine,2020,28,289,2020W34
674,Maine,2020,29,293,2020W34
675,Maine,2020,30,282,2020W34
676,Maine,2020,31,283,2020W34
677,Maine,2020,32,275,2020W34
678,Maine,2020,33,276,2020W34
679,Maine,2020,34,300,2020W34
680,Maryland,2020,1,1049,2020W34
681,Maryland,2020,2,1035,2020W34
682,Maryland,2020,3,988,2020W34
683,Maryland,2020,4,1003,2020W34
684,Maryland,2020,5,1034,2020W34
685,Maryland,2020,6,1004,2020W34
686,Maryland,2020,7,1018,2020W34
687,Maryland,2020,8,971,2020W34
688,Maryland,2020,9,1079,2020W34
689,Maryland,2020,10,1048,2020W34
690,Maryland,2020,11,1006,2020W34
691,Maryland,2020,12,1063,2020W34
692,Maryland,2020,13,1092,2020W34
693,Maryland,2020,14,1190,2020W34
694,Maryland,2020,15,1350,2020W34
695,Maryland,2020,16,1357,2020W34
696,Maryland,2020,17,1533,2020W34
697,Maryland,2020,18,1520,2020W34
698,Maryland,2020,19,1443,2020W34
699,Maryland,2020,20,1421,2020W34
700,Maryland,2020,21,1329,2020W34
701,Maryland,2020,22,1253,2020W34
702,Maryland,2020,23,1161,2020W34
703,Maryland,2020,24,1151,2020W34
704,Maryland,2020,25,1059,2020W34
705,Maryland,2020,26,1018,2020W34
706,Maryland,2020,27,1038,2020W34
707,Maryland,2020,28,1019,2020W34
708,Maryland,2020,29,1000,2020W34
709,Maryland,2020,30,972,2020W34
710,Maryland,2020,31,1028,2020W34
711,Maryland,2020,32,957,2020W34
712,Maryland,2020,33,967,2020W34
713,Maryland,2020,34,794,2020W34
714,Massachusetts,2020,1,1238,2020W34
