,jurisdiction,year,week,number_of_deaths,last_week
183,Arkansas,2020,25,707,2020W53
184,Arkansas,2020,26,663,2020W53
185,Arkansas,2020,27,686,2020W53
186,Arkansas,2020,28,660,2020W53
187,Arkansas,2020,29,694,2020W53
188,Arkansas,2020,30,713,2020W53
189,Arkansas,2020,31,745,2020W53
190,Arkansas,2020,32,734,2020W53
191,Arkansas,2020,33,764,2020W53
192,Arkansas,2020,34,749,2020W53
193,Arkansas,2020,35,738,2020W53
194,Arkansas,2020,36,710,2020W53
195,Arkansas,2020,37,721,2020W53
196,Arkansas,2020,38,734,2020W53
197,Arkansas,2020,39,743,2020W53
198,Arkansas,2020,40,780,2020W53
199,Arkansas,2020,41,783,2020W53
200,Arkansas,2020,42,775,2020W53
201,Arkansas,2020,43,784,2020W53
202,Arkansas,2020,44,789,2020W53
203,Arkansas,2020,45,837,2020W53
204,Arkansas,2020,46,875,2020W53
205,Arkansas,2020,47,862,2020W53
206,Arkansas,2020,48,804,2020W53
207,Arkansas,2020,49,897,2020W53
208,Arkansas,2020,50,829,2020W53
209,Arkansas,2020,51,707,2020W53
210,Arkansas,2020,52,486,2020W53
211,Arkansas,2020,53,416,2020W53
212,California,2020,1,5888,2020W53
213,California,2020,2,5873,2020W53
214,California,2020,3,5830,2020W53
215,California,2020,4,5832,2020W53
216,California,2020,5,5685,2020W53
217,California,2020,6,5913,2020W53
218,California,2020,7,5585,2020W53
219,California,2020,8,5797,2020W53
220,California,2020,9,5680,2020W53
221,California,2020,10,5737,2020W53
222,California,2020,11,5462,2020W53
223,California,2020,12,5679,2020W53
224,California,2020,13,5687,2020W53
225,California,2020,14,5983,2020W53
226,California,2020,15,6045,2020W53
227,California,2020,16,6128,2020W53
228,California,2020,17,5938,2020W53
229,California,2020,18,5740,2020W53
230,California,2020,19,5668,2020W53
231,California,2020,20,5691,2020W53
232,California,2020,21,5528,2020W53
233,California,2020,22,5590,2020W53
234,California,2020,23,5516,2020W53
235,California,2020,24,5564,2020W53
236,California,2020,25,5486,2020W53
237,California,2020,26,5694,2020W53
238,California,2020,27,5896,2020W53
239,California,2020,28,6034,2020W53
240,California,2020,29,6224,2020W53
241,California,2020,30,6242,2020W53
242,California,2020,31,6330,2020W53
243,California,2020,32,6302,2020W53
244,California,2020,33,6279,2020W53
245,California,2020,34,6471,2020W53
246,California,2020,35,5863,2020W53
247,California,2020,36,5770,2020W53
248,California,2020,37,5860,2020W53
249,California,2020,38,5738,2020W53
250,California,2020,39,5545,2020W53
251,California,2020,40,5649,2020W53
252,California,2020,41,5541,2020W53
253,California,2020,42,5595,2020W53
254,California,2020,43,5315,2020W53
255,California,2020,44,5492,2020W53
256,California,2020,45,5823,2020W53
257,California,2020,46,5943,2020W53
258,California,2020,47,6252,2020W53
259,California,2020,48,6240,2020W53
260,California,2020,49,6820,2020W53
261,California,2020,50,7176,2020W53
262,California,2020,51,6064,2020W53
263,California,2020,52,4594,2020W53
264,California,2020,53,3057,2020W53
265,Colorado,2020,1,854,2020W53
266,Colorado,2020,2,872,2020W53
267,Colorado,2020,3,848,2020W53
268,Colorado,2020,4,853,2020W53
269,Colorado,2020,5,793,2020W53
270,Colorado,2020,6,847,2020W53
271,Colorado,2020,7,807,2020W53
272,Colorado,2020,8,880,2020W53
273,Colorado,2020,9,842,2020W53
274,Colorado,2020,10,821,2020W53
275,Colorado,2020,11,822,2020W53
276,Colorado,2020,12,891,2020W53
277,Colorado,2020,13,860,2020W53
278,Colorado,2020,14,967,2020W53
279,Colorado,2020,15,1096,2020W53
280,Colorado,2020,16,1106,2020W53
281,Colorado,2020,17,1067,2020W53
282,Colorado,2020,18,998,2020W53
283,Colorado,2020,19,905,2020W53
284,Colorado,2020,20,885,2020W53
285,Colorado,2020,21,847,2020W53
286,Colorado,2020,22,833,2020W53
287,Colorado,2020,23,820,2020W53
288,Colorado,2020,24,814,2020W53
289,Colorado,2020,25,861,2020W53
290,Colorado,2020,26,876,2020W53
291,Colorado,2020,27,787,2020W53
292,Colorado,2020,28,815,2020W53
293,Colorado,2020,29,808,2020W53
294,Colorado,2020,30,833,2020W53
295,Colorado,2020,31,812,2020W53
296,Colorado,2020,32,841,2020W53
297,Colorado,2020,33,833,2020W53
298,Colorado,2020,34,861,2020W53
299,Colorado,2020,35,817,2020W53
300,Colorado,2020,36,741,2020W53
301,Colorado,2020,37,848,2020W53
302,Colorado,2020,38,803,2020W53
303,Colorado,2020,39,836,2020W53
304,Colorado,2020,40,778,2020W53
305,Colorado,2020,41,798,2020W53
306,Colorado,2020,42,867,2020W53
307,Colorado,2020,43,868,2020W53
308,Colorado,2020,44,900,2020W53
309,Colorado,2020,45,1003,2020W53
310,Colorado,2020,46,1032,2020W53
311,Colorado,2020,47,1114,2020W53
312,Colorado,2020,48,1189,2020W53
313,Colorado,2020,49,1206,2020W53
314,Colorado,2020,50,1145,2020W53
315,Colorado,2020,51,966,2020W53
316,Colorado,2020,52,618,2020W53
317,Colorado,2020,53,445,2020W53
318,Connecticut,2020,1,632,2020W53
319,Connecticut,2020,2,629,2020W53
320,Connecticut,2020,3,638,2020W53
321,Connecticut,2020,4,652,2020W53
322,Connecticut,2020,5,680,2020W53
323,Connecticut,2020,6,647,2020W53
324,Connecticut,2020,7,632,2020W53
325,Connecticut,2020,8,647,2020W53
326,Connecticut,2020,9,632,2020W53
327,Connecticut,2020,10,621,2020W53
328,Connecticut,2020,11,626,2020W53
329,Connecticut,2020,12,660,2020W53
330,Connecticut,2020,13,736,2020W53
331,Connecticut,2020,14,880,2020W53
332,Connecticut,2020,15,1257,2020W53
333,Connecticut,2020,16,1380,2020W53
334,Connecticut,2020,17,1336,2020W53
335,Connecticut,2020,18,1167,2020W53
336,Connecticut,2020,19,1052,2020W53
337,Connecticut,2020,20,946,2020W53
338,Connecticut,2020,21,815,2020W53
339,Connecticut,2020,22,750,2020W53
340,Connecticut,2020,23,659,2020W53
341,Connecticut,2020,24,630,2020W53
342,Connecticut,2020,25,573,2020W53
343,Connecticut,2020,26,590,2020W53
344,Connecticut,2020,27,544,2020W53
345,Connecticut,2020,28,602,2020W53
346,Connecticut,2020,29,559,2020W53
347,Connecticut,2020,30,580,2020W53
348,Connecticut,2020,31,545,2020W53
349,Connecticut,2020,32,585,2020W53
350,Connecticut,2020,33,565,2020W53
351,Connecticut,2020,34,558,2020W53
352,Connecticut,2020,35,521,2020W53
353,Connecticut,2020,36,559,2020W53
354,Connecticut,2020,37,562,2020W53
355,Connecticut,2020,38,570,2020W53
356,Connecticut,2020,39,635,2020W53
357,Connecticut,2020,40,603,2020W53
358,Connecticut,2020,41,615,2020W53
359,Connecticut,2020,42,583,2020W53
360,Connecticut,2020,43,647,2020W53
361,Connecticut,2020,44,583,2020W53
362,Connecticut,2020,45,591,2020W53
363,Connecticut,2020,46,602,2020W53
364,Connecticut,2020,47,639,2020W53
365,Connecticut,2020,48,587,2020W53
366,Connecticut,2020,49,315,2020W53
367,Connecticut,2020,50,139,2020W53
368,Connecticut,2020,51,103,2020W53
369,Connecticut,2020,52,45,2020W53
370,Connecticut,2020,53,13,2020W53
371,Delaware,2020,1,199,2020W53
372,Delaware,2020,2,194,2020W53
373,Delaware,2020,3,190,2020W53
374,Delaware,2020,4,190,2020W53
375,Delaware,2020,5,183,2020W53
376,Delaware,2020,6,191,2020W53
377,Delaware,2020,7,202,2020W53
378,Delaware,2020,8,194,2020W53
379,Delaware,2020,9,164,2020W53
380,Delaware,2020,10,200,2020W53
381,Delaware,2020,11,189,2020W53
382,Delaware,2020,12,221,2020W53
383,Delaware,2020,13,188,2020W53
384,Delaware,2020,14,215,2020W53
385,Delaware,2020,15,219,2020W53
386,Delaware,2020,16,228,2020W53
387,Delaware,2020,17,285,2020W53
388,Delaware,2020,18,251,2020W53
389,Delaware,2020,19,270,2020W53
390,Delaware,2020,20,276,2020W53
391,Delaware,2020,21,222,2020W53
392,Delaware,2020,22,226,2020W53
393,Delaware,2020,23,181,2020W53
394,Delaware,2020,24,200,2020W53
395,Delaware,2020,25,161,2020W53
396,Delaware,2020,26,200,2020W53
397,Delaware,2020,27,201,2020W53
398,Delaware,2020,28,194,2020W53
399,Delaware,2020,29,191,2020W53
400,Delaware,2020,30,199,2020W53
401,Delaware,2020,31,195,2020W53
402,Delaware,2020,32,197,2020W53
403,Delaware,2020,33,186,2020W53
404,Delaware,2020,34,194,2020W53
405,Delaware,2020,35,189,2020W53
406,Delaware,2020,36,206,2020W53
407,Delaware,2020,37,198,2020W53
408,Delaware,2020,38,161,2020W53
409,Delaware,2020,39,200,2020W53
410,Delaware,2020,40,199,2020W53
411,Delaware,2020,41,200,2020W53
412,Delaware,2020,42,196,2020W53
413,Delaware,2020,43,206,2020W53
414,Delaware,2020,44,176,2020W53
415,Delaware,2020,45,176,2020W53
416,Delaware,2020,46,148,2020W53
417,Delaware,2020,47,183,2020W53
418,Delaware,2020,48,141,2020W53
419,Delaware,2020,49,161,2020W53
420,Delaware,2020,50,177,2020W53
421,Delaware,2020,51,149,2020W53
422,Delaware,2020,52,138,2020W53
423,Delaware,2020,53,103,2020W53
424,District of Columbia,2020,1,132,2020W53
425,District of Columbia,2020,2,128,2020W53
426,District of Columbia,2020,3,140,2020W53
427,District of Columbia,2020,4,131,2020W53
428,District of Columbia,2020,5,143,2020W53
429,District of Columbia,2020,6,131,2020W53
430,District of Columbia,2020,7,122,2020W53
431,District of Columbia,2020,8,104,2020W53
432,District of Columbia,2020,9,135,2020W53
433,District of Columbia,2020,10,118,2020W53
434,District of Columbia,2020,11,114,2020W53
435,District of Columbia,2020,12,129,2020W53
436,District of Columbia,2020,13,130,2020W53
437,District of Columbia,2020,14,156,2020W53
438,District of Columbia,2020,15,193,2020W53
439,District of Columbia,2020,16,202,2020W53
440,District of Columbia,2020,17,242,2020W53
441,District of Columbia,2020,18,215,2020W53
442,District of Columbia,2020,19,214,2020W53
443,District of Columbia,2020,20,185,2020W53
444,District of Columbia,2020,21,181,2020W53
445,District of Columbia,2020,22,169,2020W53
446,District of Columbia,2020,23,149,2020W53
447,District of Columbia,2020,24,147,2020W53
448,District of Columbia,2020,25,132,2020W53
449,District of Columbia,2020,26,129,2020W53
450,District of Columbia,2020,27,122,2020W53
451,District of Columbia,2020,28,138,2020W53
452,District of Columbia,2020,29,121,2020W53
453,District of Columbia,2020,30,123,2020W53
454,District of Columbia,2020,31,130,2020W53
455,District of Columbia,2020,32,117,2020W53
456,District of Columbia,2020,33,117,2020W53
457,District of Columbia,2020,34,113,2020W53
458,District of Columbia,2020,35,139,2020W53
459,District of Columbia,2020,36,140,2020W53
460,District of Columbia,2020,37,125,2020W53
461,District of Columbia,2020,38,106,2020W53
462,District of Columbia,2020,39,112,2020W53
463,District of Columbia,2020,40,136,2020W53
464,District of Columbia,2020,41,141,2020W53
465,District of Columbia,2020,42,117,2020W53
466,District of Columbia,2020,43,105,2020W53
467,District of Columbia,2020,44,124,2020W53
468,District of Columbia,2020,45,134,2020W53
469,District of Columbia,2020,46,127,2020W53
470,District of Columbia,2020,47,129,2020W53
471,District of Columbia,2020,48,111,2020W53
472,District of Columbia,2020,49,140,2020W53
473,District of Columbia,2020,50,138,2020W53
474,District of Columbia,2020,51,74,2020W53
475,District of Columbia,2020,52,54,2020W53
476,District of Columbia,2020,53,46,2020W53
477,Florida,2020,1,4340,2020W53
478,Florida,2020,2,4409,2020W53
479,Florida,2020,3,4384,2020W53
480,Florida,2020,4,4387,2020W53
481,Florida,2020,5,4419,2020W53
482,Florida,2020,6,4385,2020W53
483,Florida,2020,7,4358,2020W53
484,Florida,2020,8,4416,2020W53
485,Florida,2020,9,4399,2020W53
486,Florida,2020,10,4520,2020W53
487,Florida,2020,11,4435,2020W53
488,Florida,2020,12,4362,2020W53
489,Florida,2020,13,4461,2020W53
490,Florida,2020,14,4497,2020W53
491,Florida,2020,15,4545,2020W53
492,Florida,2020,16,4416,2020W53
493,Florida,2020,17,4554,2020W53
494,Florida,2020,18,4351,2020W53
495,Florida,2020,19,4407,2020W53
496,Florida,2020,20,4280,2020W53
497,Florida,2020,21,4360,2020W53
498,Florida,2020,22,4211,2020W53
499,Florida,2020,23,4264,2020W53
500,Florida,2020,24,4256,2020W53
501,Florida,2020,25,4408,2020W53
502,Florida,2020,26,4503,2020W53
503,Florida,2020,27,4726,2020W53
504,Florida,2020,28,5084,2020W53
505,Florida,2020,29,5507,2020W53
506,Florida,2020,30,5704,2020W53
507,Florida,2020,31,5791,2020W53
508,Florida,2020,32,5586,2020W53
509,Florida,2020,33,5510,2020W53
510,Florida,2020,34,5203,2020W53
511,Florida,2020,35,5011,2020W53
512,Florida,2020,36,4757,2020W53
513,Florida,2020,37,4506,2020W53
514,Florida,2020,38,4667,2020W53
515,Florida,2020,39,4443,2020W53
516,Florida,2020,40,4346,2020W53
517,Florida,2020,41,4524,2020W53
518,Florida,2020,42,4385,2020W53
519,Florida,2020,43,4331,2020W53
520,Florida,2020,44,4260,2020W53
521,Florida,2020,45,4300,2020W53
522,Florida,2020,46,4478,2020W53
523,Florida,2020,47,4542,2020W53
524,Florida,2020,48,4605,2020W53
525,Florida,2020,49,4854,2020W53
526,Florida,2020,50,4921,2020W53
527,Florida,2020,51,4300,2020W53
528,Florida,2020,52,3354,2020W53
529,Florida,2020,53,3192,2020W53
530,Georgia,2020,1,1801,2020W53
531,Georgia,2020,2,1801,2020W53
532,Georgia,2020,3,1745,2020W53
533,Georgia,2020,4,1829,2020W53
534,Georgia,2020,5,1794,2020W53
535,Georgia,2020,6,1780,2020W53
536,Georgia,2020,7,1758,2020W53
537,Georgia,2020,8,1746,2020W53
538,Georgia,2020,9,1857,2020W53
539,Georgia,2020,10,1753,2020W53
540,Georgia,2020,11,1780,2020W53
541,Georgia,2020,12,1772,2020W53
542,Georgia,2020,13,1878,2020W53
543,Georgia,2020,14,2030,2020W53
544,Georgia,2020,15,2035,2020W53
545,Georgia,2020,16,2028,2020W53
546,Georgia,2020,17,2034,2020W53
547,Georgia,2020,18,1970,2020W53
548,Georgia,2020,19,1983,2020W53
549,Georgia,2020,20,1953,2020W53
550,Georgia,2020,21,1903,2020W53
551,Georgia,2020,22,1772,2020W53
552,Georgia,2020,23,1770,2020W53
553,Georgia,2020,24,1732,2020W53
554,Georgia,2020,25,1767,2020W53
555,Georgia,2020,26,1810,2020W53
556,Georgia,2020,27,1872,2020W53
557,Georgia,2020,28,1964,2020W53
558,Georgia,2020,29,2153,2020W53
559,Georgia,2020,30,2156,2020W53
560,Georgia,2020,31,2173,2020W53
561,Georgia,2020,32,2175,2020W53
562,Georgia,2020,33,2228,2020W53
563,Georgia,2020,34,2232,2020W53
564,Georgia,2020,35,2110,2020W53
565,Georgia,2020,36,2009,2020W53
566,Georgia,2020,37,2034,2020W53
567,Georgia,2020,38,1890,2020W53
568,Georgia,2020,39,1959,2020W53
569,Georgia,2020,40,1888,2020W53
570,Georgia,2020,41,1832,2020W53
571,Georgia,2020,42,1856,2020W53
572,Georgia,2020,43,1890,2020W53
573,Georgia,2020,44,1842,2020W53
574,Georgia,2020,45,1883,2020W53
575,Georgia,2020,46,1924,2020W53
576,Georgia,2020,47,1789,2020W53
577,Georgia,2020,48,1812,2020W53
578,Georgia,2020,49,1843,2020W53
579,Georgia,2020,50,1622,2020W53
580,Georgia,2020,51,1381,2020W53
581,Georgia,2020,52,965,2020W53
582,Georgia,2020,53,691,2020W53
583,Hawaii,2020,1,241,2020W53
584,Hawaii,2020,2,242,2020W53
585,Hawaii,2020,3,214,2020W53
586,Hawaii,2020,4,242,2020W53
587,Hawaii,2020,5,242,2020W53
588,Hawaii,2020,6,235,2020W53
589,Hawaii,2020,7,281,2020W53
590,Hawaii,2020,8,249,2020W53
591,Hawaii,2020,9,238,2020W53
592,Hawaii,2020,10,239,2020W53
593,Hawaii,2020,11,243,2020W53
594,Hawaii,2020,12,212,2020W53
595,Hawaii,2020,13,236,2020W53
596,Hawaii,2020,14,234,2020W53
597,Hawaii,2020,15,221,2020W53
598,Hawaii,2020,16,211,2020W53
599,Hawaii,2020,17,200,2020W53
600,Hawaii,2020,18,222,2020W53
601,Hawaii,2020,19,210,2020W53
602,Hawaii,2020,20,230,2020W53
603,Hawaii,2020,21,208,2020W53
604,Hawaii,2020,22,200,2020W53
605,Hawaii,2020,23,217,2020W53
606,Hawaii,2020,24,203,2020W53
607,Hawaii,2020,25,245,2020W53
608,Hawaii,2020,26,236,2020W53
609,Hawaii,2020,27,207,2020W53
610,Hawaii,2020,28,238,2020W53
611,Hawaii,2020,29,225,2020W53
612,Hawaii,2020,30,219,2020W53
613,Hawaii,2020,31,216,2020W53
614,Hawaii,2020,32,231,2020W53
615,Hawaii,2020,33,222,2020W53
616,Hawaii,2020,34,244,2020W53
617,Hawaii,2020,35,254,2020W53
618,Hawaii,2020,36,235,2020W53
619,Hawaii,2020,37,272,2020W53
620,Hawaii,2020,38,242,2020W53
621,Hawaii,2020,39,242,2020W53
622,Hawaii,2020,40,214,2020W53
623,Hawaii,2020,41,231,2020W53
624,Hawaii,2020,42,235,2020W53
625,Hawaii,2020,43,235,2020W53
626,Hawaii,2020,44,236,2020W53
627,Hawaii,2020,45,231,2020W53
628,Hawaii,2020,46,247,2020W53
629,Hawaii,2020,47,222,2020W53
630,Hawaii,2020,48,213,2020W53
631,Hawaii,2020,49,230,2020W53
632,Hawaii,2020,50,207,2020W53
633,Hawaii,2020,51,223,2020W53
634,Hawaii,2020,52,141,2020W53
635,Hawaii,2020,53,152,2020W53
636,Idaho,2020,1,278,2020W53
637,Idaho,2020,2,292,2020W53
638,Idaho,2020,3,293,2020W53
639,Idaho,2020,4,275,2020W53
640,Idaho,2020,5,249,2020W53
641,Idaho,2020,6,292,2020W53
642,Idaho,2020,7,279,2020W53
643,Idaho,2020,8,318,2020W53
644,Idaho,2020,9,290,2020W53
645,Idaho,2020,10,278,2020W53
646,Idaho,2020,11,282,2020W53
647,Idaho,2020,12,308,2020W53
648,Idaho,2020,13,332,2020W53
649,Idaho,2020,14,271,2020W53
650,Idaho,2020,15,306,2020W53
651,Idaho,2020,16,283,2020W53
652,Idaho,2020,17,262,2020W53
653,Idaho,2020,18,252,2020W53
654,Idaho,2020,19,304,2020W53
655,Idaho,2020,20,269,2020W53
656,Idaho,2020,21,262,2020W53
657,Idaho,2020,22,279,2020W53
658,Idaho,2020,23,292,2020W53
659,Idaho,2020,24,287,2020W53
660,Idaho,2020,25,282,2020W53
661,Idaho,2020,26,296,2020W53
662,Idaho,2020,27,281,2020W53
663,Idaho,2020,28,287,2020W53
664,Idaho,2020,29,312,2020W53
665,Idaho,2020,30,328,2020W53
666,Idaho,2020,31,327,2020W53
667,Idaho,2020,32,312,2020W53
668,Idaho,2020,33,319,2020W53
669,Idaho,2020,34,360,2020W53
670,Idaho,2020,35,327,2020W53
671,Idaho,2020,36,352,2020W53
672,Idaho,2020,37,321,2020W53
673,Idaho,2020,38,320,2020W53
674,Idaho,2020,39,292,2020W53
675,Idaho,2020,40,327,2020W53
676,Idaho,2020,41,299,2020W53
677,Idaho,2020,42,326,2020W53
678,Idaho,2020,43,340,2020W53
679,Idaho,2020,44,350,2020W53
680,Idaho,2020,45,365,2020W53
681,Idaho,2020,46,408,2020W53
682,Idaho,2020,47,388,2020W53
683,Idaho,2020,48,418,2020W53
684,Idaho,2020,49,389,2020W53
685,Idaho,2020,50,360,2020W53
686,Idaho,2020,51,314,2020W53
687,Idaho,2020,52,200,2020W53
688,Idaho,2020,53,97,2020W53
689,Illinois,2020,1,2191,2020W53
690,Illinois,2020,2,2252,2020W53
691,Illinois,2020,3,2231,2020W53
692,Illinois,2020,4,2199,2020W53
693,Illinois,2020,5,2137,2020W53
694,Illinois,2020,6,2232,2020W53
695,Illinois,2020,7,2217,2020W53
696,Illinois,2020,8,2206,2020W53
697,Illinois,2020,9,2208,2020W53
698,Illinois,2020,10,2253,2020W53
699,Illinois,2020,11,2192,2020W53
700,Illinois,2020,12,2281,2020W53
701,Illinois,2020,13,2303,2020W53
702,Illinois,2020,14,2622,2020W53
703,Illinois,2020,15,2869,2020W53
704,Illinois,2020,16,2912,2020W53
705,Illinois,2020,17,3009,2020W53
706,Illinois,2020,18,2950,2020W53
707,Illinois,2020,19,2961,2020W53
708,Illinois,2020,20,2864,2020W53
709,Illinois,2020,21,2638,2020W53
710,Illinois,2020,22,2548,2020W53
711,Illinois,2020,23,2509,2020W53
712,Illinois,2020,24,2269,2020W53
713,Illinois,2020,25,2254,2020W53
714,Illinois,2020,26,2131,2020W53
