,jurisdiction,year,week,number_of_deaths,last_week
105,Arizona,2020,24,1463,2020W41
106,Arizona,2020,25,1547,2020W41
107,Arizona,2020,26,1614,2020W41
108,Arizona,2020,27,1772,2020W41
109,Arizona,2020,28,1951,2020W41
110,Arizona,2020,29,1988,2020W41
111,Arizona,2020,30,1851,2020W41
112,Arizona,2020,31,1785,2020W41
113,Arizona,2020,32,1580,2020W41
114,Arizona,2020,33,1518,2020W41
115,Arizona,2020,34,1493,2020W41
116,Arizona,2020,35,1451,2020W41
117,Arizona,2020,36,1278,2020W41
118,Arizona,2020,37,1259,2020W41
119,Arizona,2020,38,1243,2020W41
120,Arizona,2020,39,1243,2020W41
121,Arizona,2020,40,1133,2020W41
122,Arizona,2020,41,1015,2020W41
123,Arkansas,2020,1,672,2020W41
124,Arkansas,2020,2,685,2020W41
125,Arkansas,2020,3,658,2020W41
126,Arkansas,2020,4,616,2020W41
127,Arkansas,2020,5,681,2020W41
128,Arkansas,2020,6,672,2020W41
129,Arkansas,2020,7,688,2020W41
130,Arkansas,2020,8,695,2020W41
131,Arkansas,2020,9,656,2020W41
132,Arkansas,2020,10,696,2020W41
133,Arkansas,2020,11,628,2020W41
134,Arkansas,2020,12,637,2020W41
135,Arkansas,2020,13,640,2020W41
136,Arkansas,2020,14,606,2020W41
137,Arkansas,2020,15,635,2020W41
138,Arkansas,2020,16,637,2020W41
139,Arkansas,2020,17,614,2020W41
140,Arkansas,2020,18,630,2020W41
141,Arkansas,2020,19,661,2020W41
142,Arkansas,2020,20,582,2020W41
143,Arkansas,2020,21,642,2020W41
144,Arkansas,2020,22,610,2020W41
145,Arkansas,2020,23,647,2020W41
146,Arkansas,2020,24,651,2020W41
147,Arkansas,2020,25,704,2020W41
148,Arkansas,2020,26,663,2020W41
149,Arkansas,2020,27,685,2020W41
150,Arkansas,2020,28,660,2020W41
151,Arkansas,2020,29,694,2020W41
152,Arkansas,2020,30,711,2020W41
153,Arkansas,2020,31,738,2020W41
154,Arkansas,2020,32,727,2020W41
155,Arkansas,2020,33,759,2020W41
156,Arkansas,2020,34,738,2020W41
157,Arkansas,2020,35,729,2020W41
158,Arkansas,2020,36,703,2020W41
159,Arkansas,2020,37,708,2020W41
160,Arkansas,2020,38,712,2020W41
161,Arkansas,2020,39,699,2020W41
162,Arkansas,2020,40,680,2020W41
163,Arkansas,2020,41,381,2020W41
164,California,2020,1,5887,2020W41
165,California,2020,2,5871,2020W41
166,California,2020,3,5828,2020W41
167,California,2020,4,5827,2020W41
168,California,2020,5,5683,2020W41
169,California,2020,6,5912,2020W41
170,California,2020,7,5584,2020W41
171,California,2020,8,5796,2020W41
172,California,2020,9,5680,2020W41
173,California,2020,10,5732,2020W41
174,California,2020,11,5461,2020W41
175,California,2020,12,5677,2020W41
176,California,2020,13,5687,2020W41
177,California,2020,14,5979,2020W41
178,California,2020,15,6043,2020W41
179,California,2020,16,6127,2020W41
180,California,2020,17,5933,2020W41
181,California,2020,18,5738,2020W41
182,California,2020,19,5664,2020W41
183,California,2020,20,5681,2020W41
184,California,2020,21,5527,2020W41
185,California,2020,22,5584,2020W41
186,California,2020,23,5507,2020W41
187,California,2020,24,5553,2020W41
188,California,2020,25,5476,2020W41
189,California,2020,26,5680,2020W41
190,California,2020,27,5884,2020W41
191,California,2020,28,6015,2020W41
192,California,2020,29,6205,2020W41
193,California,2020,30,6219,2020W41
194,California,2020,31,6306,2020W41
195,California,2020,32,6269,2020W41
196,California,2020,33,6248,2020W41
197,California,2020,34,6422,2020W41
198,California,2020,35,5830,2020W41
199,California,2020,36,5704,2020W41
200,California,2020,37,5787,2020W41
201,California,2020,38,5628,2020W41
202,California,2020,39,5348,2020W41
203,California,2020,40,5158,2020W41
204,California,2020,41,3860,2020W41
205,Colorado,2020,1,854,2020W41
206,Colorado,2020,2,872,2020W41
207,Colorado,2020,3,848,2020W41
208,Colorado,2020,4,852,2020W41
209,Colorado,2020,5,793,2020W41
210,Colorado,2020,6,846,2020W41
211,Colorado,2020,7,807,2020W41
212,Colorado,2020,8,880,2020W41
213,Colorado,2020,9,842,2020W41
214,Colorado,2020,10,821,2020W41
215,Colorado,2020,11,822,2020W41
216,Colorado,2020,12,890,2020W41
217,Colorado,2020,13,860,2020W41
218,Colorado,2020,14,967,2020W41
219,Colorado,2020,15,1096,2020W41
220,Colorado,2020,16,1105,2020W41
221,Colorado,2020,17,1065,2020W41
222,Colorado,2020,18,997,2020W41
223,Colorado,2020,19,905,2020W41
224,Colorado,2020,20,883,2020W41
225,Colorado,2020,21,847,2020W41
226,Colorado,2020,22,833,2020W41
227,Colorado,2020,23,820,2020W41
228,Colorado,2020,24,812,2020W41
229,Colorado,2020,25,859,2020W41
230,Colorado,2020,26,876,2020W41
231,Colorado,2020,27,785,2020W41
232,Colorado,2020,28,815,2020W41
233,Colorado,2020,29,808,2020W41
234,Colorado,2020,30,832,2020W41
235,Colorado,2020,31,810,2020W41
236,Colorado,2020,32,839,2020W41
237,Colorado,2020,33,830,2020W41
238,Colorado,2020,34,858,2020W41
239,Colorado,2020,35,814,2020W41
240,Colorado,2020,36,738,2020W41
241,Colorado,2020,37,841,2020W41
242,Colorado,2020,38,798,2020W41
243,Colorado,2020,39,826,2020W41
244,Colorado,2020,40,741,2020W41
245,Colorado,2020,41,638,2020W41
246,Connecticut,2020,1,632,2020W41
247,Connecticut,2020,2,629,2020W41
248,Connecticut,2020,3,639,2020W41
249,Connecticut,2020,4,652,2020W41
250,Connecticut,2020,5,680,2020W41
251,Connecticut,2020,6,647,2020W41
252,Connecticut,2020,7,632,2020W41
253,Connecticut,2020,8,647,2020W41
254,Connecticut,2020,9,632,2020W41
255,Connecticut,2020,10,621,2020W41
256,Connecticut,2020,11,626,2020W41
257,Connecticut,2020,12,660,2020W41
258,Connecticut,2020,13,736,2020W41
259,Connecticut,2020,14,875,2020W41
260,Connecticut,2020,15,1249,2020W41
261,Connecticut,2020,16,1377,2020W41
262,Connecticut,2020,17,1330,2020W41
263,Connecticut,2020,18,1162,2020W41
264,Connecticut,2020,19,1048,2020W41
265,Connecticut,2020,20,944,2020W41
266,Connecticut,2020,21,813,2020W41
267,Connecticut,2020,22,748,2020W41
268,Connecticut,2020,23,658,2020W41
269,Connecticut,2020,24,625,2020W41
270,Connecticut,2020,25,571,2020W41
271,Connecticut,2020,26,589,2020W41
272,Connecticut,2020,27,542,2020W41
273,Connecticut,2020,28,602,2020W41
274,Connecticut,2020,29,558,2020W41
275,Connecticut,2020,30,574,2020W41
276,Connecticut,2020,31,535,2020W41
277,Connecticut,2020,32,571,2020W41
278,Connecticut,2020,33,544,2020W41
279,Connecticut,2020,34,526,2020W41
280,Connecticut,2020,35,491,2020W41
281,Connecticut,2020,36,465,2020W41
282,Connecticut,2020,37,400,2020W41
283,Connecticut,2020,38,249,2020W41
284,Connecticut,2020,39,98,2020W41
285,Connecticut,2020,40,31,2020W41
286,Connecticut,2020,41,,2020W41
287,Delaware,2020,1,199,2020W41
288,Delaware,2020,2,193,2020W41
289,Delaware,2020,3,190,2020W41
290,Delaware,2020,4,190,2020W41
291,Delaware,2020,5,183,2020W41
292,Delaware,2020,6,191,2020W41
293,Delaware,2020,7,202,2020W41
294,Delaware,2020,8,193,2020W41
295,Delaware,2020,9,164,2020W41
296,Delaware,2020,10,200,2020W41
297,Delaware,2020,11,189,2020W41
298,Delaware,2020,12,221,2020W41
299,Delaware,2020,13,188,2020W41
300,Delaware,2020,14,214,2020W41
301,Delaware,2020,15,219,2020W41
302,Delaware,2020,16,227,2020W41
303,Delaware,2020,17,285,2020W41
304,Delaware,2020,18,250,2020W41
305,Delaware,2020,19,269,2020W41
306,Delaware,2020,20,276,2020W41
307,Delaware,2020,21,222,2020W41
308,Delaware,2020,22,226,2020W41
309,Delaware,2020,23,180,2020W41
310,Delaware,2020,24,199,2020W41
311,Delaware,2020,25,158,2020W41
312,Delaware,2020,26,198,2020W41
313,Delaware,2020,27,200,2020W41
314,Delaware,2020,28,192,2020W41
315,Delaware,2020,29,187,2020W41
316,Delaware,2020,30,199,2020W41
317,Delaware,2020,31,195,2020W41
318,Delaware,2020,32,193,2020W41
319,Delaware,2020,33,181,2020W41
320,Delaware,2020,34,185,2020W41
321,Delaware,2020,35,184,2020W41
322,Delaware,2020,36,195,2020W41
323,Delaware,2020,37,181,2020W41
324,Delaware,2020,38,139,2020W41
325,Delaware,2020,39,165,2020W41
326,Delaware,2020,40,134,2020W41
327,Delaware,2020,41,84,2020W41
328,District of Columbia,2020,1,132,2020W41
329,District of Columbia,2020,2,128,2020W41
330,District of Columbia,2020,3,140,2020W41
331,District of Columbia,2020,4,131,2020W41
332,District of Columbia,2020,5,143,2020W41
333,District of Columbia,2020,6,131,2020W41
334,District of Columbia,2020,7,122,2020W41
335,District of Columbia,2020,8,104,2020W41
336,District of Columbia,2020,9,135,2020W41
337,District of Columbia,2020,10,118,2020W41
338,District of Columbia,2020,11,114,2020W41
339,District of Columbia,2020,12,129,2020W41
340,District of Columbia,2020,13,130,2020W41
341,District of Columbia,2020,14,156,2020W41
342,District of Columbia,2020,15,193,2020W41
343,District of Columbia,2020,16,202,2020W41
344,District of Columbia,2020,17,241,2020W41
345,District of Columbia,2020,18,215,2020W41
346,District of Columbia,2020,19,214,2020W41
347,District of Columbia,2020,20,185,2020W41
348,District of Columbia,2020,21,181,2020W41
349,District of Columbia,2020,22,168,2020W41
350,District of Columbia,2020,23,149,2020W41
351,District of Columbia,2020,24,147,2020W41
352,District of Columbia,2020,25,132,2020W41
353,District of Columbia,2020,26,128,2020W41
354,District of Columbia,2020,27,121,2020W41
355,District of Columbia,2020,28,138,2020W41
356,District of Columbia,2020,29,121,2020W41
357,District of Columbia,2020,30,124,2020W41
358,District of Columbia,2020,31,128,2020W41
359,District of Columbia,2020,32,114,2020W41
360,District of Columbia,2020,33,114,2020W41
361,District of Columbia,2020,34,109,2020W41
362,District of Columbia,2020,35,135,2020W41
363,District of Columbia,2020,36,133,2020W41
364,District of Columbia,2020,37,119,2020W41
365,District of Columbia,2020,38,98,2020W41
366,District of Columbia,2020,39,99,2020W41
367,District of Columbia,2020,40,97,2020W41
368,District of Columbia,2020,41,64,2020W41
369,Florida,2020,1,4341,2020W41
370,Florida,2020,2,4408,2020W41
371,Florida,2020,3,4384,2020W41
372,Florida,2020,4,4387,2020W41
373,Florida,2020,5,4419,2020W41
374,Florida,2020,6,4385,2020W41
375,Florida,2020,7,4359,2020W41
376,Florida,2020,8,4415,2020W41
377,Florida,2020,9,4398,2020W41
378,Florida,2020,10,4520,2020W41
379,Florida,2020,11,4435,2020W41
380,Florida,2020,12,4362,2020W41
381,Florida,2020,13,4461,2020W41
382,Florida,2020,14,4497,2020W41
383,Florida,2020,15,4545,2020W41
384,Florida,2020,16,4416,2020W41
385,Florida,2020,17,4553,2020W41
386,Florida,2020,18,4350,2020W41
387,Florida,2020,19,4407,2020W41
388,Florida,2020,20,4280,2020W41
389,Florida,2020,21,4361,2020W41
390,Florida,2020,22,4209,2020W41
391,Florida,2020,23,4263,2020W41
392,Florida,2020,24,4256,2020W41
393,Florida,2020,25,4406,2020W41
394,Florida,2020,26,4504,2020W41
395,Florida,2020,27,4725,2020W41
396,Florida,2020,28,5082,2020W41
397,Florida,2020,29,5508,2020W41
398,Florida,2020,30,5699,2020W41
399,Florida,2020,31,5784,2020W41
400,Florida,2020,32,5580,2020W41
401,Florida,2020,33,5505,2020W41
402,Florida,2020,34,5186,2020W41
403,Florida,2020,35,4999,2020W41
404,Florida,2020,36,4740,2020W41
405,Florida,2020,37,4488,2020W41
406,Florida,2020,38,4619,2020W41
407,Florida,2020,39,4373,2020W41
408,Florida,2020,40,4129,2020W41
409,Florida,2020,41,3592,2020W41
410,Georgia,2020,1,1801,2020W41
411,Georgia,2020,2,1799,2020W41
412,Georgia,2020,3,1741,2020W41
413,Georgia,2020,4,1824,2020W41
414,Georgia,2020,5,1790,2020W41
415,Georgia,2020,6,1776,2020W41
416,Georgia,2020,7,1753,2020W41
417,Georgia,2020,8,1741,2020W41
418,Georgia,2020,9,1851,2020W41
419,Georgia,2020,10,1749,2020W41
420,Georgia,2020,11,1780,2020W41
421,Georgia,2020,12,1769,2020W41
422,Georgia,2020,13,1873,2020W41
423,Georgia,2020,14,2026,2020W41
424,Georgia,2020,15,2027,2020W41
425,Georgia,2020,16,2015,2020W41
426,Georgia,2020,17,2027,2020W41
427,Georgia,2020,18,1965,2020W41
428,Georgia,2020,19,1977,2020W41
429,Georgia,2020,20,1948,2020W41
430,Georgia,2020,21,1893,2020W41
431,Georgia,2020,22,1759,2020W41
432,Georgia,2020,23,1759,2020W41
433,Georgia,2020,24,1716,2020W41
434,Georgia,2020,25,1749,2020W41
435,Georgia,2020,26,1776,2020W41
436,Georgia,2020,27,1850,2020W41
437,Georgia,2020,28,1931,2020W41
438,Georgia,2020,29,2116,2020W41
439,Georgia,2020,30,2116,2020W41
440,Georgia,2020,31,2118,2020W41
441,Georgia,2020,32,2122,2020W41
442,Georgia,2020,33,2162,2020W41
443,Georgia,2020,34,2140,2020W41
444,Georgia,2020,35,2005,2020W41
445,Georgia,2020,36,1894,2020W41
446,Georgia,2020,37,1837,2020W41
447,Georgia,2020,38,1657,2020W41
448,Georgia,2020,39,1616,2020W41
449,Georgia,2020,40,1349,2020W41
450,Georgia,2020,41,868,2020W41
451,Hawaii,2020,1,241,2020W41
452,Hawaii,2020,2,241,2020W41
453,Hawaii,2020,3,214,2020W41
454,Hawaii,2020,4,242,2020W41
455,Hawaii,2020,5,242,2020W41
456,Hawaii,2020,6,235,2020W41
457,Hawaii,2020,7,281,2020W41
458,Hawaii,2020,8,249,2020W41
459,Hawaii,2020,9,237,2020W41
460,Hawaii,2020,10,239,2020W41
461,Hawaii,2020,11,243,2020W41
462,Hawaii,2020,12,212,2020W41
463,Hawaii,2020,13,235,2020W41
464,Hawaii,2020,14,234,2020W41
465,Hawaii,2020,15,221,2020W41
466,Hawaii,2020,16,211,2020W41
467,Hawaii,2020,17,200,2020W41
468,Hawaii,2020,18,222,2020W41
469,Hawaii,2020,19,210,2020W41
470,Hawaii,2020,20,230,2020W41
471,Hawaii,2020,21,208,2020W41
472,Hawaii,2020,22,200,2020W41
473,Hawaii,2020,23,217,2020W41
474,Hawaii,2020,24,203,2020W41
475,Hawaii,2020,25,244,2020W41
476,Hawaii,2020,26,235,2020W41
477,Hawaii,2020,27,206,2020W41
478,Hawaii,2020,28,224,2020W41
479,Hawaii,2020,29,205,2020W41
480,Hawaii,2020,30,218,2020W41
481,Hawaii,2020,31,217,2020W41
482,Hawaii,2020,32,229,2020W41
483,Hawaii,2020,33,221,2020W41
484,Hawaii,2020,34,243,2020W41
485,Hawaii,2020,35,253,2020W41
486,Hawaii,2020,36,233,2020W41
487,Hawaii,2020,37,269,2020W41
488,Hawaii,2020,38,236,2020W41
489,Hawaii,2020,39,238,2020W41
490,Hawaii,2020,40,205,2020W41
491,Hawaii,2020,41,193,2020W41
492,Idaho,2020,1,278,2020W41
493,Idaho,2020,2,292,2020W41
494,Idaho,2020,3,293,2020W41
495,Idaho,2020,4,275,2020W41
496,Idaho,2020,5,249,2020W41
497,Idaho,2020,6,292,2020W41
498,Idaho,2020,7,279,2020W41
499,Idaho,2020,8,318,2020W41
500,Idaho,2020,9,290,2020W41
501,Idaho,2020,10,278,2020W41
502,Idaho,2020,11,282,2020W41
503,Idaho,2020,12,308,2020W41
504,Idaho,2020,13,332,2020W41
505,Idaho,2020,14,271,2020W41
506,Idaho,2020,15,306,2020W41
507,Idaho,2020,16,283,2020W41
508,Idaho,2020,17,262,2020W41
509,Idaho,2020,18,252,2020W41
510,Idaho,2020,19,304,2020W41
511,Idaho,2020,20,269,2020W41
512,Idaho,2020,21,261,2020W41
513,Idaho,2020,22,279,2020W41
514,Idaho,2020,23,292,2020W41
515,Idaho,2020,24,287,2020W41
516,Idaho,2020,25,282,2020W41
517,Idaho,2020,26,296,2020W41
518,Idaho,2020,27,281,2020W41
519,Idaho,2020,28,287,2020W41
520,Idaho,2020,29,312,2020W41
521,Idaho,2020,30,328,2020W41
522,Idaho,2020,31,327,2020W41
523,Idaho,2020,32,312,2020W41
524,Idaho,2020,33,319,2020W41
525,Idaho,2020,34,360,2020W41
526,Idaho,2020,35,327,2020W41
527,Idaho,2020,36,351,2020W41
528,Idaho,2020,37,320,2020W41
529,Idaho,2020,38,317,2020W41
530,Idaho,2020,39,285,2020W41
531,Idaho,2020,40,293,2020W41
532,Idaho,2020,41,243,2020W41
533,Illinois,2020,1,2189,2020W41
534,Illinois,2020,2,2252,2020W41
535,Illinois,2020,3,2231,2020W41
536,Illinois,2020,4,2199,2020W41
537,Illinois,2020,5,2138,2020W41
538,Illinois,2020,6,2231,2020W41
539,Illinois,2020,7,2218,2020W41
540,Illinois,2020,8,2206,2020W41
541,Illinois,2020,9,2209,2020W41
542,Illinois,2020,10,2253,2020W41
543,Illinois,2020,11,2192,2020W41
544,Illinois,2020,12,2281,2020W41
545,Illinois,2020,13,2302,2020W41
546,Illinois,2020,14,2621,2020W41
547,Illinois,2020,15,2868,2020W41
548,Illinois,2020,16,2912,2020W41
549,Illinois,2020,17,3008,2020W41
550,Illinois,2020,18,2950,2020W41
551,Illinois,2020,19,2961,2020W41
552,Illinois,2020,20,2863,2020W41
553,Illinois,2020,21,2636,2020W41
554,Illinois,2020,22,2546,2020W41
555,Illinois,2020,23,2507,2020W41
556,Illinois,2020,24,2268,2020W41
557,Illinois,2020,25,2253,2020W41
558,Illinois,2020,26,2129,2020W41
559,Illinois,2020,27,2180,2020W41
560,Illinois,2020,28,2189,2020W41
561,Illinois,2020,29,2086,2020W41
562,Illinois,2020,30,2032,2020W41
563,Illinois,2020,31,2067,2020W41
564,Illinois,2020,32,2135,2020W41
565,Illinois,2020,33,2118,2020W41
566,Illinois,2020,34,2139,2020W41
567,Illinois,2020,35,2102,2020W41
568,Illinois,2020,36,2180,2020W41
569,Illinois,2020,37,2063,2020W41
570,Illinois,2020,38,2049,2020W41
571,Illinois,2020,39,2252,2020W41
572,Illinois,2020,40,2043,2020W41
573,Illinois,2020,41,1997,2020W41
574,Indiana,2020,1,1469,2020W41
575,Indiana,2020,2,1386,2020W41
576,Indiana,2020,3,1389,2020W41
577,Indiana,2020,4,1421,2020W41
578,Indiana,2020,5,1378,2020W41
579,Indiana,2020,6,1362,2020W41
580,Indiana,2020,7,1429,2020W41
581,Indiana,2020,8,1407,2020W41
582,Indiana,2020,9,1447,2020W41
583,Indiana,2020,10,1369,2020W41
584,Indiana,2020,11,1399,2020W41
585,Indiana,2020,12,1326,2020W41
586,Indiana,2020,13,1483,2020W41
587,Indiana,2020,14,1579,2020W41
588,Indiana,2020,15,1627,2020W41
589,Indiana,2020,16,1507,2020W41
590,Indiana,2020,17,1592,2020W41
591,Indiana,2020,18,1522,2020W41
592,Indiana,2020,19,1575,2020W41
593,Indiana,2020,20,1566,2020W41
594,Indiana,2020,21,1468,2020W41
595,Indiana,2020,22,1373,2020W41
596,Indiana,2020,23,1385,2020W41
597,Indiana,2020,24,1385,2020W41
598,Indiana,2020,25,1346,2020W41
599,Indiana,2020,26,1373,2020W41
600,Indiana,2020,27,1329,2020W41
601,Indiana,2020,28,1346,2020W41
602,Indiana,2020,29,1368,2020W41
603,Indiana,2020,30,1305,2020W41
604,Indiana,2020,31,1344,2020W41
605,Indiana,2020,32,1320,2020W41
606,Indiana,2020,33,1347,2020W41
607,Indiana,2020,34,1333,2020W41
608,Indiana,2020,35,1316,2020W41
609,Indiana,2020,36,1220,2020W41
610,Indiana,2020,37,1259,2020W41
611,Indiana,2020,38,1308,2020W41
612,Indiana,2020,39,1299,2020W41
613,Indiana,2020,40,1188,2020W41
614,Indiana,2020,41,952,2020W41
615,Iowa,2020,1,664,2020W41
616,Iowa,2020,2,647,2020W41
617,Iowa,2020,3,620,2020W41
618,Iowa,2020,4,640,2020W41
619,Iowa,2020,5,615,2020W41
620,Iowa,2020,6,637,2020W41
621,Iowa,2020,7,600,2020W41
622,Iowa,2020,8,643,2020W41
623,Iowa,2020,9,642,2020W41
624,Iowa,2020,10,624,2020W41
625,Iowa,2020,11,636,2020W41
626,Iowa,2020,12,597,2020W41
627,Iowa,2020,13,595,2020W41
628,Iowa,2020,14,608,2020W41
629,Iowa,2020,15,596,2020W41
630,Iowa,2020,16,633,2020W41
631,Iowa,2020,17,585,2020W41
632,Iowa,2020,18,673,2020W41
633,Iowa,2020,19,700,2020W41
634,Iowa,2020,20,672,2020W41
635,Iowa,2020,21,617,2020W41
636,Iowa,2020,22,631,2020W41
637,Iowa,2020,23,597,2020W41
638,Iowa,2020,24,587,2020W41
639,Iowa,2020,25,574,2020W41
640,Iowa,2020,26,547,2020W41
641,Iowa,2020,27,595,2020W41
642,Iowa,2020,28,560,2020W41
643,Iowa,2020,29,597,2020W41
644,Iowa,2020,30,646,2020W41
645,Iowa,2020,31,641,2020W41
646,Iowa,2020,32,639,2020W41
647,Iowa,2020,33,654,2020W41
648,Iowa,2020,34,613,2020W41
649,Iowa,2020,35,674,2020W41
650,Iowa,2020,36,582,2020W41
651,Iowa,2020,37,611,2020W41
652,Iowa,2020,38,597,2020W41
653,Iowa,2020,39,583,2020W41
654,Iowa,2020,40,585,2020W41
655,Iowa,2020,41,535,2020W41
656,Kansas,2020,1,590,2020W41
657,Kansas,2020,2,560,2020W41
658,Kansas,2020,3,576,2020W41
659,Kansas,2020,4,572,2020W41
660,Kansas,2020,5,547,2020W41
661,Kansas,2020,6,503,2020W41
662,Kansas,2020,7,574,2020W41
663,Kansas,2020,8,559,2020W41
664,Kansas,2020,9,548,2020W41
665,Kansas,2020,10,575,2020W41
666,Kansas,2020,11,522,2020W41
667,Kansas,2020,12,514,2020W41
668,Kansas,2020,13,520,2020W41
669,Kansas,2020,14,547,2020W41
670,Kansas,2020,15,525,2020W41
671,Kansas,2020,16,546,2020W41
672,Kansas,2020,17,541,2020W41
673,Kansas,2020,18,523,2020W41
674,Kansas,2020,19,505,2020W41
675,Kansas,2020,20,529,2020W41
676,Kansas,2020,21,518,2020W41
677,Kansas,2020,22,506,2020W41
678,Kansas,2020,23,499,2020W41
679,Kansas,2020,24,515,2020W41
680,Kansas,2020,25,506,2020W41
681,Kansas,2020,26,521,2020W41
682,Kansas,2020,27,557,2020W41
683,Kansas,2020,28,503,2020W41
684,Kansas,2020,29,516,2020W41
685,Kansas,2020,30,538,2020W41
686,Kansas,2020,31,543,2020W41
687,Kansas,2020,32,598,2020W41
688,Kansas,2020,33,574,2020W41
689,Kansas,2020,34,511,2020W41
690,Kansas,2020,35,528,2020W41
691,Kansas,2020,36,563,2020W41
692,Kansas,2020,37,569,2020W41
693,Kansas,2020,38,543,2020W41
694,Kansas,2020,39,579,2020W41
695,Kansas,2020,40,537,2020W41
696,Kansas,2020,41,487,2020W41
697,Kentucky,2020,1,1093,2020W41
698,Kentucky,2020,2,1056,2020W41
699,Kentucky,2020,3,1040,2020W41
700,Kentucky,2020,4,941,2020W41
701,Kentucky,2020,5,977,2020W41
702,Kentucky,2020,6,955,2020W41
703,Kentucky,2020,7,954,2020W41
704,Kentucky,2020,8,992,2020W41
705,Kentucky,2020,9,1017,2020W41
706,Kentucky,2020,10,1005,2020W41
707,Kentucky,2020,11,1019,2020W41
708,Kentucky,2020,12,947,2020W41
709,Kentucky,2020,13,936,2020W41
710,Kentucky,2020,14,1045,2020W41
711,Kentucky,2020,15,1025,2020W41
712,Kentucky,2020,16,959,2020W41
713,Kentucky,2020,17,971,2020W41
714,Kentucky,2020,18,994,2020W41
