,jurisdiction,year,week,number_of_deaths,last_week
237,Colorado,2020,23,820,2020W43
238,Colorado,2020,24,813,2020W43
239,Colorado,2020,25,860,2020W43
240,Colorado,2020,26,876,2020W43
241,Colorado,2020,27,785,2020W43
242,Colorado,2020,28,815,2020W43
243,Colorado,2020,29,808,2020W43
244,Colorado,2020,30,832,2020W43
245,Colorado,2020,31,812,2020W43
246,Colorado,2020,32,840,2020W43
247,Colorado,2020,33,830,2020W43
248,Colorado,2020,34,859,2020W43
249,Colorado,2020,35,815,2020W43
250,Colorado,2020,36,739,2020W43
251,Colorado,2020,37,843,2020W43
252,Colorado,2020,38,800,2020W43
253,Colorado,2020,39,833,2020W43
254,Colorado,2020,40,770,2020W43
255,Colorado,2020,41,778,2020W43
256,Colorado,2020,42,816,2020W43
257,Colorado,2020,43,652,2020W43
258,Connecticut,2020,1,632,2020W43
259,Connecticut,2020,2,629,2020W43
260,Connecticut,2020,3,639,2020W43
261,Connecticut,2020,4,652,2020W43
262,Connecticut,2020,5,680,2020W43
263,Connecticut,2020,6,647,2020W43
264,Connecticut,2020,7,632,2020W43
265,Connecticut,2020,8,647,2020W43
266,Connecticut,2020,9,632,2020W43
267,Connecticut,2020,10,621,2020W43
268,Connecticut,2020,11,626,2020W43
269,Connecticut,2020,12,660,2020W43
270,Connecticut,2020,13,736,2020W43
271,Connecticut,2020,14,876,2020W43
272,Connecticut,2020,15,1250,2020W43
273,Connecticut,2020,16,1377,2020W43
274,Connecticut,2020,17,1330,2020W43
275,Connecticut,2020,18,1163,2020W43
276,Connecticut,2020,19,1048,2020W43
277,Connecticut,2020,20,944,2020W43
278,Connecticut,2020,21,813,2020W43
279,Connecticut,2020,22,749,2020W43
280,Connecticut,2020,23,659,2020W43
281,Connecticut,2020,24,627,2020W43
282,Connecticut,2020,25,572,2020W43
283,Connecticut,2020,26,590,2020W43
284,Connecticut,2020,27,543,2020W43
285,Connecticut,2020,28,602,2020W43
286,Connecticut,2020,29,558,2020W43
287,Connecticut,2020,30,577,2020W43
288,Connecticut,2020,31,537,2020W43
289,Connecticut,2020,32,571,2020W43
290,Connecticut,2020,33,548,2020W43
291,Connecticut,2020,34,530,2020W43
292,Connecticut,2020,35,500,2020W43
293,Connecticut,2020,36,529,2020W43
294,Connecticut,2020,37,547,2020W43
295,Connecticut,2020,38,507,2020W43
296,Connecticut,2020,39,541,2020W43
297,Connecticut,2020,40,328,2020W43
298,Connecticut,2020,41,79,2020W43
299,Connecticut,2020,42,38,2020W43
300,Connecticut,2020,43,10,2020W43
301,Delaware,2020,1,199,2020W43
302,Delaware,2020,2,193,2020W43
303,Delaware,2020,3,190,2020W43
304,Delaware,2020,4,190,2020W43
305,Delaware,2020,5,183,2020W43
306,Delaware,2020,6,191,2020W43
307,Delaware,2020,7,202,2020W43
308,Delaware,2020,8,194,2020W43
309,Delaware,2020,9,164,2020W43
310,Delaware,2020,10,200,2020W43
311,Delaware,2020,11,189,2020W43
312,Delaware,2020,12,221,2020W43
313,Delaware,2020,13,188,2020W43
314,Delaware,2020,14,215,2020W43
315,Delaware,2020,15,219,2020W43
316,Delaware,2020,16,227,2020W43
317,Delaware,2020,17,285,2020W43
318,Delaware,2020,18,250,2020W43
319,Delaware,2020,19,270,2020W43
320,Delaware,2020,20,276,2020W43
321,Delaware,2020,21,222,2020W43
322,Delaware,2020,22,226,2020W43
323,Delaware,2020,23,181,2020W43
324,Delaware,2020,24,199,2020W43
325,Delaware,2020,25,160,2020W43
326,Delaware,2020,26,199,2020W43
327,Delaware,2020,27,200,2020W43
328,Delaware,2020,28,194,2020W43
329,Delaware,2020,29,189,2020W43
330,Delaware,2020,30,199,2020W43
331,Delaware,2020,31,195,2020W43
332,Delaware,2020,32,196,2020W43
333,Delaware,2020,33,183,2020W43
334,Delaware,2020,34,189,2020W43
335,Delaware,2020,35,186,2020W43
336,Delaware,2020,36,203,2020W43
337,Delaware,2020,37,187,2020W43
338,Delaware,2020,38,155,2020W43
339,Delaware,2020,39,188,2020W43
340,Delaware,2020,40,175,2020W43
341,Delaware,2020,41,153,2020W43
342,Delaware,2020,42,128,2020W43
343,Delaware,2020,43,84,2020W43
344,District of Columbia,2020,1,132,2020W43
345,District of Columbia,2020,2,128,2020W43
346,District of Columbia,2020,3,140,2020W43
347,District of Columbia,2020,4,131,2020W43
348,District of Columbia,2020,5,143,2020W43
349,District of Columbia,2020,6,131,2020W43
350,District of Columbia,2020,7,122,2020W43
351,District of Columbia,2020,8,104,2020W43
352,District of Columbia,2020,9,135,2020W43
353,District of Columbia,2020,10,118,2020W43
354,District of Columbia,2020,11,114,2020W43
355,District of Columbia,2020,12,129,2020W43
356,District of Columbia,2020,13,130,2020W43
357,District of Columbia,2020,14,156,2020W43
358,District of Columbia,2020,15,193,2020W43
359,District of Columbia,2020,16,202,2020W43
360,District of Columbia,2020,17,242,2020W43
361,District of Columbia,2020,18,215,2020W43
362,District of Columbia,2020,19,214,2020W43
363,District of Columbia,2020,20,185,2020W43
364,District of Columbia,2020,21,181,2020W43
365,District of Columbia,2020,22,168,2020W43
366,District of Columbia,2020,23,149,2020W43
367,District of Columbia,2020,24,147,2020W43
368,District of Columbia,2020,25,132,2020W43
369,District of Columbia,2020,26,128,2020W43
370,District of Columbia,2020,27,121,2020W43
371,District of Columbia,2020,28,138,2020W43
372,District of Columbia,2020,29,121,2020W43
373,District of Columbia,2020,30,124,2020W43
374,District of Columbia,2020,31,129,2020W43
375,District of Columbia,2020,32,115,2020W43
376,District of Columbia,2020,33,114,2020W43
377,District of Columbia,2020,34,110,2020W43
378,District of Columbia,2020,35,136,2020W43
379,District of Columbia,2020,36,138,2020W43
380,District of Columbia,2020,37,122,2020W43
381,District of Columbia,2020,38,100,2020W43
382,District of Columbia,2020,39,106,2020W43
383,District of Columbia,2020,40,124,2020W43
384,District of Columbia,2020,41,116,2020W43
385,District of Columbia,2020,42,89,2020W43
386,District of Columbia,2020,43,43,2020W43
387,Florida,2020,1,4341,2020W43
388,Florida,2020,2,4408,2020W43
389,Florida,2020,3,4384,2020W43
390,Florida,2020,4,4387,2020W43
391,Florida,2020,5,4419,2020W43
392,Florida,2020,6,4385,2020W43
393,Florida,2020,7,4358,2020W43
394,Florida,2020,8,4416,2020W43
395,Florida,2020,9,4398,2020W43
396,Florida,2020,10,4520,2020W43
397,Florida,2020,11,4435,2020W43
398,Florida,2020,12,4362,2020W43
399,Florida,2020,13,4461,2020W43
400,Florida,2020,14,4497,2020W43
401,Florida,2020,15,4545,2020W43
402,Florida,2020,16,4416,2020W43
403,Florida,2020,17,4554,2020W43
404,Florida,2020,18,4351,2020W43
405,Florida,2020,19,4407,2020W43
406,Florida,2020,20,4279,2020W43
407,Florida,2020,21,4360,2020W43
408,Florida,2020,22,4211,2020W43
409,Florida,2020,23,4264,2020W43
410,Florida,2020,24,4256,2020W43
411,Florida,2020,25,4406,2020W43
412,Florida,2020,26,4504,2020W43
413,Florida,2020,27,4725,2020W43
414,Florida,2020,28,5083,2020W43
415,Florida,2020,29,5508,2020W43
416,Florida,2020,30,5702,2020W43
417,Florida,2020,31,5791,2020W43
418,Florida,2020,32,5582,2020W43
419,Florida,2020,33,5508,2020W43
420,Florida,2020,34,5198,2020W43
421,Florida,2020,35,5009,2020W43
422,Florida,2020,36,4754,2020W43
423,Florida,2020,37,4498,2020W43
424,Florida,2020,38,4648,2020W43
425,Florida,2020,39,4428,2020W43
426,Florida,2020,40,4321,2020W43
427,Florida,2020,41,4439,2020W43
428,Florida,2020,42,4157,2020W43
429,Florida,2020,43,3423,2020W43
430,Georgia,2020,1,1801,2020W43
431,Georgia,2020,2,1799,2020W43
432,Georgia,2020,3,1742,2020W43
433,Georgia,2020,4,1826,2020W43
434,Georgia,2020,5,1790,2020W43
435,Georgia,2020,6,1776,2020W43
436,Georgia,2020,7,1755,2020W43
437,Georgia,2020,8,1741,2020W43
438,Georgia,2020,9,1852,2020W43
439,Georgia,2020,10,1750,2020W43
440,Georgia,2020,11,1780,2020W43
441,Georgia,2020,12,1769,2020W43
442,Georgia,2020,13,1873,2020W43
443,Georgia,2020,14,2028,2020W43
444,Georgia,2020,15,2030,2020W43
445,Georgia,2020,16,2017,2020W43
446,Georgia,2020,17,2029,2020W43
447,Georgia,2020,18,1967,2020W43
448,Georgia,2020,19,1979,2020W43
449,Georgia,2020,20,1948,2020W43
450,Georgia,2020,21,1895,2020W43
451,Georgia,2020,22,1761,2020W43
452,Georgia,2020,23,1764,2020W43
453,Georgia,2020,24,1725,2020W43
454,Georgia,2020,25,1757,2020W43
455,Georgia,2020,26,1791,2020W43
456,Georgia,2020,27,1855,2020W43
457,Georgia,2020,28,1943,2020W43
458,Georgia,2020,29,2131,2020W43
459,Georgia,2020,30,2132,2020W43
460,Georgia,2020,31,2133,2020W43
461,Georgia,2020,32,2136,2020W43
462,Georgia,2020,33,2186,2020W43
463,Georgia,2020,34,2166,2020W43
464,Georgia,2020,35,2041,2020W43
465,Georgia,2020,36,1947,2020W43
466,Georgia,2020,37,1929,2020W43
467,Georgia,2020,38,1766,2020W43
468,Georgia,2020,39,1801,2020W43
469,Georgia,2020,40,1668,2020W43
470,Georgia,2020,41,1533,2020W43
471,Georgia,2020,42,1266,2020W43
472,Georgia,2020,43,862,2020W43
473,Hawaii,2020,1,241,2020W43
474,Hawaii,2020,2,241,2020W43
475,Hawaii,2020,3,214,2020W43
476,Hawaii,2020,4,242,2020W43
477,Hawaii,2020,5,242,2020W43
478,Hawaii,2020,6,235,2020W43
479,Hawaii,2020,7,281,2020W43
480,Hawaii,2020,8,249,2020W43
481,Hawaii,2020,9,237,2020W43
482,Hawaii,2020,10,239,2020W43
483,Hawaii,2020,11,243,2020W43
484,Hawaii,2020,12,212,2020W43
485,Hawaii,2020,13,236,2020W43
486,Hawaii,2020,14,234,2020W43
487,Hawaii,2020,15,221,2020W43
488,Hawaii,2020,16,211,2020W43
489,Hawaii,2020,17,200,2020W43
490,Hawaii,2020,18,222,2020W43
491,Hawaii,2020,19,210,2020W43
492,Hawaii,2020,20,230,2020W43
493,Hawaii,2020,21,208,2020W43
494,Hawaii,2020,22,200,2020W43
495,Hawaii,2020,23,217,2020W43
496,Hawaii,2020,24,203,2020W43
497,Hawaii,2020,25,244,2020W43
498,Hawaii,2020,26,236,2020W43
499,Hawaii,2020,27,206,2020W43
500,Hawaii,2020,28,225,2020W43
501,Hawaii,2020,29,206,2020W43
502,Hawaii,2020,30,219,2020W43
503,Hawaii,2020,31,216,2020W43
504,Hawaii,2020,32,230,2020W43
505,Hawaii,2020,33,221,2020W43
506,Hawaii,2020,34,243,2020W43
507,Hawaii,2020,35,254,2020W43
508,Hawaii,2020,36,234,2020W43
509,Hawaii,2020,37,269,2020W43
510,Hawaii,2020,38,241,2020W43
511,Hawaii,2020,39,243,2020W43
512,Hawaii,2020,40,212,2020W43
513,Hawaii,2020,41,227,2020W43
514,Hawaii,2020,42,224,2020W43
515,Hawaii,2020,43,199,2020W43
516,Idaho,2020,1,278,2020W43
517,Idaho,2020,2,292,2020W43
518,Idaho,2020,3,293,2020W43
519,Idaho,2020,4,275,2020W43
520,Idaho,2020,5,249,2020W43
521,Idaho,2020,6,292,2020W43
522,Idaho,2020,7,279,2020W43
523,Idaho,2020,8,318,2020W43
524,Idaho,2020,9,290,2020W43
525,Idaho,2020,10,278,2020W43
526,Idaho,2020,11,282,2020W43
527,Idaho,2020,12,308,2020W43
528,Idaho,2020,13,332,2020W43
529,Idaho,2020,14,271,2020W43
530,Idaho,2020,15,306,2020W43
531,Idaho,2020,16,283,2020W43
532,Idaho,2020,17,262,2020W43
533,Idaho,2020,18,252,2020W43
534,Idaho,2020,19,304,2020W43
535,Idaho,2020,20,269,2020W43
536,Idaho,2020,21,262,2020W43
537,Idaho,2020,22,279,2020W43
538,Idaho,2020,23,292,2020W43
539,Idaho,2020,24,287,2020W43
540,Idaho,2020,25,282,2020W43
541,Idaho,2020,26,296,2020W43
542,Idaho,2020,27,281,2020W43
543,Idaho,2020,28,287,2020W43
544,Idaho,2020,29,312,2020W43
545,Idaho,2020,30,328,2020W43
546,Idaho,2020,31,327,2020W43
547,Idaho,2020,32,312,2020W43
548,Idaho,2020,33,319,2020W43
549,Idaho,2020,34,360,2020W43
550,Idaho,2020,35,327,2020W43
551,Idaho,2020,36,351,2020W43
552,Idaho,2020,37,321,2020W43
553,Idaho,2020,38,318,2020W43
554,Idaho,2020,39,290,2020W43
555,Idaho,2020,40,319,2020W43
556,Idaho,2020,41,290,2020W43
557,Idaho,2020,42,291,2020W43
558,Idaho,2020,43,187,2020W43
559,Illinois,2020,1,2191,2020W43
560,Illinois,2020,2,2252,2020W43
561,Illinois,2020,3,2231,2020W43
562,Illinois,2020,4,2199,2020W43
563,Illinois,2020,5,2138,2020W43
564,Illinois,2020,6,2231,2020W43
565,Illinois,2020,7,2218,2020W43
566,Illinois,2020,8,2206,2020W43
567,Illinois,2020,9,2209,2020W43
568,Illinois,2020,10,2253,2020W43
569,Illinois,2020,11,2192,2020W43
570,Illinois,2020,12,2281,2020W43
571,Illinois,2020,13,2303,2020W43
572,Illinois,2020,14,2621,2020W43
573,Illinois,2020,15,2868,2020W43
574,Illinois,2020,16,2912,2020W43
575,Illinois,2020,17,3008,2020W43
576,Illinois,2020,18,2950,2020W43
577,Illinois,2020,19,2961,2020W43
578,Illinois,2020,20,2863,2020W43
579,Illinois,2020,21,2637,2020W43
580,Illinois,2020,22,2546,2020W43
581,Illinois,2020,23,2508,2020W43
582,Illinois,2020,24,2268,2020W43
583,Illinois,2020,25,2253,2020W43
584,Illinois,2020,26,2130,2020W43
585,Illinois,2020,27,2180,2020W43
586,Illinois,2020,28,2189,2020W43
587,Illinois,2020,29,2086,2020W43
588,Illinois,2020,30,2032,2020W43
589,Illinois,2020,31,2068,2020W43
590,Illinois,2020,32,2137,2020W43
591,Illinois,2020,33,2121,2020W43
592,Illinois,2020,34,2144,2020W43
593,Illinois,2020,35,2110,2020W43
594,Illinois,2020,36,2190,2020W43
595,Illinois,2020,37,2066,2020W43
596,Illinois,2020,38,2058,2020W43
597,Illinois,2020,39,2274,2020W43
598,Illinois,2020,40,2095,2020W43
599,Illinois,2020,41,2279,2020W43
600,Illinois,2020,42,2143,2020W43
601,Illinois,2020,43,1850,2020W43
602,Indiana,2020,1,1469,2020W43
603,Indiana,2020,2,1386,2020W43
604,Indiana,2020,3,1389,2020W43
605,Indiana,2020,4,1421,2020W43
606,Indiana,2020,5,1378,2020W43
607,Indiana,2020,6,1362,2020W43
608,Indiana,2020,7,1429,2020W43
609,Indiana,2020,8,1407,2020W43
610,Indiana,2020,9,1447,2020W43
611,Indiana,2020,10,1369,2020W43
612,Indiana,2020,11,1401,2020W43
613,Indiana,2020,12,1326,2020W43
614,Indiana,2020,13,1485,2020W43
615,Indiana,2020,14,1580,2020W43
616,Indiana,2020,15,1628,2020W43
617,Indiana,2020,16,1507,2020W43
618,Indiana,2020,17,1593,2020W43
619,Indiana,2020,18,1527,2020W43
620,Indiana,2020,19,1575,2020W43
621,Indiana,2020,20,1566,2020W43
622,Indiana,2020,21,1467,2020W43
623,Indiana,2020,22,1374,2020W43
624,Indiana,2020,23,1389,2020W43
625,Indiana,2020,24,1386,2020W43
626,Indiana,2020,25,1347,2020W43
627,Indiana,2020,26,1373,2020W43
628,Indiana,2020,27,1335,2020W43
629,Indiana,2020,28,1348,2020W43
630,Indiana,2020,29,1372,2020W43
631,Indiana,2020,30,1308,2020W43
632,Indiana,2020,31,1348,2020W43
633,Indiana,2020,32,1328,2020W43
634,Indiana,2020,33,1355,2020W43
635,Indiana,2020,34,1341,2020W43
636,Indiana,2020,35,1333,2020W43
637,Indiana,2020,36,1239,2020W43
638,Indiana,2020,37,1284,2020W43
639,Indiana,2020,38,1345,2020W43
640,Indiana,2020,39,1363,2020W43
641,Indiana,2020,40,1309,2020W43
642,Indiana,2020,41,1275,2020W43
643,Indiana,2020,42,1244,2020W43
644,Indiana,2020,43,797,2020W43
645,Iowa,2020,1,664,2020W43
646,Iowa,2020,2,647,2020W43
647,Iowa,2020,3,620,2020W43
648,Iowa,2020,4,640,2020W43
649,Iowa,2020,5,615,2020W43
650,Iowa,2020,6,637,2020W43
651,Iowa,2020,7,600,2020W43
652,Iowa,2020,8,643,2020W43
653,Iowa,2020,9,642,2020W43
654,Iowa,2020,10,624,2020W43
655,Iowa,2020,11,636,2020W43
656,Iowa,2020,12,597,2020W43
657,Iowa,2020,13,595,2020W43
658,Iowa,2020,14,608,2020W43
659,Iowa,2020,15,596,2020W43
660,Iowa,2020,16,633,2020W43
661,Iowa,2020,17,586,2020W43
662,Iowa,2020,18,673,2020W43
663,Iowa,2020,19,700,2020W43
664,Iowa,2020,20,674,2020W43
665,Iowa,2020,21,617,2020W43
666,Iowa,2020,22,631,2020W43
667,Iowa,2020,23,597,2020W43
668,Iowa,2020,24,587,2020W43
669,Iowa,2020,25,574,2020W43
670,Iowa,2020,26,547,2020W43
671,Iowa,2020,27,595,2020W43
672,Iowa,2020,28,562,2020W43
673,Iowa,2020,29,599,2020W43
674,Iowa,2020,30,646,2020W43
675,Iowa,2020,31,643,2020W43
676,Iowa,2020,32,643,2020W43
677,Iowa,2020,33,658,2020W43
678,Iowa,2020,34,615,2020W43
679,Iowa,2020,35,680,2020W43
680,Iowa,2020,36,585,2020W43
681,Iowa,2020,37,619,2020W43
682,Iowa,2020,38,615,2020W43
683,Iowa,2020,39,605,2020W43
684,Iowa,2020,40,648,2020W43
685,Iowa,2020,41,675,2020W43
686,Iowa,2020,42,617,2020W43
687,Iowa,2020,43,549,2020W43
688,Kansas,2020,1,591,2020W43
689,Kansas,2020,2,560,2020W43
690,Kansas,2020,3,576,2020W43
691,Kansas,2020,4,572,2020W43
692,Kansas,2020,5,547,2020W43
693,Kansas,2020,6,503,2020W43
694,Kansas,2020,7,574,2020W43
695,Kansas,2020,8,559,2020W43
696,Kansas,2020,9,548,2020W43
697,Kansas,2020,10,575,2020W43
698,Kansas,2020,11,522,2020W43
699,Kansas,2020,12,514,2020W43
700,Kansas,2020,13,522,2020W43
701,Kansas,2020,14,547,2020W43
702,Kansas,2020,15,525,2020W43
703,Kansas,2020,16,546,2020W43
704,Kansas,2020,17,541,2020W43
705,Kansas,2020,18,523,2020W43
706,Kansas,2020,19,505,2020W43
707,Kansas,2020,20,529,2020W43
708,Kansas,2020,21,518,2020W43
709,Kansas,2020,22,506,2020W43
710,Kansas,2020,23,499,2020W43
711,Kansas,2020,24,515,2020W43
712,Kansas,2020,25,506,2020W43
713,Kansas,2020,26,521,2020W43
714,Kansas,2020,27,559,2020W43
