,jurisdiction,year,week,number_of_deaths,last_week
163,Arkansas,2020,14,606,2020W50
164,Arkansas,2020,15,636,2020W50
165,Arkansas,2020,16,637,2020W50
166,Arkansas,2020,17,614,2020W50
167,Arkansas,2020,18,630,2020W50
168,Arkansas,2020,19,661,2020W50
169,Arkansas,2020,20,582,2020W50
170,Arkansas,2020,21,642,2020W50
171,Arkansas,2020,22,610,2020W50
172,Arkansas,2020,23,648,2020W50
173,Arkansas,2020,24,651,2020W50
174,Arkansas,2020,25,707,2020W50
175,Arkansas,2020,26,663,2020W50
176,Arkansas,2020,27,686,2020W50
177,Arkansas,2020,28,660,2020W50
178,Arkansas,2020,29,694,2020W50
179,Arkansas,2020,30,713,2020W50
180,Arkansas,2020,31,745,2020W50
181,Arkansas,2020,32,734,2020W50
182,Arkansas,2020,33,764,2020W50
183,Arkansas,2020,34,748,2020W50
184,Arkansas,2020,35,738,2020W50
185,Arkansas,2020,36,710,2020W50
186,Arkansas,2020,37,721,2020W50
187,Arkansas,2020,38,734,2020W50
188,Arkansas,2020,39,743,2020W50
189,Arkansas,2020,40,780,2020W50
190,Arkansas,2020,41,782,2020W50
191,Arkansas,2020,42,773,2020W50
192,Arkansas,2020,43,783,2020W50
193,Arkansas,2020,44,784,2020W50
194,Arkansas,2020,45,833,2020W50
195,Arkansas,2020,46,865,2020W50
196,Arkansas,2020,47,844,2020W50
197,Arkansas,2020,48,759,2020W50
198,Arkansas,2020,49,786,2020W50
199,Arkansas,2020,50,549,2020W50
200,California,2020,1,5888,2020W50
201,California,2020,2,5873,2020W50
202,California,2020,3,5830,2020W50
203,California,2020,4,5828,2020W50
204,California,2020,5,5685,2020W50
205,California,2020,6,5913,2020W50
206,California,2020,7,5584,2020W50
207,California,2020,8,5797,2020W50
208,California,2020,9,5680,2020W50
209,California,2020,10,5735,2020W50
210,California,2020,11,5462,2020W50
211,California,2020,12,5678,2020W50
212,California,2020,13,5687,2020W50
213,California,2020,14,5982,2020W50
214,California,2020,15,6045,2020W50
215,California,2020,16,6128,2020W50
216,California,2020,17,5937,2020W50
217,California,2020,18,5740,2020W50
218,California,2020,19,5668,2020W50
219,California,2020,20,5689,2020W50
220,California,2020,21,5528,2020W50
221,California,2020,22,5590,2020W50
222,California,2020,23,5516,2020W50
223,California,2020,24,5562,2020W50
224,California,2020,25,5484,2020W50
225,California,2020,26,5691,2020W50
226,California,2020,27,5894,2020W50
227,California,2020,28,6031,2020W50
228,California,2020,29,6224,2020W50
229,California,2020,30,6241,2020W50
230,California,2020,31,6328,2020W50
231,California,2020,32,6296,2020W50
232,California,2020,33,6276,2020W50
233,California,2020,34,6461,2020W50
234,California,2020,35,5860,2020W50
235,California,2020,36,5761,2020W50
236,California,2020,37,5856,2020W50
237,California,2020,38,5732,2020W50
238,California,2020,39,5538,2020W50
239,California,2020,40,5637,2020W50
240,California,2020,41,5535,2020W50
241,California,2020,42,5572,2020W50
242,California,2020,43,5295,2020W50
243,California,2020,44,5471,2020W50
244,California,2020,45,5783,2020W50
245,California,2020,46,5880,2020W50
246,California,2020,47,6105,2020W50
247,California,2020,48,5835,2020W50
248,California,2020,49,5451,2020W50
249,California,2020,50,3969,2020W50
250,Colorado,2020,1,854,2020W50
251,Colorado,2020,2,872,2020W50
252,Colorado,2020,3,848,2020W50
253,Colorado,2020,4,853,2020W50
254,Colorado,2020,5,793,2020W50
255,Colorado,2020,6,847,2020W50
256,Colorado,2020,7,807,2020W50
257,Colorado,2020,8,880,2020W50
258,Colorado,2020,9,842,2020W50
259,Colorado,2020,10,821,2020W50
260,Colorado,2020,11,822,2020W50
261,Colorado,2020,12,891,2020W50
262,Colorado,2020,13,860,2020W50
263,Colorado,2020,14,967,2020W50
264,Colorado,2020,15,1096,2020W50
265,Colorado,2020,16,1106,2020W50
266,Colorado,2020,17,1066,2020W50
267,Colorado,2020,18,998,2020W50
268,Colorado,2020,19,905,2020W50
269,Colorado,2020,20,885,2020W50
270,Colorado,2020,21,847,2020W50
271,Colorado,2020,22,833,2020W50
272,Colorado,2020,23,820,2020W50
273,Colorado,2020,24,814,2020W50
274,Colorado,2020,25,861,2020W50
275,Colorado,2020,26,876,2020W50
276,Colorado,2020,27,787,2020W50
277,Colorado,2020,28,815,2020W50
278,Colorado,2020,29,808,2020W50
279,Colorado,2020,30,832,2020W50
280,Colorado,2020,31,812,2020W50
281,Colorado,2020,32,841,2020W50
282,Colorado,2020,33,833,2020W50
283,Colorado,2020,34,859,2020W50
284,Colorado,2020,35,816,2020W50
285,Colorado,2020,36,739,2020W50
286,Colorado,2020,37,849,2020W50
287,Colorado,2020,38,803,2020W50
288,Colorado,2020,39,836,2020W50
289,Colorado,2020,40,777,2020W50
290,Colorado,2020,41,798,2020W50
291,Colorado,2020,42,865,2020W50
292,Colorado,2020,43,867,2020W50
293,Colorado,2020,44,896,2020W50
294,Colorado,2020,45,998,2020W50
295,Colorado,2020,46,1024,2020W50
296,Colorado,2020,47,1092,2020W50
297,Colorado,2020,48,1140,2020W50
298,Colorado,2020,49,1021,2020W50
299,Colorado,2020,50,633,2020W50
300,Connecticut,2020,1,632,2020W50
301,Connecticut,2020,2,629,2020W50
302,Connecticut,2020,3,638,2020W50
303,Connecticut,2020,4,652,2020W50
304,Connecticut,2020,5,680,2020W50
305,Connecticut,2020,6,647,2020W50
306,Connecticut,2020,7,632,2020W50
307,Connecticut,2020,8,647,2020W50
308,Connecticut,2020,9,632,2020W50
309,Connecticut,2020,10,621,2020W50
310,Connecticut,2020,11,626,2020W50
311,Connecticut,2020,12,660,2020W50
312,Connecticut,2020,13,736,2020W50
313,Connecticut,2020,14,880,2020W50
314,Connecticut,2020,15,1257,2020W50
315,Connecticut,2020,16,1380,2020W50
316,Connecticut,2020,17,1336,2020W50
317,Connecticut,2020,18,1167,2020W50
318,Connecticut,2020,19,1051,2020W50
319,Connecticut,2020,20,946,2020W50
320,Connecticut,2020,21,815,2020W50
321,Connecticut,2020,22,750,2020W50
322,Connecticut,2020,23,659,2020W50
323,Connecticut,2020,24,628,2020W50
324,Connecticut,2020,25,572,2020W50
325,Connecticut,2020,26,590,2020W50
326,Connecticut,2020,27,544,2020W50
327,Connecticut,2020,28,602,2020W50
328,Connecticut,2020,29,558,2020W50
329,Connecticut,2020,30,580,2020W50
330,Connecticut,2020,31,544,2020W50
331,Connecticut,2020,32,584,2020W50
332,Connecticut,2020,33,565,2020W50
333,Connecticut,2020,34,557,2020W50
334,Connecticut,2020,35,521,2020W50
335,Connecticut,2020,36,556,2020W50
336,Connecticut,2020,37,562,2020W50
337,Connecticut,2020,38,569,2020W50
338,Connecticut,2020,39,634,2020W50
339,Connecticut,2020,40,602,2020W50
340,Connecticut,2020,41,614,2020W50
341,Connecticut,2020,42,573,2020W50
342,Connecticut,2020,43,629,2020W50
343,Connecticut,2020,44,564,2020W50
344,Connecticut,2020,45,417,2020W50
345,Connecticut,2020,46,396,2020W50
346,Connecticut,2020,47,347,2020W50
347,Connecticut,2020,48,184,2020W50
348,Connecticut,2020,49,61,2020W50
349,Connecticut,2020,50,,2020W50
350,Delaware,2020,1,199,2020W50
351,Delaware,2020,2,194,2020W50
352,Delaware,2020,3,190,2020W50
353,Delaware,2020,4,190,2020W50
354,Delaware,2020,5,183,2020W50
355,Delaware,2020,6,191,2020W50
356,Delaware,2020,7,202,2020W50
357,Delaware,2020,8,194,2020W50
358,Delaware,2020,9,164,2020W50
359,Delaware,2020,10,200,2020W50
360,Delaware,2020,11,189,2020W50
361,Delaware,2020,12,221,2020W50
362,Delaware,2020,13,188,2020W50
363,Delaware,2020,14,215,2020W50
364,Delaware,2020,15,219,2020W50
365,Delaware,2020,16,228,2020W50
366,Delaware,2020,17,285,2020W50
367,Delaware,2020,18,251,2020W50
368,Delaware,2020,19,270,2020W50
369,Delaware,2020,20,276,2020W50
370,Delaware,2020,21,222,2020W50
371,Delaware,2020,22,226,2020W50
372,Delaware,2020,23,181,2020W50
373,Delaware,2020,24,200,2020W50
374,Delaware,2020,25,161,2020W50
375,Delaware,2020,26,200,2020W50
376,Delaware,2020,27,201,2020W50
377,Delaware,2020,28,194,2020W50
378,Delaware,2020,29,191,2020W50
379,Delaware,2020,30,199,2020W50
380,Delaware,2020,31,195,2020W50
381,Delaware,2020,32,197,2020W50
382,Delaware,2020,33,186,2020W50
383,Delaware,2020,34,193,2020W50
384,Delaware,2020,35,189,2020W50
385,Delaware,2020,36,206,2020W50
386,Delaware,2020,37,198,2020W50
387,Delaware,2020,38,161,2020W50
388,Delaware,2020,39,199,2020W50
389,Delaware,2020,40,199,2020W50
390,Delaware,2020,41,197,2020W50
391,Delaware,2020,42,194,2020W50
392,Delaware,2020,43,198,2020W50
393,Delaware,2020,44,157,2020W50
394,Delaware,2020,45,148,2020W50
395,Delaware,2020,46,141,2020W50
396,Delaware,2020,47,176,2020W50
397,Delaware,2020,48,139,2020W50
398,Delaware,2020,49,146,2020W50
399,Delaware,2020,50,126,2020W50
400,District of Columbia,2020,1,132,2020W50
401,District of Columbia,2020,2,128,2020W50
402,District of Columbia,2020,3,140,2020W50
403,District of Columbia,2020,4,131,2020W50
404,District of Columbia,2020,5,143,2020W50
405,District of Columbia,2020,6,131,2020W50
406,District of Columbia,2020,7,122,2020W50
407,District of Columbia,2020,8,104,2020W50
408,District of Columbia,2020,9,135,2020W50
409,District of Columbia,2020,10,118,2020W50
410,District of Columbia,2020,11,114,2020W50
411,District of Columbia,2020,12,129,2020W50
412,District of Columbia,2020,13,130,2020W50
413,District of Columbia,2020,14,156,2020W50
414,District of Columbia,2020,15,193,2020W50
415,District of Columbia,2020,16,202,2020W50
416,District of Columbia,2020,17,242,2020W50
417,District of Columbia,2020,18,215,2020W50
418,District of Columbia,2020,19,214,2020W50
419,District of Columbia,2020,20,185,2020W50
420,District of Columbia,2020,21,181,2020W50
421,District of Columbia,2020,22,168,2020W50
422,District of Columbia,2020,23,149,2020W50
423,District of Columbia,2020,24,147,2020W50
424,District of Columbia,2020,25,132,2020W50
425,District of Columbia,2020,26,129,2020W50
426,District of Columbia,2020,27,122,2020W50
427,District of Columbia,2020,28,138,2020W50
428,District of Columbia,2020,29,121,2020W50
429,District of Columbia,2020,30,123,2020W50
430,District of Columbia,2020,31,130,2020W50
431,District of Columbia,2020,32,117,2020W50
432,District of Columbia,2020,33,117,2020W50
433,District of Columbia,2020,34,113,2020W50
434,District of Columbia,2020,35,137,2020W50
435,District of Columbia,2020,36,140,2020W50
436,District of Columbia,2020,37,125,2020W50
437,District of Columbia,2020,38,105,2020W50
438,District of Columbia,2020,39,111,2020W50
439,District of Columbia,2020,40,135,2020W50
440,District of Columbia,2020,41,141,2020W50
441,District of Columbia,2020,42,115,2020W50
442,District of Columbia,2020,43,103,2020W50
443,District of Columbia,2020,44,121,2020W50
444,District of Columbia,2020,45,126,2020W50
445,District of Columbia,2020,46,119,2020W50
446,District of Columbia,2020,47,116,2020W50
447,District of Columbia,2020,48,91,2020W50
448,District of Columbia,2020,49,104,2020W50
449,District of Columbia,2020,50,57,2020W50
450,Florida,2020,1,4341,2020W50
451,Florida,2020,2,4409,2020W50
452,Florida,2020,3,4384,2020W50
453,Florida,2020,4,4387,2020W50
454,Florida,2020,5,4419,2020W50
455,Florida,2020,6,4385,2020W50
456,Florida,2020,7,4358,2020W50
457,Florida,2020,8,4416,2020W50
458,Florida,2020,9,4398,2020W50
459,Florida,2020,10,4520,2020W50
460,Florida,2020,11,4435,2020W50
461,Florida,2020,12,4362,2020W50
462,Florida,2020,13,4461,2020W50
463,Florida,2020,14,4497,2020W50
464,Florida,2020,15,4545,2020W50
465,Florida,2020,16,4416,2020W50
466,Florida,2020,17,4554,2020W50
467,Florida,2020,18,4351,2020W50
468,Florida,2020,19,4407,2020W50
469,Florida,2020,20,4279,2020W50
470,Florida,2020,21,4360,2020W50
471,Florida,2020,22,4211,2020W50
472,Florida,2020,23,4264,2020W50
473,Florida,2020,24,4256,2020W50
474,Florida,2020,25,4408,2020W50
475,Florida,2020,26,4504,2020W50
476,Florida,2020,27,4725,2020W50
477,Florida,2020,28,5083,2020W50
478,Florida,2020,29,5507,2020W50
479,Florida,2020,30,5704,2020W50
480,Florida,2020,31,5792,2020W50
481,Florida,2020,32,5586,2020W50
482,Florida,2020,33,5510,2020W50
483,Florida,2020,34,5203,2020W50
484,Florida,2020,35,5011,2020W50
485,Florida,2020,36,4757,2020W50
486,Florida,2020,37,4506,2020W50
487,Florida,2020,38,4665,2020W50
488,Florida,2020,39,4441,2020W50
489,Florida,2020,40,4345,2020W50
490,Florida,2020,41,4523,2020W50
491,Florida,2020,42,4383,2020W50
492,Florida,2020,43,4329,2020W50
493,Florida,2020,44,4254,2020W50
494,Florida,2020,45,4295,2020W50
495,Florida,2020,46,4457,2020W50
496,Florida,2020,47,4497,2020W50
497,Florida,2020,48,4487,2020W50
498,Florida,2020,49,4444,2020W50
499,Florida,2020,50,3452,2020W50
500,Georgia,2020,1,1801,2020W50
501,Georgia,2020,2,1801,2020W50
502,Georgia,2020,3,1745,2020W50
503,Georgia,2020,4,1829,2020W50
504,Georgia,2020,5,1792,2020W50
505,Georgia,2020,6,1779,2020W50
506,Georgia,2020,7,1758,2020W50
507,Georgia,2020,8,1745,2020W50
508,Georgia,2020,9,1857,2020W50
509,Georgia,2020,10,1753,2020W50
510,Georgia,2020,11,1780,2020W50
511,Georgia,2020,12,1773,2020W50
512,Georgia,2020,13,1876,2020W50
513,Georgia,2020,14,2030,2020W50
514,Georgia,2020,15,2035,2020W50
515,Georgia,2020,16,2024,2020W50
516,Georgia,2020,17,2033,2020W50
517,Georgia,2020,18,1969,2020W50
518,Georgia,2020,19,1981,2020W50
519,Georgia,2020,20,1952,2020W50
520,Georgia,2020,21,1903,2020W50
521,Georgia,2020,22,1769,2020W50
522,Georgia,2020,23,1770,2020W50
523,Georgia,2020,24,1732,2020W50
524,Georgia,2020,25,1764,2020W50
525,Georgia,2020,26,1805,2020W50
526,Georgia,2020,27,1870,2020W50
527,Georgia,2020,28,1960,2020W50
528,Georgia,2020,29,2150,2020W50
529,Georgia,2020,30,2154,2020W50
530,Georgia,2020,31,2169,2020W50
531,Georgia,2020,32,2170,2020W50
532,Georgia,2020,33,2222,2020W50
533,Georgia,2020,34,2225,2020W50
534,Georgia,2020,35,2101,2020W50
535,Georgia,2020,36,2000,2020W50
536,Georgia,2020,37,2024,2020W50
537,Georgia,2020,38,1876,2020W50
538,Georgia,2020,39,1945,2020W50
539,Georgia,2020,40,1873,2020W50
540,Georgia,2020,41,1819,2020W50
541,Georgia,2020,42,1837,2020W50
542,Georgia,2020,43,1853,2020W50
543,Georgia,2020,44,1805,2020W50
544,Georgia,2020,45,1820,2020W50
545,Georgia,2020,46,1826,2020W50
546,Georgia,2020,47,1646,2020W50
547,Georgia,2020,48,1595,2020W50
548,Georgia,2020,49,1364,2020W50
549,Georgia,2020,50,804,2020W50
550,Hawaii,2020,1,241,2020W50
551,Hawaii,2020,2,242,2020W50
552,Hawaii,2020,3,214,2020W50
553,Hawaii,2020,4,242,2020W50
554,Hawaii,2020,5,242,2020W50
555,Hawaii,2020,6,235,2020W50
556,Hawaii,2020,7,281,2020W50
557,Hawaii,2020,8,249,2020W50
558,Hawaii,2020,9,238,2020W50
559,Hawaii,2020,10,239,2020W50
560,Hawaii,2020,11,243,2020W50
561,Hawaii,2020,12,212,2020W50
562,Hawaii,2020,13,236,2020W50
563,Hawaii,2020,14,234,2020W50
564,Hawaii,2020,15,221,2020W50
565,Hawaii,2020,16,211,2020W50
566,Hawaii,2020,17,200,2020W50
567,Hawaii,2020,18,222,2020W50
568,Hawaii,2020,19,210,2020W50
569,Hawaii,2020,20,230,2020W50
570,Hawaii,2020,21,208,2020W50
571,Hawaii,2020,22,200,2020W50
572,Hawaii,2020,23,217,2020W50
573,Hawaii,2020,24,203,2020W50
574,Hawaii,2020,25,245,2020W50
575,Hawaii,2020,26,236,2020W50
576,Hawaii,2020,27,207,2020W50
577,Hawaii,2020,28,238,2020W50
578,Hawaii,2020,29,225,2020W50
579,Hawaii,2020,30,218,2020W50
580,Hawaii,2020,31,217,2020W50
581,Hawaii,2020,32,231,2020W50
582,Hawaii,2020,33,222,2020W50
583,Hawaii,2020,34,243,2020W50
584,Hawaii,2020,35,254,2020W50
585,Hawaii,2020,36,235,2020W50
586,Hawaii,2020,37,272,2020W50
587,Hawaii,2020,38,242,2020W50
588,Hawaii,2020,39,242,2020W50
589,Hawaii,2020,40,214,2020W50
590,Hawaii,2020,41,232,2020W50
591,Hawaii,2020,42,234,2020W50
592,Hawaii,2020,43,233,2020W50
593,Hawaii,2020,44,235,2020W50
594,Hawaii,2020,45,229,2020W50
595,Hawaii,2020,46,244,2020W50
596,Hawaii,2020,47,216,2020W50
597,Hawaii,2020,48,206,2020W50
598,Hawaii,2020,49,223,2020W50
599,Hawaii,2020,50,160,2020W50
600,Idaho,2020,1,278,2020W50
601,Idaho,2020,2,292,2020W50
602,Idaho,2020,3,293,2020W50
603,Idaho,2020,4,275,2020W50
604,Idaho,2020,5,249,2020W50
605,Idaho,2020,6,292,2020W50
606,Idaho,2020,7,279,2020W50
607,Idaho,2020,8,318,2020W50
608,Idaho,2020,9,290,2020W50
609,Idaho,2020,10,278,2020W50
610,Idaho,2020,11,282,2020W50
611,Idaho,2020,12,308,2020W50
612,Idaho,2020,13,332,2020W50
613,Idaho,2020,14,271,2020W50
614,Idaho,2020,15,306,2020W50
615,Idaho,2020,16,283,2020W50
616,Idaho,2020,17,262,2020W50
617,Idaho,2020,18,252,2020W50
618,Idaho,2020,19,304,2020W50
619,Idaho,2020,20,269,2020W50
620,Idaho,2020,21,262,2020W50
621,Idaho,2020,22,279,2020W50
622,Idaho,2020,23,292,2020W50
623,Idaho,2020,24,287,2020W50
624,Idaho,2020,25,282,2020W50
625,Idaho,2020,26,296,2020W50
626,Idaho,2020,27,281,2020W50
627,Idaho,2020,28,287,2020W50
628,Idaho,2020,29,312,2020W50
629,Idaho,2020,30,328,2020W50
630,Idaho,2020,31,327,2020W50
631,Idaho,2020,32,312,2020W50
632,Idaho,2020,33,319,2020W50
633,Idaho,2020,34,360,2020W50
634,Idaho,2020,35,327,2020W50
635,Idaho,2020,36,352,2020W50
636,Idaho,2020,37,321,2020W50
637,Idaho,2020,38,320,2020W50
638,Idaho,2020,39,291,2020W50
639,Idaho,2020,40,326,2020W50
640,Idaho,2020,41,299,2020W50
641,Idaho,2020,42,325,2020W50
642,Idaho,2020,43,340,2020W50
643,Idaho,2020,44,351,2020W50
644,Idaho,2020,45,363,2020W50
645,Idaho,2020,46,405,2020W50
646,Idaho,2020,47,376,2020W50
647,Idaho,2020,48,376,2020W50
648,Idaho,2020,49,293,2020W50
649,Idaho,2020,50,115,2020W50
650,Illinois,2020,1,2191,2020W50
651,Illinois,2020,2,2252,2020W50
652,Illinois,2020,3,2231,2020W50
653,Illinois,2020,4,2199,2020W50
654,Illinois,2020,5,2137,2020W50
655,Illinois,2020,6,2232,2020W50
656,Illinois,2020,7,2217,2020W50
657,Illinois,2020,8,2206,2020W50
658,Illinois,2020,9,2208,2020W50
659,Illinois,2020,10,2253,2020W50
660,Illinois,2020,11,2192,2020W50
661,Illinois,2020,12,2281,2020W50
662,Illinois,2020,13,2303,2020W50
663,Illinois,2020,14,2621,2020W50
664,Illinois,2020,15,2869,2020W50
665,Illinois,2020,16,2912,2020W50
666,Illinois,2020,17,3009,2020W50
667,Illinois,2020,18,2950,2020W50
668,Illinois,2020,19,2961,2020W50
669,Illinois,2020,20,2864,2020W50
670,Illinois,2020,21,2638,2020W50
671,Illinois,2020,22,2547,2020W50
672,Illinois,2020,23,2509,2020W50
673,Illinois,2020,24,2269,2020W50
674,Illinois,2020,25,2254,2020W50
675,Illinois,2020,26,2131,2020W50
676,Illinois,2020,27,2182,2020W50
677,Illinois,2020,28,2189,2020W50
678,Illinois,2020,29,2087,2020W50
679,Illinois,2020,30,2034,2020W50
680,Illinois,2020,31,2070,2020W50
681,Illinois,2020,32,2138,2020W50
682,Illinois,2020,33,2122,2020W50
683,Illinois,2020,34,2149,2020W50
684,Illinois,2020,35,2117,2020W50
685,Illinois,2020,36,2196,2020W50
686,Illinois,2020,37,2079,2020W50
687,Illinois,2020,38,2078,2020W50
688,Illinois,2020,39,2294,2020W50
689,Illinois,2020,40,2136,2020W50
690,Illinois,2020,41,2327,2020W50
691,Illinois,2020,42,2271,2020W50
692,Illinois,2020,43,2281,2020W50
693,Illinois,2020,44,2447,2020W50
694,Illinois,2020,45,2673,2020W50
695,Illinois,2020,46,2877,2020W50
696,Illinois,2020,47,3134,2020W50
697,Illinois,2020,48,3053,2020W50
698,Illinois,2020,49,3006,2020W50
699,Illinois,2020,50,2363,2020W50
700,Indiana,2020,1,1469,2020W50
701,Indiana,2020,2,1386,2020W50
702,Indiana,2020,3,1389,2020W50
703,Indiana,2020,4,1421,2020W50
704,Indiana,2020,5,1378,2020W50
705,Indiana,2020,6,1362,2020W50
706,Indiana,2020,7,1429,2020W50
707,Indiana,2020,8,1409,2020W50
708,Indiana,2020,9,1447,2020W50
709,Indiana,2020,10,1370,2020W50
710,Indiana,2020,11,1404,2020W50
711,Indiana,2020,12,1327,2020W50
712,Indiana,2020,13,1485,2020W50
713,Indiana,2020,14,1581,2020W50
