,jurisdiction,year,week,number_of_deaths,last_week
60,Alaska,2020,19,89,2020W42
61,Alaska,2020,20,83,2020W42
62,Alaska,2020,21,81,2020W42
63,Alaska,2020,22,97,2020W42
64,Alaska,2020,23,78,2020W42
65,Alaska,2020,24,88,2020W42
66,Alaska,2020,25,91,2020W42
67,Alaska,2020,26,88,2020W42
68,Alaska,2020,27,82,2020W42
69,Alaska,2020,28,99,2020W42
70,Alaska,2020,29,87,2020W42
71,Alaska,2020,30,88,2020W42
72,Alaska,2020,31,111,2020W42
73,Alaska,2020,32,97,2020W42
74,Alaska,2020,33,69,2020W42
75,Alaska,2020,34,106,2020W42
76,Alaska,2020,35,85,2020W42
77,Alaska,2020,36,90,2020W42
78,Alaska,2020,37,67,2020W42
79,Alaska,2020,38,83,2020W42
80,Alaska,2020,39,79,2020W42
81,Alaska,2020,40,45,2020W42
82,Alaska,2020,41,55,2020W42
83,Alaska,2020,42,39,2020W42
84,Arizona,2020,1,1299,2020W42
85,Arizona,2020,2,1389,2020W42
86,Arizona,2020,3,1315,2020W42
87,Arizona,2020,4,1275,2020W42
88,Arizona,2020,5,1265,2020W42
89,Arizona,2020,6,1263,2020W42
90,Arizona,2020,7,1311,2020W42
91,Arizona,2020,8,1341,2020W42
92,Arizona,2020,9,1352,2020W42
93,Arizona,2020,10,1380,2020W42
94,Arizona,2020,11,1349,2020W42
95,Arizona,2020,12,1290,2020W42
96,Arizona,2020,13,1323,2020W42
97,Arizona,2020,14,1356,2020W42
98,Arizona,2020,15,1403,2020W42
99,Arizona,2020,16,1316,2020W42
100,Arizona,2020,17,1383,2020W42
101,Arizona,2020,18,1398,2020W42
102,Arizona,2020,19,1427,2020W42
103,Arizona,2020,20,1306,2020W42
104,Arizona,2020,21,1289,2020W42
105,Arizona,2020,22,1310,2020W42
106,Arizona,2020,23,1398,2020W42
107,Arizona,2020,24,1463,2020W42
108,Arizona,2020,25,1547,2020W42
109,Arizona,2020,26,1616,2020W42
110,Arizona,2020,27,1772,2020W42
111,Arizona,2020,28,1951,2020W42
112,Arizona,2020,29,1990,2020W42
113,Arizona,2020,30,1854,2020W42
114,Arizona,2020,31,1786,2020W42
115,Arizona,2020,32,1583,2020W42
116,Arizona,2020,33,1524,2020W42
117,Arizona,2020,34,1497,2020W42
118,Arizona,2020,35,1457,2020W42
119,Arizona,2020,36,1283,2020W42
120,Arizona,2020,37,1266,2020W42
121,Arizona,2020,38,1245,2020W42
122,Arizona,2020,39,1259,2020W42
123,Arizona,2020,40,1166,2020W42
124,Arizona,2020,41,1174,2020W42
125,Arizona,2020,42,1007,2020W42
126,Arkansas,2020,1,672,2020W42
127,Arkansas,2020,2,685,2020W42
128,Arkansas,2020,3,658,2020W42
129,Arkansas,2020,4,616,2020W42
130,Arkansas,2020,5,681,2020W42
131,Arkansas,2020,6,672,2020W42
132,Arkansas,2020,7,688,2020W42
133,Arkansas,2020,8,695,2020W42
134,Arkansas,2020,9,656,2020W42
135,Arkansas,2020,10,696,2020W42
136,Arkansas,2020,11,628,2020W42
137,Arkansas,2020,12,637,2020W42
138,Arkansas,2020,13,640,2020W42
139,Arkansas,2020,14,606,2020W42
140,Arkansas,2020,15,635,2020W42
141,Arkansas,2020,16,637,2020W42
142,Arkansas,2020,17,614,2020W42
143,Arkansas,2020,18,630,2020W42
144,Arkansas,2020,19,661,2020W42
145,Arkansas,2020,20,582,2020W42
146,Arkansas,2020,21,642,2020W42
147,Arkansas,2020,22,610,2020W42
148,Arkansas,2020,23,647,2020W42
149,Arkansas,2020,24,651,2020W42
150,Arkansas,2020,25,704,2020W42
151,Arkansas,2020,26,663,2020W42
152,Arkansas,2020,27,685,2020W42
153,Arkansas,2020,28,660,2020W42
154,Arkansas,2020,29,694,2020W42
155,Arkansas,2020,30,711,2020W42
156,Arkansas,2020,31,738,2020W42
157,Arkansas,2020,32,729,2020W42
158,Arkansas,2020,33,762,2020W42
159,Arkansas,2020,34,741,2020W42
160,Arkansas,2020,35,735,2020W42
161,Arkansas,2020,36,705,2020W42
162,Arkansas,2020,37,714,2020W42
163,Arkansas,2020,38,722,2020W42
164,Arkansas,2020,39,726,2020W42
165,Arkansas,2020,40,746,2020W42
166,Arkansas,2020,41,681,2020W42
167,Arkansas,2020,42,544,2020W42
168,California,2020,1,5887,2020W42
169,California,2020,2,5871,2020W42
170,California,2020,3,5828,2020W42
171,California,2020,4,5827,2020W42
172,California,2020,5,5683,2020W42
173,California,2020,6,5912,2020W42
174,California,2020,7,5584,2020W42
175,California,2020,8,5796,2020W42
176,California,2020,9,5680,2020W42
177,California,2020,10,5732,2020W42
178,California,2020,11,5461,2020W42
179,California,2020,12,5679,2020W42
180,California,2020,13,5686,2020W42
181,California,2020,14,5979,2020W42
182,California,2020,15,6044,2020W42
183,California,2020,16,6127,2020W42
184,California,2020,17,5934,2020W42
185,California,2020,18,5738,2020W42
186,California,2020,19,5665,2020W42
187,California,2020,20,5681,2020W42
188,California,2020,21,5528,2020W42
189,California,2020,22,5585,2020W42
190,California,2020,23,5508,2020W42
191,California,2020,24,5555,2020W42
192,California,2020,25,5478,2020W42
193,California,2020,26,5684,2020W42
194,California,2020,27,5888,2020W42
195,California,2020,28,6016,2020W42
196,California,2020,29,6209,2020W42
197,California,2020,30,6224,2020W42
198,California,2020,31,6312,2020W42
199,California,2020,32,6276,2020W42
200,California,2020,33,6256,2020W42
201,California,2020,34,6436,2020W42
202,California,2020,35,5831,2020W42
203,California,2020,36,5727,2020W42
204,California,2020,37,5813,2020W42
205,California,2020,38,5665,2020W42
206,California,2020,39,5439,2020W42
207,California,2020,40,5424,2020W42
208,California,2020,41,4862,2020W42
209,California,2020,42,3891,2020W42
210,Colorado,2020,1,854,2020W42
211,Colorado,2020,2,872,2020W42
212,Colorado,2020,3,848,2020W42
213,Colorado,2020,4,853,2020W42
214,Colorado,2020,5,793,2020W42
215,Colorado,2020,6,846,2020W42
216,Colorado,2020,7,807,2020W42
217,Colorado,2020,8,880,2020W42
218,Colorado,2020,9,842,2020W42
219,Colorado,2020,10,821,2020W42
220,Colorado,2020,11,822,2020W42
221,Colorado,2020,12,890,2020W42
222,Colorado,2020,13,860,2020W42
223,Colorado,2020,14,967,2020W42
224,Colorado,2020,15,1096,2020W42
225,Colorado,2020,16,1105,2020W42
226,Colorado,2020,17,1066,2020W42
227,Colorado,2020,18,997,2020W42
228,Colorado,2020,19,905,2020W42
229,Colorado,2020,20,883,2020W42
230,Colorado,2020,21,847,2020W42
231,Colorado,2020,22,833,2020W42
232,Colorado,2020,23,820,2020W42
233,Colorado,2020,24,812,2020W42
234,Colorado,2020,25,859,2020W42
235,Colorado,2020,26,876,2020W42
236,Colorado,2020,27,785,2020W42
237,Colorado,2020,28,815,2020W42
238,Colorado,2020,29,808,2020W42
239,Colorado,2020,30,832,2020W42
240,Colorado,2020,31,810,2020W42
241,Colorado,2020,32,840,2020W42
242,Colorado,2020,33,830,2020W42
243,Colorado,2020,34,859,2020W42
244,Colorado,2020,35,815,2020W42
245,Colorado,2020,36,738,2020W42
246,Colorado,2020,37,842,2020W42
247,Colorado,2020,38,799,2020W42
248,Colorado,2020,39,830,2020W42
249,Colorado,2020,40,764,2020W42
250,Colorado,2020,41,751,2020W42
251,Colorado,2020,42,707,2020W42
252,Connecticut,2020,1,632,2020W42
253,Connecticut,2020,2,629,2020W42
254,Connecticut,2020,3,639,2020W42
255,Connecticut,2020,4,652,2020W42
256,Connecticut,2020,5,680,2020W42
257,Connecticut,2020,6,647,2020W42
258,Connecticut,2020,7,632,2020W42
259,Connecticut,2020,8,647,2020W42
260,Connecticut,2020,9,632,2020W42
261,Connecticut,2020,10,621,2020W42
262,Connecticut,2020,11,626,2020W42
263,Connecticut,2020,12,660,2020W42
264,Connecticut,2020,13,736,2020W42
265,Connecticut,2020,14,875,2020W42
266,Connecticut,2020,15,1250,2020W42
267,Connecticut,2020,16,1377,2020W42
268,Connecticut,2020,17,1330,2020W42
269,Connecticut,2020,18,1163,2020W42
270,Connecticut,2020,19,1048,2020W42
271,Connecticut,2020,20,944,2020W42
272,Connecticut,2020,21,813,2020W42
273,Connecticut,2020,22,749,2020W42
274,Connecticut,2020,23,659,2020W42
275,Connecticut,2020,24,627,2020W42
276,Connecticut,2020,25,572,2020W42
277,Connecticut,2020,26,590,2020W42
278,Connecticut,2020,27,543,2020W42
279,Connecticut,2020,28,602,2020W42
280,Connecticut,2020,29,558,2020W42
281,Connecticut,2020,30,576,2020W42
282,Connecticut,2020,31,537,2020W42
283,Connecticut,2020,32,571,2020W42
284,Connecticut,2020,33,548,2020W42
285,Connecticut,2020,34,529,2020W42
286,Connecticut,2020,35,500,2020W42
287,Connecticut,2020,36,514,2020W42
288,Connecticut,2020,37,515,2020W42
289,Connecticut,2020,38,388,2020W42
290,Connecticut,2020,39,282,2020W42
291,Connecticut,2020,40,133,2020W42
292,Connecticut,2020,41,11,2020W42
293,Connecticut,2020,42,13,2020W42
294,Delaware,2020,1,199,2020W42
295,Delaware,2020,2,193,2020W42
296,Delaware,2020,3,190,2020W42
297,Delaware,2020,4,190,2020W42
298,Delaware,2020,5,183,2020W42
299,Delaware,2020,6,191,2020W42
300,Delaware,2020,7,202,2020W42
301,Delaware,2020,8,194,2020W42
302,Delaware,2020,9,164,2020W42
303,Delaware,2020,10,200,2020W42
304,Delaware,2020,11,189,2020W42
305,Delaware,2020,12,221,2020W42
306,Delaware,2020,13,188,2020W42
307,Delaware,2020,14,214,2020W42
308,Delaware,2020,15,219,2020W42
309,Delaware,2020,16,227,2020W42
310,Delaware,2020,17,285,2020W42
311,Delaware,2020,18,250,2020W42
312,Delaware,2020,19,269,2020W42
313,Delaware,2020,20,276,2020W42
314,Delaware,2020,21,222,2020W42
315,Delaware,2020,22,226,2020W42
316,Delaware,2020,23,181,2020W42
317,Delaware,2020,24,200,2020W42
318,Delaware,2020,25,160,2020W42
319,Delaware,2020,26,198,2020W42
320,Delaware,2020,27,200,2020W42
321,Delaware,2020,28,194,2020W42
322,Delaware,2020,29,188,2020W42
323,Delaware,2020,30,199,2020W42
324,Delaware,2020,31,195,2020W42
325,Delaware,2020,32,196,2020W42
326,Delaware,2020,33,183,2020W42
327,Delaware,2020,34,189,2020W42
328,Delaware,2020,35,185,2020W42
329,Delaware,2020,36,203,2020W42
330,Delaware,2020,37,186,2020W42
331,Delaware,2020,38,154,2020W42
332,Delaware,2020,39,184,2020W42
333,Delaware,2020,40,171,2020W42
334,Delaware,2020,41,146,2020W42
335,Delaware,2020,42,96,2020W42
336,District of Columbia,2020,1,132,2020W42
337,District of Columbia,2020,2,128,2020W42
338,District of Columbia,2020,3,140,2020W42
339,District of Columbia,2020,4,131,2020W42
340,District of Columbia,2020,5,143,2020W42
341,District of Columbia,2020,6,131,2020W42
342,District of Columbia,2020,7,122,2020W42
343,District of Columbia,2020,8,104,2020W42
344,District of Columbia,2020,9,135,2020W42
345,District of Columbia,2020,10,118,2020W42
346,District of Columbia,2020,11,114,2020W42
347,District of Columbia,2020,12,129,2020W42
348,District of Columbia,2020,13,130,2020W42
349,District of Columbia,2020,14,156,2020W42
350,District of Columbia,2020,15,193,2020W42
351,District of Columbia,2020,16,202,2020W42
352,District of Columbia,2020,17,242,2020W42
353,District of Columbia,2020,18,215,2020W42
354,District of Columbia,2020,19,214,2020W42
355,District of Columbia,2020,20,185,2020W42
356,District of Columbia,2020,21,181,2020W42
357,District of Columbia,2020,22,168,2020W42
358,District of Columbia,2020,23,149,2020W42
359,District of Columbia,2020,24,147,2020W42
360,District of Columbia,2020,25,132,2020W42
361,District of Columbia,2020,26,128,2020W42
362,District of Columbia,2020,27,121,2020W42
363,District of Columbia,2020,28,138,2020W42
364,District of Columbia,2020,29,121,2020W42
365,District of Columbia,2020,30,124,2020W42
366,District of Columbia,2020,31,129,2020W42
367,District of Columbia,2020,32,115,2020W42
368,District of Columbia,2020,33,114,2020W42
369,District of Columbia,2020,34,110,2020W42
370,District of Columbia,2020,35,135,2020W42
371,District of Columbia,2020,36,136,2020W42
372,District of Columbia,2020,37,120,2020W42
373,District of Columbia,2020,38,100,2020W42
374,District of Columbia,2020,39,105,2020W42
375,District of Columbia,2020,40,118,2020W42
376,District of Columbia,2020,41,107,2020W42
377,District of Columbia,2020,42,67,2020W42
378,Florida,2020,1,4341,2020W42
379,Florida,2020,2,4408,2020W42
380,Florida,2020,3,4384,2020W42
381,Florida,2020,4,4387,2020W42
382,Florida,2020,5,4419,2020W42
383,Florida,2020,6,4385,2020W42
384,Florida,2020,7,4359,2020W42
385,Florida,2020,8,4415,2020W42
386,Florida,2020,9,4398,2020W42
387,Florida,2020,10,4520,2020W42
388,Florida,2020,11,4435,2020W42
389,Florida,2020,12,4362,2020W42
390,Florida,2020,13,4461,2020W42
391,Florida,2020,14,4497,2020W42
392,Florida,2020,15,4545,2020W42
393,Florida,2020,16,4416,2020W42
394,Florida,2020,17,4554,2020W42
395,Florida,2020,18,4351,2020W42
396,Florida,2020,19,4407,2020W42
397,Florida,2020,20,4279,2020W42
398,Florida,2020,21,4361,2020W42
399,Florida,2020,22,4210,2020W42
400,Florida,2020,23,4264,2020W42
401,Florida,2020,24,4256,2020W42
402,Florida,2020,25,4406,2020W42
403,Florida,2020,26,4504,2020W42
404,Florida,2020,27,4725,2020W42
405,Florida,2020,28,5084,2020W42
406,Florida,2020,29,5508,2020W42
407,Florida,2020,30,5701,2020W42
408,Florida,2020,31,5790,2020W42
409,Florida,2020,32,5581,2020W42
410,Florida,2020,33,5508,2020W42
411,Florida,2020,34,5195,2020W42
412,Florida,2020,35,5006,2020W42
413,Florida,2020,36,4749,2020W42
414,Florida,2020,37,4495,2020W42
415,Florida,2020,38,4638,2020W42
416,Florida,2020,39,4408,2020W42
417,Florida,2020,40,4283,2020W42
418,Florida,2020,41,4291,2020W42
419,Florida,2020,42,3481,2020W42
420,Georgia,2020,1,1801,2020W42
421,Georgia,2020,2,1799,2020W42
422,Georgia,2020,3,1741,2020W42
423,Georgia,2020,4,1824,2020W42
424,Georgia,2020,5,1790,2020W42
425,Georgia,2020,6,1776,2020W42
426,Georgia,2020,7,1753,2020W42
427,Georgia,2020,8,1741,2020W42
428,Georgia,2020,9,1851,2020W42
429,Georgia,2020,10,1749,2020W42
430,Georgia,2020,11,1780,2020W42
431,Georgia,2020,12,1769,2020W42
432,Georgia,2020,13,1873,2020W42
433,Georgia,2020,14,2026,2020W42
434,Georgia,2020,15,2029,2020W42
435,Georgia,2020,16,2016,2020W42
436,Georgia,2020,17,2029,2020W42
437,Georgia,2020,18,1966,2020W42
438,Georgia,2020,19,1979,2020W42
439,Georgia,2020,20,1948,2020W42
440,Georgia,2020,21,1893,2020W42
441,Georgia,2020,22,1761,2020W42
442,Georgia,2020,23,1763,2020W42
443,Georgia,2020,24,1722,2020W42
444,Georgia,2020,25,1754,2020W42
445,Georgia,2020,26,1788,2020W42
446,Georgia,2020,27,1853,2020W42
447,Georgia,2020,28,1937,2020W42
448,Georgia,2020,29,2127,2020W42
449,Georgia,2020,30,2125,2020W42
450,Georgia,2020,31,2130,2020W42
451,Georgia,2020,32,2126,2020W42
452,Georgia,2020,33,2177,2020W42
453,Georgia,2020,34,2155,2020W42
454,Georgia,2020,35,2028,2020W42
455,Georgia,2020,36,1926,2020W42
456,Georgia,2020,37,1890,2020W42
457,Georgia,2020,38,1723,2020W42
458,Georgia,2020,39,1737,2020W42
459,Georgia,2020,40,1559,2020W42
460,Georgia,2020,41,1276,2020W42
461,Georgia,2020,42,897,2020W42
462,Hawaii,2020,1,241,2020W42
463,Hawaii,2020,2,241,2020W42
464,Hawaii,2020,3,214,2020W42
465,Hawaii,2020,4,242,2020W42
466,Hawaii,2020,5,242,2020W42
467,Hawaii,2020,6,235,2020W42
468,Hawaii,2020,7,281,2020W42
469,Hawaii,2020,8,249,2020W42
470,Hawaii,2020,9,237,2020W42
471,Hawaii,2020,10,239,2020W42
472,Hawaii,2020,11,243,2020W42
473,Hawaii,2020,12,212,2020W42
474,Hawaii,2020,13,236,2020W42
475,Hawaii,2020,14,234,2020W42
476,Hawaii,2020,15,221,2020W42
477,Hawaii,2020,16,211,2020W42
478,Hawaii,2020,17,200,2020W42
479,Hawaii,2020,18,222,2020W42
480,Hawaii,2020,19,210,2020W42
481,Hawaii,2020,20,230,2020W42
482,Hawaii,2020,21,208,2020W42
483,Hawaii,2020,22,200,2020W42
484,Hawaii,2020,23,217,2020W42
485,Hawaii,2020,24,203,2020W42
486,Hawaii,2020,25,244,2020W42
487,Hawaii,2020,26,235,2020W42
488,Hawaii,2020,27,206,2020W42
489,Hawaii,2020,28,225,2020W42
490,Hawaii,2020,29,205,2020W42
491,Hawaii,2020,30,219,2020W42
492,Hawaii,2020,31,216,2020W42
493,Hawaii,2020,32,229,2020W42
494,Hawaii,2020,33,221,2020W42
495,Hawaii,2020,34,243,2020W42
496,Hawaii,2020,35,254,2020W42
497,Hawaii,2020,36,234,2020W42
498,Hawaii,2020,37,269,2020W42
499,Hawaii,2020,38,239,2020W42
500,Hawaii,2020,39,241,2020W42
501,Hawaii,2020,40,209,2020W42
502,Hawaii,2020,41,221,2020W42
503,Hawaii,2020,42,190,2020W42
504,Idaho,2020,1,278,2020W42
505,Idaho,2020,2,292,2020W42
506,Idaho,2020,3,293,2020W42
507,Idaho,2020,4,275,2020W42
508,Idaho,2020,5,249,2020W42
509,Idaho,2020,6,292,2020W42
510,Idaho,2020,7,279,2020W42
511,Idaho,2020,8,318,2020W42
512,Idaho,2020,9,290,2020W42
513,Idaho,2020,10,278,2020W42
514,Idaho,2020,11,282,2020W42
515,Idaho,2020,12,308,2020W42
516,Idaho,2020,13,332,2020W42
517,Idaho,2020,14,271,2020W42
518,Idaho,2020,15,306,2020W42
519,Idaho,2020,16,283,2020W42
520,Idaho,2020,17,262,2020W42
521,Idaho,2020,18,252,2020W42
522,Idaho,2020,19,304,2020W42
523,Idaho,2020,20,269,2020W42
524,Idaho,2020,21,262,2020W42
525,Idaho,2020,22,279,2020W42
526,Idaho,2020,23,292,2020W42
527,Idaho,2020,24,287,2020W42
528,Idaho,2020,25,282,2020W42
529,Idaho,2020,26,296,2020W42
530,Idaho,2020,27,281,2020W42
531,Idaho,2020,28,287,2020W42
532,Idaho,2020,29,312,2020W42
533,Idaho,2020,30,328,2020W42
534,Idaho,2020,31,327,2020W42
535,Idaho,2020,32,312,2020W42
536,Idaho,2020,33,319,2020W42
537,Idaho,2020,34,360,2020W42
538,Idaho,2020,35,327,2020W42
539,Idaho,2020,36,351,2020W42
540,Idaho,2020,37,321,2020W42
541,Idaho,2020,38,318,2020W42
542,Idaho,2020,39,288,2020W42
543,Idaho,2020,40,312,2020W42
544,Idaho,2020,41,282,2020W42
545,Idaho,2020,42,244,2020W42
546,Illinois,2020,1,2191,2020W42
547,Illinois,2020,2,2252,2020W42
548,Illinois,2020,3,2231,2020W42
549,Illinois,2020,4,2199,2020W42
550,Illinois,2020,5,2138,2020W42
551,Illinois,2020,6,2231,2020W42
552,Illinois,2020,7,2218,2020W42
553,Illinois,2020,8,2206,2020W42
554,Illinois,2020,9,2209,2020W42
555,Illinois,2020,10,2253,2020W42
556,Illinois,2020,11,2192,2020W42
557,Illinois,2020,12,2281,2020W42
558,Illinois,2020,13,2303,2020W42
559,Illinois,2020,14,2621,2020W42
560,Illinois,2020,15,2868,2020W42
561,Illinois,2020,16,2912,2020W42
562,Illinois,2020,17,3008,2020W42
563,Illinois,2020,18,2950,2020W42
564,Illinois,2020,19,2961,2020W42
565,Illinois,2020,20,2863,2020W42
566,Illinois,2020,21,2636,2020W42
567,Illinois,2020,22,2546,2020W42
568,Illinois,2020,23,2508,2020W42
569,Illinois,2020,24,2268,2020W42
570,Illinois,2020,25,2253,2020W42
571,Illinois,2020,26,2130,2020W42
572,Illinois,2020,27,2180,2020W42
573,Illinois,2020,28,2189,2020W42
574,Illinois,2020,29,2086,2020W42
575,Illinois,2020,30,2032,2020W42
576,Illinois,2020,31,2067,2020W42
577,Illinois,2020,32,2137,2020W42
578,Illinois,2020,33,2119,2020W42
579,Illinois,2020,34,2143,2020W42
580,Illinois,2020,35,2110,2020W42
581,Illinois,2020,36,2185,2020W42
582,Illinois,2020,37,2065,2020W42
583,Illinois,2020,38,2052,2020W42
584,Illinois,2020,39,2267,2020W42
585,Illinois,2020,40,2080,2020W42
586,Illinois,2020,41,2241,2020W42
587,Illinois,2020,42,1903,2020W42
588,Indiana,2020,1,1469,2020W42
589,Indiana,2020,2,1386,2020W42
590,Indiana,2020,3,1389,2020W42
591,Indiana,2020,4,1421,2020W42
592,Indiana,2020,5,1378,2020W42
593,Indiana,2020,6,1362,2020W42
594,Indiana,2020,7,1429,2020W42
595,Indiana,2020,8,1407,2020W42
596,Indiana,2020,9,1447,2020W42
597,Indiana,2020,10,1369,2020W42
598,Indiana,2020,11,1401,2020W42
599,Indiana,2020,12,1326,2020W42
600,Indiana,2020,13,1485,2020W42
601,Indiana,2020,14,1579,2020W42
602,Indiana,2020,15,1628,2020W42
603,Indiana,2020,16,1507,2020W42
604,Indiana,2020,17,1593,2020W42
605,Indiana,2020,18,1524,2020W42
606,Indiana,2020,19,1575,2020W42
607,Indiana,2020,20,1566,2020W42
608,Indiana,2020,21,1468,2020W42
609,Indiana,2020,22,1374,2020W42
610,Indiana,2020,23,1389,2020W42
611,Indiana,2020,24,1386,2020W42
612,Indiana,2020,25,1347,2020W42
613,Indiana,2020,26,1373,2020W42
614,Indiana,2020,27,1334,2020W42
615,Indiana,2020,28,1348,2020W42
616,Indiana,2020,29,1369,2020W42
617,Indiana,2020,30,1306,2020W42
618,Indiana,2020,31,1348,2020W42
619,Indiana,2020,32,1326,2020W42
620,Indiana,2020,33,1353,2020W42
621,Indiana,2020,34,1340,2020W42
622,Indiana,2020,35,1329,2020W42
623,Indiana,2020,36,1237,2020W42
624,Indiana,2020,37,1276,2020W42
625,Indiana,2020,38,1337,2020W42
626,Indiana,2020,39,1352,2020W42
627,Indiana,2020,40,1287,2020W42
628,Indiana,2020,41,1228,2020W42
629,Indiana,2020,42,1084,2020W42
630,Iowa,2020,1,664,2020W42
631,Iowa,2020,2,647,2020W42
632,Iowa,2020,3,620,2020W42
633,Iowa,2020,4,640,2020W42
634,Iowa,2020,5,615,2020W42
635,Iowa,2020,6,637,2020W42
636,Iowa,2020,7,600,2020W42
637,Iowa,2020,8,643,2020W42
638,Iowa,2020,9,642,2020W42
639,Iowa,2020,10,624,2020W42
640,Iowa,2020,11,636,2020W42
641,Iowa,2020,12,597,2020W42
642,Iowa,2020,13,595,2020W42
643,Iowa,2020,14,608,2020W42
644,Iowa,2020,15,596,2020W42
645,Iowa,2020,16,633,2020W42
646,Iowa,2020,17,585,2020W42
647,Iowa,2020,18,673,2020W42
648,Iowa,2020,19,700,2020W42
649,Iowa,2020,20,674,2020W42
650,Iowa,2020,21,617,2020W42
651,Iowa,2020,22,631,2020W42
652,Iowa,2020,23,597,2020W42
653,Iowa,2020,24,587,2020W42
654,Iowa,2020,25,574,2020W42
655,Iowa,2020,26,547,2020W42
656,Iowa,2020,27,595,2020W42
657,Iowa,2020,28,561,2020W42
658,Iowa,2020,29,598,2020W42
659,Iowa,2020,30,646,2020W42
660,Iowa,2020,31,643,2020W42
661,Iowa,2020,32,642,2020W42
662,Iowa,2020,33,656,2020W42
663,Iowa,2020,34,613,2020W42
664,Iowa,2020,35,677,2020W42
665,Iowa,2020,36,583,2020W42
666,Iowa,2020,37,617,2020W42
667,Iowa,2020,38,604,2020W42
668,Iowa,2020,39,598,2020W42
669,Iowa,2020,40,628,2020W42
670,Iowa,2020,41,632,2020W42
671,Iowa,2020,42,501,2020W42
672,Kansas,2020,1,591,2020W42
673,Kansas,2020,2,560,2020W42
674,Kansas,2020,3,576,2020W42
675,Kansas,2020,4,572,2020W42
676,Kansas,2020,5,547,2020W42
677,Kansas,2020,6,503,2020W42
678,Kansas,2020,7,574,2020W42
679,Kansas,2020,8,559,2020W42
680,Kansas,2020,9,548,2020W42
681,Kansas,2020,10,575,2020W42
682,Kansas,2020,11,522,2020W42
683,Kansas,2020,12,514,2020W42
684,Kansas,2020,13,520,2020W42
685,Kansas,2020,14,547,2020W42
686,Kansas,2020,15,525,2020W42
687,Kansas,2020,16,546,2020W42
688,Kansas,2020,17,541,2020W42
689,Kansas,2020,18,523,2020W42
690,Kansas,2020,19,505,2020W42
691,Kansas,2020,20,529,2020W42
692,Kansas,2020,21,518,2020W42
693,Kansas,2020,22,506,2020W42
694,Kansas,2020,23,499,2020W42
695,Kansas,2020,24,515,2020W42
696,Kansas,2020,25,506,2020W42
697,Kansas,2020,26,521,2020W42
698,Kansas,2020,27,558,2020W42
699,Kansas,2020,28,503,2020W42
700,Kansas,2020,29,516,2020W42
701,Kansas,2020,30,538,2020W42
702,Kansas,2020,31,543,2020W42
703,Kansas,2020,32,598,2020W42
704,Kansas,2020,33,574,2020W42
705,Kansas,2020,34,511,2020W42
706,Kansas,2020,35,528,2020W42
707,Kansas,2020,36,563,2020W42
708,Kansas,2020,37,572,2020W42
709,Kansas,2020,38,544,2020W42
710,Kansas,2020,39,582,2020W42
711,Kansas,2020,40,553,2020W42
712,Kansas,2020,41,556,2020W42
713,Kansas,2020,42,363,2020W42
714,Kentucky,2020,1,1093,2020W42
715,Kentucky,2020,2,1056,2020W42
