,jurisdiction,year,week,number_of_deaths,last_week
82,Arizona,2020,13,1323,2020W35
83,Arizona,2020,14,1355,2020W35
84,Arizona,2020,15,1401,2020W35
85,Arizona,2020,16,1314,2020W35
86,Arizona,2020,17,1383,2020W35
87,Arizona,2020,18,1397,2020W35
88,Arizona,2020,19,1425,2020W35
89,Arizona,2020,20,1305,2020W35
90,Arizona,2020,21,1286,2020W35
91,Arizona,2020,22,1308,2020W35
92,Arizona,2020,23,1397,2020W35
93,Arizona,2020,24,1461,2020W35
94,Arizona,2020,25,1544,2020W35
95,Arizona,2020,26,1611,2020W35
96,Arizona,2020,27,1760,2020W35
97,Arizona,2020,28,1941,2020W35
98,Arizona,2020,29,1967,2020W35
99,Arizona,2020,30,1828,2020W35
100,Arizona,2020,31,1760,2020W35
101,Arizona,2020,32,1541,2020W35
102,Arizona,2020,33,1458,2020W35
103,Arizona,2020,34,1354,2020W35
104,Arizona,2020,35,1028,2020W35
105,Arkansas,2020,1,672,2020W35
106,Arkansas,2020,2,685,2020W35
107,Arkansas,2020,3,657,2020W35
108,Arkansas,2020,4,616,2020W35
109,Arkansas,2020,5,681,2020W35
110,Arkansas,2020,6,671,2020W35
111,Arkansas,2020,7,688,2020W35
112,Arkansas,2020,8,695,2020W35
113,Arkansas,2020,9,656,2020W35
114,Arkansas,2020,10,696,2020W35
115,Arkansas,2020,11,627,2020W35
116,Arkansas,2020,12,635,2020W35
117,Arkansas,2020,13,640,2020W35
118,Arkansas,2020,14,606,2020W35
119,Arkansas,2020,15,634,2020W35
120,Arkansas,2020,16,637,2020W35
121,Arkansas,2020,17,614,2020W35
122,Arkansas,2020,18,630,2020W35
123,Arkansas,2020,19,660,2020W35
124,Arkansas,2020,20,582,2020W35
125,Arkansas,2020,21,641,2020W35
126,Arkansas,2020,22,610,2020W35
127,Arkansas,2020,23,646,2020W35
128,Arkansas,2020,24,649,2020W35
129,Arkansas,2020,25,702,2020W35
130,Arkansas,2020,26,660,2020W35
131,Arkansas,2020,27,680,2020W35
132,Arkansas,2020,28,657,2020W35
133,Arkansas,2020,29,688,2020W35
134,Arkansas,2020,30,706,2020W35
135,Arkansas,2020,31,726,2020W35
136,Arkansas,2020,32,703,2020W35
137,Arkansas,2020,33,738,2020W35
138,Arkansas,2020,34,639,2020W35
139,Arkansas,2020,35,533,2020W35
140,California,2020,1,5887,2020W35
141,California,2020,2,5869,2020W35
142,California,2020,3,5827,2020W35
143,California,2020,4,5827,2020W35
144,California,2020,5,5682,2020W35
145,California,2020,6,5911,2020W35
146,California,2020,7,5581,2020W35
147,California,2020,8,5796,2020W35
148,California,2020,9,5678,2020W35
149,California,2020,10,5730,2020W35
150,California,2020,11,5459,2020W35
151,California,2020,12,5674,2020W35
152,California,2020,13,5685,2020W35
153,California,2020,14,5974,2020W35
154,California,2020,15,6040,2020W35
155,California,2020,16,6125,2020W35
156,California,2020,17,5931,2020W35
157,California,2020,18,5736,2020W35
158,California,2020,19,5658,2020W35
159,California,2020,20,5677,2020W35
160,California,2020,21,5519,2020W35
161,California,2020,22,5579,2020W35
162,California,2020,23,5497,2020W35
163,California,2020,24,5541,2020W35
164,California,2020,25,5462,2020W35
165,California,2020,26,5659,2020W35
166,California,2020,27,5857,2020W35
167,California,2020,28,5977,2020W35
168,California,2020,29,6152,2020W35
169,California,2020,30,6162,2020W35
170,California,2020,31,6204,2020W35
171,California,2020,32,6124,2020W35
172,California,2020,33,5908,2020W35
173,California,2020,34,5454,2020W35
174,California,2020,35,3421,2020W35
175,Colorado,2020,1,854,2020W35
176,Colorado,2020,2,872,2020W35
177,Colorado,2020,3,848,2020W35
178,Colorado,2020,4,852,2020W35
179,Colorado,2020,5,792,2020W35
180,Colorado,2020,6,846,2020W35
181,Colorado,2020,7,807,2020W35
182,Colorado,2020,8,880,2020W35
183,Colorado,2020,9,842,2020W35
184,Colorado,2020,10,822,2020W35
185,Colorado,2020,11,822,2020W35
186,Colorado,2020,12,890,2020W35
187,Colorado,2020,13,858,2020W35
188,Colorado,2020,14,966,2020W35
189,Colorado,2020,15,1096,2020W35
190,Colorado,2020,16,1104,2020W35
191,Colorado,2020,17,1066,2020W35
192,Colorado,2020,18,995,2020W35
193,Colorado,2020,19,904,2020W35
194,Colorado,2020,20,883,2020W35
195,Colorado,2020,21,845,2020W35
196,Colorado,2020,22,830,2020W35
197,Colorado,2020,23,820,2020W35
198,Colorado,2020,24,812,2020W35
199,Colorado,2020,25,857,2020W35
200,Colorado,2020,26,876,2020W35
201,Colorado,2020,27,783,2020W35
202,Colorado,2020,28,813,2020W35
203,Colorado,2020,29,808,2020W35
204,Colorado,2020,30,828,2020W35
205,Colorado,2020,31,801,2020W35
206,Colorado,2020,32,828,2020W35
207,Colorado,2020,33,808,2020W35
208,Colorado,2020,34,799,2020W35
209,Colorado,2020,35,580,2020W35
210,Connecticut,2020,1,633,2020W35
211,Connecticut,2020,2,629,2020W35
212,Connecticut,2020,3,639,2020W35
213,Connecticut,2020,4,652,2020W35
214,Connecticut,2020,5,681,2020W35
215,Connecticut,2020,6,647,2020W35
216,Connecticut,2020,7,633,2020W35
217,Connecticut,2020,8,647,2020W35
218,Connecticut,2020,9,633,2020W35
219,Connecticut,2020,10,622,2020W35
220,Connecticut,2020,11,625,2020W35
221,Connecticut,2020,12,667,2020W35
222,Connecticut,2020,13,748,2020W35
223,Connecticut,2020,14,887,2020W35
224,Connecticut,2020,15,1254,2020W35
225,Connecticut,2020,16,1385,2020W35
226,Connecticut,2020,17,1337,2020W35
227,Connecticut,2020,18,1160,2020W35
228,Connecticut,2020,19,1044,2020W35
229,Connecticut,2020,20,942,2020W35
230,Connecticut,2020,21,813,2020W35
231,Connecticut,2020,22,750,2020W35
232,Connecticut,2020,23,646,2020W35
233,Connecticut,2020,24,600,2020W35
234,Connecticut,2020,25,556,2020W35
235,Connecticut,2020,26,581,2020W35
236,Connecticut,2020,27,522,2020W35
237,Connecticut,2020,28,564,2020W35
238,Connecticut,2020,29,530,2020W35
239,Connecticut,2020,30,532,2020W35
240,Connecticut,2020,31,434,2020W35
241,Connecticut,2020,32,205,2020W35
242,Connecticut,2020,33,129,2020W35
243,Connecticut,2020,34,29,2020W35
244,Connecticut,2020,35,10,2020W35
245,Delaware,2020,1,199,2020W35
246,Delaware,2020,2,192,2020W35
247,Delaware,2020,3,190,2020W35
248,Delaware,2020,4,190,2020W35
249,Delaware,2020,5,182,2020W35
250,Delaware,2020,6,191,2020W35
251,Delaware,2020,7,202,2020W35
252,Delaware,2020,8,193,2020W35
253,Delaware,2020,9,163,2020W35
254,Delaware,2020,10,200,2020W35
255,Delaware,2020,11,189,2020W35
256,Delaware,2020,12,221,2020W35
257,Delaware,2020,13,188,2020W35
258,Delaware,2020,14,214,2020W35
259,Delaware,2020,15,218,2020W35
260,Delaware,2020,16,226,2020W35
261,Delaware,2020,17,285,2020W35
262,Delaware,2020,18,250,2020W35
263,Delaware,2020,19,269,2020W35
264,Delaware,2020,20,275,2020W35
265,Delaware,2020,21,220,2020W35
266,Delaware,2020,22,225,2020W35
267,Delaware,2020,23,178,2020W35
268,Delaware,2020,24,195,2020W35
269,Delaware,2020,25,153,2020W35
270,Delaware,2020,26,195,2020W35
271,Delaware,2020,27,194,2020W35
272,Delaware,2020,28,190,2020W35
273,Delaware,2020,29,187,2020W35
274,Delaware,2020,30,193,2020W35
275,Delaware,2020,31,186,2020W35
276,Delaware,2020,32,177,2020W35
277,Delaware,2020,33,166,2020W35
278,Delaware,2020,34,124,2020W35
279,Delaware,2020,35,80,2020W35
280,District of Columbia,2020,1,132,2020W35
281,District of Columbia,2020,2,128,2020W35
282,District of Columbia,2020,3,140,2020W35
283,District of Columbia,2020,4,131,2020W35
284,District of Columbia,2020,5,143,2020W35
285,District of Columbia,2020,6,131,2020W35
286,District of Columbia,2020,7,122,2020W35
287,District of Columbia,2020,8,104,2020W35
288,District of Columbia,2020,9,135,2020W35
289,District of Columbia,2020,10,118,2020W35
290,District of Columbia,2020,11,114,2020W35
291,District of Columbia,2020,12,129,2020W35
292,District of Columbia,2020,13,130,2020W35
293,District of Columbia,2020,14,156,2020W35
294,District of Columbia,2020,15,193,2020W35
295,District of Columbia,2020,16,202,2020W35
296,District of Columbia,2020,17,241,2020W35
297,District of Columbia,2020,18,215,2020W35
298,District of Columbia,2020,19,214,2020W35
299,District of Columbia,2020,20,181,2020W35
300,District of Columbia,2020,21,181,2020W35
301,District of Columbia,2020,22,168,2020W35
302,District of Columbia,2020,23,149,2020W35
303,District of Columbia,2020,24,146,2020W35
304,District of Columbia,2020,25,132,2020W35
305,District of Columbia,2020,26,128,2020W35
306,District of Columbia,2020,27,121,2020W35
307,District of Columbia,2020,28,138,2020W35
308,District of Columbia,2020,29,121,2020W35
309,District of Columbia,2020,30,124,2020W35
310,District of Columbia,2020,31,127,2020W35
311,District of Columbia,2020,32,110,2020W35
312,District of Columbia,2020,33,106,2020W35
313,District of Columbia,2020,34,74,2020W35
314,District of Columbia,2020,35,67,2020W35
315,Florida,2020,1,4341,2020W35
316,Florida,2020,2,4408,2020W35
317,Florida,2020,3,4384,2020W35
318,Florida,2020,4,4387,2020W35
319,Florida,2020,5,4419,2020W35
320,Florida,2020,6,4385,2020W35
321,Florida,2020,7,4359,2020W35
322,Florida,2020,8,4415,2020W35
323,Florida,2020,9,4399,2020W35
324,Florida,2020,10,4519,2020W35
325,Florida,2020,11,4435,2020W35
326,Florida,2020,12,4362,2020W35
327,Florida,2020,13,4461,2020W35
328,Florida,2020,14,4497,2020W35
329,Florida,2020,15,4544,2020W35
330,Florida,2020,16,4416,2020W35
331,Florida,2020,17,4552,2020W35
332,Florida,2020,18,4350,2020W35
333,Florida,2020,19,4406,2020W35
334,Florida,2020,20,4279,2020W35
335,Florida,2020,21,4360,2020W35
336,Florida,2020,22,4208,2020W35
337,Florida,2020,23,4264,2020W35
338,Florida,2020,24,4254,2020W35
339,Florida,2020,25,4406,2020W35
340,Florida,2020,26,4497,2020W35
341,Florida,2020,27,4715,2020W35
342,Florida,2020,28,5068,2020W35
343,Florida,2020,29,5470,2020W35
344,Florida,2020,30,5653,2020W35
345,Florida,2020,31,5673,2020W35
346,Florida,2020,32,5395,2020W35
347,Florida,2020,33,5222,2020W35
348,Florida,2020,34,4453,2020W35
349,Florida,2020,35,3051,2020W35
350,Georgia,2020,1,1799,2020W35
351,Georgia,2020,2,1797,2020W35
352,Georgia,2020,3,1738,2020W35
353,Georgia,2020,4,1821,2020W35
354,Georgia,2020,5,1788,2020W35
355,Georgia,2020,6,1771,2020W35
356,Georgia,2020,7,1752,2020W35
357,Georgia,2020,8,1738,2020W35
358,Georgia,2020,9,1849,2020W35
359,Georgia,2020,10,1743,2020W35
360,Georgia,2020,11,1775,2020W35
361,Georgia,2020,12,1764,2020W35
362,Georgia,2020,13,1865,2020W35
363,Georgia,2020,14,2020,2020W35
364,Georgia,2020,15,2020,2020W35
365,Georgia,2020,16,2006,2020W35
366,Georgia,2020,17,2020,2020W35
367,Georgia,2020,18,1958,2020W35
368,Georgia,2020,19,1966,2020W35
369,Georgia,2020,20,1932,2020W35
370,Georgia,2020,21,1875,2020W35
371,Georgia,2020,22,1744,2020W35
372,Georgia,2020,23,1730,2020W35
373,Georgia,2020,24,1688,2020W35
374,Georgia,2020,25,1696,2020W35
375,Georgia,2020,26,1740,2020W35
376,Georgia,2020,27,1788,2020W35
377,Georgia,2020,28,1870,2020W35
378,Georgia,2020,29,2004,2020W35
379,Georgia,2020,30,1992,2020W35
380,Georgia,2020,31,1911,2020W35
381,Georgia,2020,32,1863,2020W35
382,Georgia,2020,33,1745,2020W35
383,Georgia,2020,34,1422,2020W35
384,Georgia,2020,35,750,2020W35
385,Hawaii,2020,1,241,2020W35
386,Hawaii,2020,2,241,2020W35
387,Hawaii,2020,3,214,2020W35
388,Hawaii,2020,4,242,2020W35
389,Hawaii,2020,5,242,2020W35
390,Hawaii,2020,6,235,2020W35
391,Hawaii,2020,7,281,2020W35
392,Hawaii,2020,8,249,2020W35
393,Hawaii,2020,9,237,2020W35
394,Hawaii,2020,10,239,2020W35
395,Hawaii,2020,11,243,2020W35
396,Hawaii,2020,12,212,2020W35
397,Hawaii,2020,13,235,2020W35
398,Hawaii,2020,14,234,2020W35
399,Hawaii,2020,15,221,2020W35
400,Hawaii,2020,16,211,2020W35
401,Hawaii,2020,17,200,2020W35
402,Hawaii,2020,18,222,2020W35
403,Hawaii,2020,19,210,2020W35
404,Hawaii,2020,20,230,2020W35
405,Hawaii,2020,21,208,2020W35
406,Hawaii,2020,22,200,2020W35
407,Hawaii,2020,23,217,2020W35
408,Hawaii,2020,24,202,2020W35
409,Hawaii,2020,25,243,2020W35
410,Hawaii,2020,26,234,2020W35
411,Hawaii,2020,27,205,2020W35
412,Hawaii,2020,28,223,2020W35
413,Hawaii,2020,29,204,2020W35
414,Hawaii,2020,30,218,2020W35
415,Hawaii,2020,31,217,2020W35
416,Hawaii,2020,32,228,2020W35
417,Hawaii,2020,33,216,2020W35
418,Hawaii,2020,34,237,2020W35
419,Hawaii,2020,35,181,2020W35
420,Idaho,2020,1,278,2020W35
421,Idaho,2020,2,292,2020W35
422,Idaho,2020,3,293,2020W35
423,Idaho,2020,4,275,2020W35
424,Idaho,2020,5,249,2020W35
425,Idaho,2020,6,292,2020W35
426,Idaho,2020,7,279,2020W35
427,Idaho,2020,8,318,2020W35
428,Idaho,2020,9,290,2020W35
429,Idaho,2020,10,278,2020W35
430,Idaho,2020,11,283,2020W35
431,Idaho,2020,12,308,2020W35
432,Idaho,2020,13,332,2020W35
433,Idaho,2020,14,271,2020W35
434,Idaho,2020,15,305,2020W35
435,Idaho,2020,16,284,2020W35
436,Idaho,2020,17,262,2020W35
437,Idaho,2020,18,251,2020W35
438,Idaho,2020,19,304,2020W35
439,Idaho,2020,20,269,2020W35
440,Idaho,2020,21,261,2020W35
441,Idaho,2020,22,279,2020W35
442,Idaho,2020,23,292,2020W35
443,Idaho,2020,24,287,2020W35
444,Idaho,2020,25,282,2020W35
445,Idaho,2020,26,296,2020W35
446,Idaho,2020,27,281,2020W35
447,Idaho,2020,28,287,2020W35
448,Idaho,2020,29,312,2020W35
449,Idaho,2020,30,328,2020W35
450,Idaho,2020,31,325,2020W35
451,Idaho,2020,32,310,2020W35
452,Idaho,2020,33,317,2020W35
453,Idaho,2020,34,344,2020W35
454,Idaho,2020,35,214,2020W35
455,Illinois,2020,1,2189,2020W35
456,Illinois,2020,2,2250,2020W35
457,Illinois,2020,3,2231,2020W35
458,Illinois,2020,4,2198,2020W35
459,Illinois,2020,5,2138,2020W35
460,Illinois,2020,6,2231,2020W35
461,Illinois,2020,7,2218,2020W35
462,Illinois,2020,8,2206,2020W35
463,Illinois,2020,9,2209,2020W35
464,Illinois,2020,10,2252,2020W35
465,Illinois,2020,11,2192,2020W35
466,Illinois,2020,12,2282,2020W35
467,Illinois,2020,13,2301,2020W35
468,Illinois,2020,14,2622,2020W35
469,Illinois,2020,15,2869,2020W35
470,Illinois,2020,16,2911,2020W35
471,Illinois,2020,17,3006,2020W35
472,Illinois,2020,18,2948,2020W35
473,Illinois,2020,19,2959,2020W35
474,Illinois,2020,20,2862,2020W35
475,Illinois,2020,21,2631,2020W35
476,Illinois,2020,22,2543,2020W35
477,Illinois,2020,23,2507,2020W35
478,Illinois,2020,24,2267,2020W35
479,Illinois,2020,25,2250,2020W35
480,Illinois,2020,26,2127,2020W35
481,Illinois,2020,27,2176,2020W35
482,Illinois,2020,28,2174,2020W35
483,Illinois,2020,29,2072,2020W35
484,Illinois,2020,30,2017,2020W35
485,Illinois,2020,31,2046,2020W35
486,Illinois,2020,32,2101,2020W35
487,Illinois,2020,33,2079,2020W35
488,Illinois,2020,34,2027,2020W35
489,Illinois,2020,35,1645,2020W35
490,Indiana,2020,1,1469,2020W35
491,Indiana,2020,2,1385,2020W35
492,Indiana,2020,3,1386,2020W35
493,Indiana,2020,4,1422,2020W35
494,Indiana,2020,5,1376,2020W35
495,Indiana,2020,6,1362,2020W35
496,Indiana,2020,7,1425,2020W35
497,Indiana,2020,8,1406,2020W35
498,Indiana,2020,9,1445,2020W35
499,Indiana,2020,10,1368,2020W35
500,Indiana,2020,11,1398,2020W35
501,Indiana,2020,12,1325,2020W35
502,Indiana,2020,13,1479,2020W35
503,Indiana,2020,14,1578,2020W35
504,Indiana,2020,15,1624,2020W35
505,Indiana,2020,16,1506,2020W35
506,Indiana,2020,17,1590,2020W35
507,Indiana,2020,18,1518,2020W35
508,Indiana,2020,19,1570,2020W35
509,Indiana,2020,20,1561,2020W35
510,Indiana,2020,21,1461,2020W35
511,Indiana,2020,22,1368,2020W35
512,Indiana,2020,23,1381,2020W35
513,Indiana,2020,24,1381,2020W35
514,Indiana,2020,25,1333,2020W35
515,Indiana,2020,26,1354,2020W35
516,Indiana,2020,27,1309,2020W35
517,Indiana,2020,28,1309,2020W35
518,Indiana,2020,29,1333,2020W35
519,Indiana,2020,30,1239,2020W35
520,Indiana,2020,31,1265,2020W35
521,Indiana,2020,32,1221,2020W35
522,Indiana,2020,33,1208,2020W35
523,Indiana,2020,34,1106,2020W35
524,Indiana,2020,35,782,2020W35
525,Iowa,2020,1,663,2020W35
526,Iowa,2020,2,647,2020W35
527,Iowa,2020,3,619,2020W35
528,Iowa,2020,4,640,2020W35
529,Iowa,2020,5,615,2020W35
530,Iowa,2020,6,637,2020W35
531,Iowa,2020,7,600,2020W35
532,Iowa,2020,8,643,2020W35
533,Iowa,2020,9,642,2020W35
534,Iowa,2020,10,624,2020W35
535,Iowa,2020,11,634,2020W35
536,Iowa,2020,12,597,2020W35
537,Iowa,2020,13,593,2020W35
538,Iowa,2020,14,608,2020W35
539,Iowa,2020,15,596,2020W35
540,Iowa,2020,16,632,2020W35
541,Iowa,2020,17,583,2020W35
542,Iowa,2020,18,671,2020W35
543,Iowa,2020,19,697,2020W35
544,Iowa,2020,20,671,2020W35
545,Iowa,2020,21,616,2020W35
546,Iowa,2020,22,629,2020W35
547,Iowa,2020,23,595,2020W35
548,Iowa,2020,24,585,2020W35
549,Iowa,2020,25,567,2020W35
550,Iowa,2020,26,545,2020W35
551,Iowa,2020,27,587,2020W35
552,Iowa,2020,28,550,2020W35
553,Iowa,2020,29,589,2020W35
554,Iowa,2020,30,635,2020W35
555,Iowa,2020,31,612,2020W35
556,Iowa,2020,32,617,2020W35
557,Iowa,2020,33,602,2020W35
558,Iowa,2020,34,516,2020W35
559,Iowa,2020,35,451,2020W35
560,Kansas,2020,1,590,2020W35
561,Kansas,2020,2,560,2020W35
562,Kansas,2020,3,575,2020W35
563,Kansas,2020,4,572,2020W35
564,Kansas,2020,5,547,2020W35
565,Kansas,2020,6,503,2020W35
566,Kansas,2020,7,574,2020W35
567,Kansas,2020,8,559,2020W35
568,Kansas,2020,9,548,2020W35
569,Kansas,2020,10,574,2020W35
570,Kansas,2020,11,522,2020W35
571,Kansas,2020,12,514,2020W35
572,Kansas,2020,13,520,2020W35
573,Kansas,2020,14,547,2020W35
574,Kansas,2020,15,525,2020W35
575,Kansas,2020,16,546,2020W35
576,Kansas,2020,17,541,2020W35
577,Kansas,2020,18,523,2020W35
578,Kansas,2020,19,505,2020W35
579,Kansas,2020,20,529,2020W35
580,Kansas,2020,21,517,2020W35
581,Kansas,2020,22,505,2020W35
582,Kansas,2020,23,499,2020W35
583,Kansas,2020,24,514,2020W35
584,Kansas,2020,25,507,2020W35
585,Kansas,2020,26,519,2020W35
586,Kansas,2020,27,554,2020W35
587,Kansas,2020,28,498,2020W35
588,Kansas,2020,29,514,2020W35
589,Kansas,2020,30,536,2020W35
590,Kansas,2020,31,536,2020W35
591,Kansas,2020,32,584,2020W35
592,Kansas,2020,33,556,2020W35
593,Kansas,2020,34,461,2020W35
594,Kansas,2020,35,380,2020W35
595,Kentucky,2020,1,1093,2020W35
596,Kentucky,2020,2,1056,2020W35
597,Kentucky,2020,3,1040,2020W35
598,Kentucky,2020,4,940,2020W35
599,Kentucky,2020,5,976,2020W35
600,Kentucky,2020,6,955,2020W35
601,Kentucky,2020,7,953,2020W35
602,Kentucky,2020,8,991,2020W35
603,Kentucky,2020,9,1016,2020W35
604,Kentucky,2020,10,1003,2020W35
605,Kentucky,2020,11,1016,2020W35
606,Kentucky,2020,12,945,2020W35
607,Kentucky,2020,13,935,2020W35
608,Kentucky,2020,14,1043,2020W35
609,Kentucky,2020,15,1023,2020W35
610,Kentucky,2020,16,958,2020W35
611,Kentucky,2020,17,968,2020W35
612,Kentucky,2020,18,993,2020W35
613,Kentucky,2020,19,1000,2020W35
614,Kentucky,2020,20,989,2020W35
615,Kentucky,2020,21,987,2020W35
616,Kentucky,2020,22,982,2020W35
617,Kentucky,2020,23,899,2020W35
618,Kentucky,2020,24,978,2020W35
619,Kentucky,2020,25,948,2020W35
620,Kentucky,2020,26,921,2020W35
621,Kentucky,2020,27,960,2020W35
622,Kentucky,2020,28,997,2020W35
623,Kentucky,2020,29,893,2020W35
624,Kentucky,2020,30,906,2020W35
625,Kentucky,2020,31,936,2020W35
626,Kentucky,2020,32,853,2020W35
627,Kentucky,2020,33,779,2020W35
628,Kentucky,2020,34,684,2020W35
629,Kentucky,2020,35,380,2020W35
630,Louisiana,2020,1,926,2020W35
631,Louisiana,2020,2,964,2020W35
632,Louisiana,2020,3,956,2020W35
633,Louisiana,2020,4,967,2020W35
634,Louisiana,2020,5,972,2020W35
635,Louisiana,2020,6,952,2020W35
636,Louisiana,2020,7,948,2020W35
637,Louisiana,2020,8,947,2020W35
638,Louisiana,2020,9,990,2020W35
639,Louisiana,2020,10,956,2020W35
640,Louisiana,2020,11,987,2020W35
641,Louisiana,2020,12,947,2020W35
642,Louisiana,2020,13,1223,2020W35
643,Louisiana,2020,14,1377,2020W35
644,Louisiana,2020,15,1521,2020W35
645,Louisiana,2020,16,1350,2020W35
646,Louisiana,2020,17,1241,2020W35
647,Louisiana,2020,18,1165,2020W35
648,Louisiana,2020,19,1121,2020W35
649,Louisiana,2020,20,1092,2020W35
650,Louisiana,2020,21,1043,2020W35
651,Louisiana,2020,22,1037,2020W35
652,Louisiana,2020,23,998,2020W35
653,Louisiana,2020,24,930,2020W35
654,Louisiana,2020,25,978,2020W35
655,Louisiana,2020,26,966,2020W35
656,Louisiana,2020,27,945,2020W35
657,Louisiana,2020,28,985,2020W35
658,Louisiana,2020,29,1052,2020W35
659,Louisiana,2020,30,1088,2020W35
660,Louisiana,2020,31,1024,2020W35
661,Louisiana,2020,32,985,2020W35
662,Louisiana,2020,33,800,2020W35
663,Louisiana,2020,34,557,2020W35
664,Louisiana,2020,35,297,2020W35
665,Maine,2020,1,320,2020W35
666,Maine,2020,2,318,2020W35
667,Maine,2020,3,295,2020W35
668,Maine,2020,4,308,2020W35
669,Maine,2020,5,288,2020W35
670,Maine,2020,6,316,2020W35
671,Maine,2020,7,329,2020W35
672,Maine,2020,8,299,2020W35
673,Maine,2020,9,292,2020W35
674,Maine,2020,10,313,2020W35
675,Maine,2020,11,301,2020W35
676,Maine,2020,12,277,2020W35
677,Maine,2020,13,279,2020W35
678,Maine,2020,14,300,2020W35
679,Maine,2020,15,304,2020W35
680,Maine,2020,16,310,2020W35
681,Maine,2020,17,285,2020W35
682,Maine,2020,18,277,2020W35
683,Maine,2020,19,293,2020W35
684,Maine,2020,20,256,2020W35
685,Maine,2020,21,267,2020W35
686,Maine,2020,22,302,2020W35
687,Maine,2020,23,255,2020W35
688,Maine,2020,24,254,2020W35
689,Maine,2020,25,275,2020W35
690,Maine,2020,26,299,2020W35
691,Maine,2020,27,279,2020W35
692,Maine,2020,28,289,2020W35
693,Maine,2020,29,293,2020W35
694,Maine,2020,30,282,2020W35
695,Maine,2020,31,283,2020W35
696,Maine,2020,32,275,2020W35
697,Maine,2020,33,276,2020W35
698,Maine,2020,34,311,2020W35
699,Maine,2020,35,267,2020W35
700,Maryland,2020,1,1049,2020W35
701,Maryland,2020,2,1035,2020W35
702,Maryland,2020,3,988,2020W35
703,Maryland,2020,4,1003,2020W35
704,Maryland,2020,5,1034,2020W35
705,Maryland,2020,6,1004,2020W35
706,Maryland,2020,7,1019,2020W35
707,Maryland,2020,8,971,2020W35
708,Maryland,2020,9,1079,2020W35
709,Maryland,2020,10,1048,2020W35
710,Maryland,2020,11,1006,2020W35
711,Maryland,2020,12,1063,2020W35
712,Maryland,2020,13,1092,2020W35
713,Maryland,2020,14,1190,2020W35
714,Maryland,2020,15,1350,2020W35
