,jurisdiction,year,week,number_of_deaths,last_week
60,Alaska,2020,17,61,2020W44
61,Alaska,2020,18,87,2020W44
62,Alaska,2020,19,89,2020W44
63,Alaska,2020,20,83,2020W44
64,Alaska,2020,21,82,2020W44
65,Alaska,2020,22,97,2020W44
66,Alaska,2020,23,78,2020W44
67,Alaska,2020,24,88,2020W44
68,Alaska,2020,25,91,2020W44
69,Alaska,2020,26,88,2020W44
70,Alaska,2020,27,83,2020W44
71,Alaska,2020,28,100,2020W44
72,Alaska,2020,29,87,2020W44
73,Alaska,2020,30,92,2020W44
74,Alaska,2020,31,112,2020W44
75,Alaska,2020,32,100,2020W44
76,Alaska,2020,33,72,2020W44
77,Alaska,2020,34,109,2020W44
78,Alaska,2020,35,90,2020W44
79,Alaska,2020,36,95,2020W44
80,Alaska,2020,37,77,2020W44
81,Alaska,2020,38,91,2020W44
82,Alaska,2020,39,97,2020W44
83,Alaska,2020,40,60,2020W44
84,Alaska,2020,41,82,2020W44
85,Alaska,2020,42,76,2020W44
86,Alaska,2020,43,66,2020W44
87,Alaska,2020,44,33,2020W44
88,Arizona,2020,1,1299,2020W44
89,Arizona,2020,2,1389,2020W44
90,Arizona,2020,3,1315,2020W44
91,Arizona,2020,4,1275,2020W44
92,Arizona,2020,5,1265,2020W44
93,Arizona,2020,6,1263,2020W44
94,Arizona,2020,7,1311,2020W44
95,Arizona,2020,8,1341,2020W44
96,Arizona,2020,9,1352,2020W44
97,Arizona,2020,10,1380,2020W44
98,Arizona,2020,11,1349,2020W44
99,Arizona,2020,12,1290,2020W44
100,Arizona,2020,13,1323,2020W44
101,Arizona,2020,14,1356,2020W44
102,Arizona,2020,15,1403,2020W44
103,Arizona,2020,16,1316,2020W44
104,Arizona,2020,17,1384,2020W44
105,Arizona,2020,18,1398,2020W44
106,Arizona,2020,19,1427,2020W44
107,Arizona,2020,20,1306,2020W44
108,Arizona,2020,21,1289,2020W44
109,Arizona,2020,22,1310,2020W44
110,Arizona,2020,23,1398,2020W44
111,Arizona,2020,24,1463,2020W44
112,Arizona,2020,25,1547,2020W44
113,Arizona,2020,26,1615,2020W44
114,Arizona,2020,27,1773,2020W44
115,Arizona,2020,28,1951,2020W44
116,Arizona,2020,29,1992,2020W44
117,Arizona,2020,30,1858,2020W44
118,Arizona,2020,31,1788,2020W44
119,Arizona,2020,32,1583,2020W44
120,Arizona,2020,33,1525,2020W44
121,Arizona,2020,34,1501,2020W44
122,Arizona,2020,35,1460,2020W44
123,Arizona,2020,36,1287,2020W44
124,Arizona,2020,37,1275,2020W44
125,Arizona,2020,38,1250,2020W44
126,Arizona,2020,39,1272,2020W44
127,Arizona,2020,40,1187,2020W44
128,Arizona,2020,41,1224,2020W44
129,Arizona,2020,42,1190,2020W44
130,Arizona,2020,43,1192,2020W44
131,Arizona,2020,44,1001,2020W44
132,Arkansas,2020,1,672,2020W44
133,Arkansas,2020,2,685,2020W44
134,Arkansas,2020,3,658,2020W44
135,Arkansas,2020,4,616,2020W44
136,Arkansas,2020,5,681,2020W44
137,Arkansas,2020,6,673,2020W44
138,Arkansas,2020,7,688,2020W44
139,Arkansas,2020,8,695,2020W44
140,Arkansas,2020,9,656,2020W44
141,Arkansas,2020,10,696,2020W44
142,Arkansas,2020,11,628,2020W44
143,Arkansas,2020,12,637,2020W44
144,Arkansas,2020,13,640,2020W44
145,Arkansas,2020,14,606,2020W44
146,Arkansas,2020,15,635,2020W44
147,Arkansas,2020,16,637,2020W44
148,Arkansas,2020,17,614,2020W44
149,Arkansas,2020,18,630,2020W44
150,Arkansas,2020,19,661,2020W44
151,Arkansas,2020,20,582,2020W44
152,Arkansas,2020,21,642,2020W44
153,Arkansas,2020,22,610,2020W44
154,Arkansas,2020,23,647,2020W44
155,Arkansas,2020,24,651,2020W44
156,Arkansas,2020,25,704,2020W44
157,Arkansas,2020,26,663,2020W44
158,Arkansas,2020,27,685,2020W44
159,Arkansas,2020,28,660,2020W44
160,Arkansas,2020,29,694,2020W44
161,Arkansas,2020,30,713,2020W44
162,Arkansas,2020,31,739,2020W44
163,Arkansas,2020,32,733,2020W44
164,Arkansas,2020,33,763,2020W44
165,Arkansas,2020,34,747,2020W44
166,Arkansas,2020,35,736,2020W44
167,Arkansas,2020,36,710,2020W44
168,Arkansas,2020,37,716,2020W44
169,Arkansas,2020,38,727,2020W44
170,Arkansas,2020,39,738,2020W44
171,Arkansas,2020,40,765,2020W44
172,Arkansas,2020,41,760,2020W44
173,Arkansas,2020,42,738,2020W44
174,Arkansas,2020,43,693,2020W44
175,Arkansas,2020,44,526,2020W44
176,California,2020,1,5887,2020W44
177,California,2020,2,5873,2020W44
178,California,2020,3,5828,2020W44
179,California,2020,4,5827,2020W44
180,California,2020,5,5684,2020W44
181,California,2020,6,5912,2020W44
182,California,2020,7,5584,2020W44
183,California,2020,8,5796,2020W44
184,California,2020,9,5680,2020W44
185,California,2020,10,5732,2020W44
186,California,2020,11,5461,2020W44
187,California,2020,12,5679,2020W44
188,California,2020,13,5686,2020W44
189,California,2020,14,5979,2020W44
190,California,2020,15,6046,2020W44
191,California,2020,16,6127,2020W44
192,California,2020,17,5936,2020W44
193,California,2020,18,5739,2020W44
194,California,2020,19,5666,2020W44
195,California,2020,20,5682,2020W44
196,California,2020,21,5528,2020W44
197,California,2020,22,5590,2020W44
198,California,2020,23,5513,2020W44
199,California,2020,24,5557,2020W44
200,California,2020,25,5478,2020W44
201,California,2020,26,5686,2020W44
202,California,2020,27,5888,2020W44
203,California,2020,28,6022,2020W44
204,California,2020,29,6217,2020W44
205,California,2020,30,6228,2020W44
206,California,2020,31,6315,2020W44
207,California,2020,32,6278,2020W44
208,California,2020,33,6266,2020W44
209,California,2020,34,6452,2020W44
210,California,2020,35,5840,2020W44
211,California,2020,36,5749,2020W44
212,California,2020,37,5833,2020W44
213,California,2020,38,5697,2020W44
214,California,2020,39,5503,2020W44
215,California,2020,40,5575,2020W44
216,California,2020,41,5446,2020W44
217,California,2020,42,5360,2020W44
218,California,2020,43,4813,2020W44
219,California,2020,44,3826,2020W44
220,Colorado,2020,1,854,2020W44
221,Colorado,2020,2,872,2020W44
222,Colorado,2020,3,848,2020W44
223,Colorado,2020,4,853,2020W44
224,Colorado,2020,5,793,2020W44
225,Colorado,2020,6,846,2020W44
226,Colorado,2020,7,807,2020W44
227,Colorado,2020,8,880,2020W44
228,Colorado,2020,9,842,2020W44
229,Colorado,2020,10,821,2020W44
230,Colorado,2020,11,822,2020W44
231,Colorado,2020,12,890,2020W44
232,Colorado,2020,13,860,2020W44
233,Colorado,2020,14,967,2020W44
234,Colorado,2020,15,1096,2020W44
235,Colorado,2020,16,1106,2020W44
236,Colorado,2020,17,1066,2020W44
237,Colorado,2020,18,997,2020W44
238,Colorado,2020,19,905,2020W44
239,Colorado,2020,20,883,2020W44
240,Colorado,2020,21,847,2020W44
241,Colorado,2020,22,833,2020W44
242,Colorado,2020,23,820,2020W44
243,Colorado,2020,24,813,2020W44
244,Colorado,2020,25,860,2020W44
245,Colorado,2020,26,876,2020W44
246,Colorado,2020,27,785,2020W44
247,Colorado,2020,28,815,2020W44
248,Colorado,2020,29,808,2020W44
249,Colorado,2020,30,832,2020W44
250,Colorado,2020,31,812,2020W44
251,Colorado,2020,32,840,2020W44
252,Colorado,2020,33,832,2020W44
253,Colorado,2020,34,859,2020W44
254,Colorado,2020,35,815,2020W44
255,Colorado,2020,36,739,2020W44
256,Colorado,2020,37,845,2020W44
257,Colorado,2020,38,801,2020W44
258,Colorado,2020,39,834,2020W44
259,Colorado,2020,40,772,2020W44
260,Colorado,2020,41,786,2020W44
261,Colorado,2020,42,850,2020W44
262,Colorado,2020,43,817,2020W44
263,Colorado,2020,44,739,2020W44
264,Connecticut,2020,1,632,2020W44
265,Connecticut,2020,2,629,2020W44
266,Connecticut,2020,3,639,2020W44
267,Connecticut,2020,4,652,2020W44
268,Connecticut,2020,5,680,2020W44
269,Connecticut,2020,6,647,2020W44
270,Connecticut,2020,7,632,2020W44
271,Connecticut,2020,8,647,2020W44
272,Connecticut,2020,9,632,2020W44
273,Connecticut,2020,10,621,2020W44
274,Connecticut,2020,11,626,2020W44
275,Connecticut,2020,12,660,2020W44
276,Connecticut,2020,13,736,2020W44
277,Connecticut,2020,14,878,2020W44
278,Connecticut,2020,15,1250,2020W44
279,Connecticut,2020,16,1379,2020W44
280,Connecticut,2020,17,1331,2020W44
281,Connecticut,2020,18,1163,2020W44
282,Connecticut,2020,19,1050,2020W44
283,Connecticut,2020,20,945,2020W44
284,Connecticut,2020,21,814,2020W44
285,Connecticut,2020,22,749,2020W44
286,Connecticut,2020,23,658,2020W44
287,Connecticut,2020,24,627,2020W44
288,Connecticut,2020,25,572,2020W44
289,Connecticut,2020,26,589,2020W44
290,Connecticut,2020,27,543,2020W44
291,Connecticut,2020,28,602,2020W44
292,Connecticut,2020,29,558,2020W44
293,Connecticut,2020,30,579,2020W44
294,Connecticut,2020,31,539,2020W44
295,Connecticut,2020,32,573,2020W44
296,Connecticut,2020,33,550,2020W44
297,Connecticut,2020,34,536,2020W44
298,Connecticut,2020,35,506,2020W44
299,Connecticut,2020,36,537,2020W44
300,Connecticut,2020,37,550,2020W44
301,Connecticut,2020,38,543,2020W44
302,Connecticut,2020,39,599,2020W44
303,Connecticut,2020,40,466,2020W44
304,Connecticut,2020,41,309,2020W44
305,Connecticut,2020,42,146,2020W44
306,Connecticut,2020,43,33,2020W44
307,Connecticut,2020,44,,2020W44
308,Delaware,2020,1,199,2020W44
309,Delaware,2020,2,193,2020W44
310,Delaware,2020,3,190,2020W44
311,Delaware,2020,4,190,2020W44
312,Delaware,2020,5,183,2020W44
313,Delaware,2020,6,191,2020W44
314,Delaware,2020,7,202,2020W44
315,Delaware,2020,8,194,2020W44
316,Delaware,2020,9,164,2020W44
317,Delaware,2020,10,200,2020W44
318,Delaware,2020,11,189,2020W44
319,Delaware,2020,12,221,2020W44
320,Delaware,2020,13,188,2020W44
321,Delaware,2020,14,215,2020W44
322,Delaware,2020,15,219,2020W44
323,Delaware,2020,16,227,2020W44
324,Delaware,2020,17,285,2020W44
325,Delaware,2020,18,251,2020W44
326,Delaware,2020,19,270,2020W44
327,Delaware,2020,20,276,2020W44
328,Delaware,2020,21,222,2020W44
329,Delaware,2020,22,226,2020W44
330,Delaware,2020,23,181,2020W44
331,Delaware,2020,24,199,2020W44
332,Delaware,2020,25,160,2020W44
333,Delaware,2020,26,199,2020W44
334,Delaware,2020,27,201,2020W44
335,Delaware,2020,28,194,2020W44
336,Delaware,2020,29,191,2020W44
337,Delaware,2020,30,199,2020W44
338,Delaware,2020,31,195,2020W44
339,Delaware,2020,32,196,2020W44
340,Delaware,2020,33,183,2020W44
341,Delaware,2020,34,189,2020W44
342,Delaware,2020,35,186,2020W44
343,Delaware,2020,36,203,2020W44
344,Delaware,2020,37,188,2020W44
345,Delaware,2020,38,156,2020W44
346,Delaware,2020,39,188,2020W44
347,Delaware,2020,40,175,2020W44
348,Delaware,2020,41,157,2020W44
349,Delaware,2020,42,147,2020W44
350,Delaware,2020,43,142,2020W44
351,Delaware,2020,44,73,2020W44
352,District of Columbia,2020,1,132,2020W44
353,District of Columbia,2020,2,128,2020W44
354,District of Columbia,2020,3,140,2020W44
355,District of Columbia,2020,4,131,2020W44
356,District of Columbia,2020,5,143,2020W44
357,District of Columbia,2020,6,131,2020W44
358,District of Columbia,2020,7,122,2020W44
359,District of Columbia,2020,8,104,2020W44
360,District of Columbia,2020,9,135,2020W44
361,District of Columbia,2020,10,118,2020W44
362,District of Columbia,2020,11,114,2020W44
363,District of Columbia,2020,12,129,2020W44
364,District of Columbia,2020,13,130,2020W44
365,District of Columbia,2020,14,156,2020W44
366,District of Columbia,2020,15,193,2020W44
367,District of Columbia,2020,16,202,2020W44
368,District of Columbia,2020,17,242,2020W44
369,District of Columbia,2020,18,215,2020W44
370,District of Columbia,2020,19,214,2020W44
371,District of Columbia,2020,20,185,2020W44
372,District of Columbia,2020,21,181,2020W44
373,District of Columbia,2020,22,168,2020W44
374,District of Columbia,2020,23,149,2020W44
375,District of Columbia,2020,24,147,2020W44
376,District of Columbia,2020,25,132,2020W44
377,District of Columbia,2020,26,129,2020W44
378,District of Columbia,2020,27,122,2020W44
379,District of Columbia,2020,28,138,2020W44
380,District of Columbia,2020,29,121,2020W44
381,District of Columbia,2020,30,124,2020W44
382,District of Columbia,2020,31,130,2020W44
383,District of Columbia,2020,32,116,2020W44
384,District of Columbia,2020,33,116,2020W44
385,District of Columbia,2020,34,112,2020W44
386,District of Columbia,2020,35,136,2020W44
387,District of Columbia,2020,36,139,2020W44
388,District of Columbia,2020,37,123,2020W44
389,District of Columbia,2020,38,103,2020W44
390,District of Columbia,2020,39,108,2020W44
391,District of Columbia,2020,40,131,2020W44
392,District of Columbia,2020,41,129,2020W44
393,District of Columbia,2020,42,101,2020W44
394,District of Columbia,2020,43,80,2020W44
395,District of Columbia,2020,44,63,2020W44
396,Florida,2020,1,4342,2020W44
397,Florida,2020,2,4408,2020W44
398,Florida,2020,3,4384,2020W44
399,Florida,2020,4,4387,2020W44
400,Florida,2020,5,4419,2020W44
401,Florida,2020,6,4385,2020W44
402,Florida,2020,7,4358,2020W44
403,Florida,2020,8,4416,2020W44
404,Florida,2020,9,4398,2020W44
405,Florida,2020,10,4520,2020W44
406,Florida,2020,11,4435,2020W44
407,Florida,2020,12,4362,2020W44
408,Florida,2020,13,4461,2020W44
409,Florida,2020,14,4497,2020W44
410,Florida,2020,15,4545,2020W44
411,Florida,2020,16,4416,2020W44
412,Florida,2020,17,4554,2020W44
413,Florida,2020,18,4351,2020W44
414,Florida,2020,19,4407,2020W44
415,Florida,2020,20,4279,2020W44
416,Florida,2020,21,4360,2020W44
417,Florida,2020,22,4211,2020W44
418,Florida,2020,23,4264,2020W44
419,Florida,2020,24,4256,2020W44
420,Florida,2020,25,4406,2020W44
421,Florida,2020,26,4504,2020W44
422,Florida,2020,27,4725,2020W44
423,Florida,2020,28,5083,2020W44
424,Florida,2020,29,5508,2020W44
425,Florida,2020,30,5702,2020W44
426,Florida,2020,31,5791,2020W44
427,Florida,2020,32,5582,2020W44
428,Florida,2020,33,5509,2020W44
429,Florida,2020,34,5201,2020W44
430,Florida,2020,35,5009,2020W44
431,Florida,2020,36,4756,2020W44
432,Florida,2020,37,4499,2020W44
433,Florida,2020,38,4654,2020W44
434,Florida,2020,39,4435,2020W44
435,Florida,2020,40,4335,2020W44
436,Florida,2020,41,4488,2020W44
437,Florida,2020,42,4316,2020W44
438,Florida,2020,43,4108,2020W44
439,Florida,2020,44,3384,2020W44
440,Georgia,2020,1,1801,2020W44
441,Georgia,2020,2,1799,2020W44
442,Georgia,2020,3,1742,2020W44
443,Georgia,2020,4,1827,2020W44
444,Georgia,2020,5,1790,2020W44
445,Georgia,2020,6,1777,2020W44
446,Georgia,2020,7,1755,2020W44
447,Georgia,2020,8,1743,2020W44
448,Georgia,2020,9,1855,2020W44
449,Georgia,2020,10,1751,2020W44
450,Georgia,2020,11,1780,2020W44
451,Georgia,2020,12,1771,2020W44
452,Georgia,2020,13,1873,2020W44
453,Georgia,2020,14,2029,2020W44
454,Georgia,2020,15,2030,2020W44
455,Georgia,2020,16,2019,2020W44
456,Georgia,2020,17,2030,2020W44
457,Georgia,2020,18,1968,2020W44
458,Georgia,2020,19,1978,2020W44
459,Georgia,2020,20,1948,2020W44
460,Georgia,2020,21,1903,2020W44
461,Georgia,2020,22,1761,2020W44
462,Georgia,2020,23,1765,2020W44
463,Georgia,2020,24,1728,2020W44
464,Georgia,2020,25,1758,2020W44
465,Georgia,2020,26,1794,2020W44
466,Georgia,2020,27,1859,2020W44
467,Georgia,2020,28,1946,2020W44
468,Georgia,2020,29,2136,2020W44
469,Georgia,2020,30,2140,2020W44
470,Georgia,2020,31,2139,2020W44
471,Georgia,2020,32,2150,2020W44
472,Georgia,2020,33,2196,2020W44
473,Georgia,2020,34,2182,2020W44
474,Georgia,2020,35,2064,2020W44
475,Georgia,2020,36,1962,2020W44
476,Georgia,2020,37,1958,2020W44
477,Georgia,2020,38,1805,2020W44
478,Georgia,2020,39,1859,2020W44
479,Georgia,2020,40,1744,2020W44
480,Georgia,2020,41,1664,2020W44
481,Georgia,2020,42,1533,2020W44
482,Georgia,2020,43,1363,2020W44
483,Georgia,2020,44,800,2020W44
484,Hawaii,2020,1,241,2020W44
485,Hawaii,2020,2,241,2020W44
486,Hawaii,2020,3,214,2020W44
487,Hawaii,2020,4,242,2020W44
488,Hawaii,2020,5,242,2020W44
489,Hawaii,2020,6,235,2020W44
490,Hawaii,2020,7,281,2020W44
491,Hawaii,2020,8,249,2020W44
492,Hawaii,2020,9,237,2020W44
493,Hawaii,2020,10,239,2020W44
494,Hawaii,2020,11,243,2020W44
495,Hawaii,2020,12,212,2020W44
496,Hawaii,2020,13,236,2020W44
497,Hawaii,2020,14,234,2020W44
498,Hawaii,2020,15,221,2020W44
499,Hawaii,2020,16,211,2020W44
500,Hawaii,2020,17,200,2020W44
501,Hawaii,2020,18,222,2020W44
502,Hawaii,2020,19,210,2020W44
503,Hawaii,2020,20,230,2020W44
504,Hawaii,2020,21,208,2020W44
505,Hawaii,2020,22,200,2020W44
506,Hawaii,2020,23,217,2020W44
507,Hawaii,2020,24,203,2020W44
508,Hawaii,2020,25,245,2020W44
509,Hawaii,2020,26,236,2020W44
510,Hawaii,2020,27,206,2020W44
511,Hawaii,2020,28,225,2020W44
512,Hawaii,2020,29,206,2020W44
513,Hawaii,2020,30,219,2020W44
514,Hawaii,2020,31,216,2020W44
515,Hawaii,2020,32,230,2020W44
516,Hawaii,2020,33,222,2020W44
517,Hawaii,2020,34,243,2020W44
518,Hawaii,2020,35,254,2020W44
519,Hawaii,2020,36,234,2020W44
520,Hawaii,2020,37,269,2020W44
521,Hawaii,2020,38,241,2020W44
522,Hawaii,2020,39,243,2020W44
523,Hawaii,2020,40,213,2020W44
524,Hawaii,2020,41,230,2020W44
525,Hawaii,2020,42,227,2020W44
526,Hawaii,2020,43,225,2020W44
527,Hawaii,2020,44,200,2020W44
528,Idaho,2020,1,278,2020W44
529,Idaho,2020,2,292,2020W44
530,Idaho,2020,3,293,2020W44
531,Idaho,2020,4,275,2020W44
532,Idaho,2020,5,249,2020W44
533,Idaho,2020,6,292,2020W44
534,Idaho,2020,7,279,2020W44
535,Idaho,2020,8,318,2020W44
536,Idaho,2020,9,290,2020W44
537,Idaho,2020,10,278,2020W44
538,Idaho,2020,11,282,2020W44
539,Idaho,2020,12,308,2020W44
540,Idaho,2020,13,332,2020W44
541,Idaho,2020,14,271,2020W44
542,Idaho,2020,15,306,2020W44
543,Idaho,2020,16,283,2020W44
544,Idaho,2020,17,262,2020W44
545,Idaho,2020,18,252,2020W44
546,Idaho,2020,19,304,2020W44
547,Idaho,2020,20,269,2020W44
548,Idaho,2020,21,262,2020W44
549,Idaho,2020,22,279,2020W44
550,Idaho,2020,23,292,2020W44
551,Idaho,2020,24,287,2020W44
552,Idaho,2020,25,282,2020W44
553,Idaho,2020,26,296,2020W44
554,Idaho,2020,27,281,2020W44
555,Idaho,2020,28,287,2020W44
556,Idaho,2020,29,312,2020W44
557,Idaho,2020,30,328,2020W44
558,Idaho,2020,31,327,2020W44
559,Idaho,2020,32,312,2020W44
560,Idaho,2020,33,319,2020W44
561,Idaho,2020,34,360,2020W44
562,Idaho,2020,35,327,2020W44
563,Idaho,2020,36,351,2020W44
564,Idaho,2020,37,321,2020W44
565,Idaho,2020,38,320,2020W44
566,Idaho,2020,39,290,2020W44
567,Idaho,2020,40,324,2020W44
568,Idaho,2020,41,297,2020W44
569,Idaho,2020,42,317,2020W44
570,Idaho,2020,43,329,2020W44
571,Idaho,2020,44,292,2020W44
572,Illinois,2020,1,2191,2020W44
573,Illinois,2020,2,2252,2020W44
574,Illinois,2020,3,2231,2020W44
575,Illinois,2020,4,2199,2020W44
576,Illinois,2020,5,2138,2020W44
577,Illinois,2020,6,2231,2020W44
578,Illinois,2020,7,2218,2020W44
579,Illinois,2020,8,2206,2020W44
580,Illinois,2020,9,2209,2020W44
581,Illinois,2020,10,2253,2020W44
582,Illinois,2020,11,2192,2020W44
583,Illinois,2020,12,2281,2020W44
584,Illinois,2020,13,2303,2020W44
585,Illinois,2020,14,2621,2020W44
586,Illinois,2020,15,2868,2020W44
587,Illinois,2020,16,2912,2020W44
588,Illinois,2020,17,3008,2020W44
589,Illinois,2020,18,2950,2020W44
590,Illinois,2020,19,2961,2020W44
591,Illinois,2020,20,2863,2020W44
592,Illinois,2020,21,2637,2020W44
593,Illinois,2020,22,2546,2020W44
594,Illinois,2020,23,2508,2020W44
595,Illinois,2020,24,2268,2020W44
596,Illinois,2020,25,2253,2020W44
597,Illinois,2020,26,2130,2020W44
598,Illinois,2020,27,2181,2020W44
599,Illinois,2020,28,2189,2020W44
600,Illinois,2020,29,2087,2020W44
601,Illinois,2020,30,2033,2020W44
602,Illinois,2020,31,2068,2020W44
603,Illinois,2020,32,2137,2020W44
604,Illinois,2020,33,2120,2020W44
605,Illinois,2020,34,2146,2020W44
606,Illinois,2020,35,2113,2020W44
607,Illinois,2020,36,2192,2020W44
608,Illinois,2020,37,2073,2020W44
609,Illinois,2020,38,2069,2020W44
610,Illinois,2020,39,2281,2020W44
611,Illinois,2020,40,2109,2020W44
612,Illinois,2020,41,2303,2020W44
613,Illinois,2020,42,2231,2020W44
614,Illinois,2020,43,2198,2020W44
615,Illinois,2020,44,2076,2020W44
616,Indiana,2020,1,1469,2020W44
617,Indiana,2020,2,1386,2020W44
618,Indiana,2020,3,1389,2020W44
619,Indiana,2020,4,1421,2020W44
620,Indiana,2020,5,1378,2020W44
621,Indiana,2020,6,1362,2020W44
622,Indiana,2020,7,1429,2020W44
623,Indiana,2020,8,1407,2020W44
624,Indiana,2020,9,1447,2020W44
625,Indiana,2020,10,1369,2020W44
626,Indiana,2020,11,1401,2020W44
627,Indiana,2020,12,1326,2020W44
628,Indiana,2020,13,1485,2020W44
629,Indiana,2020,14,1581,2020W44
630,Indiana,2020,15,1628,2020W44
631,Indiana,2020,16,1507,2020W44
632,Indiana,2020,17,1593,2020W44
633,Indiana,2020,18,1527,2020W44
634,Indiana,2020,19,1576,2020W44
635,Indiana,2020,20,1566,2020W44
636,Indiana,2020,21,1467,2020W44
637,Indiana,2020,22,1375,2020W44
638,Indiana,2020,23,1390,2020W44
639,Indiana,2020,24,1386,2020W44
640,Indiana,2020,25,1348,2020W44
641,Indiana,2020,26,1373,2020W44
642,Indiana,2020,27,1337,2020W44
643,Indiana,2020,28,1350,2020W44
644,Indiana,2020,29,1373,2020W44
645,Indiana,2020,30,1308,2020W44
646,Indiana,2020,31,1351,2020W44
647,Indiana,2020,32,1330,2020W44
648,Indiana,2020,33,1357,2020W44
649,Indiana,2020,34,1345,2020W44
650,Indiana,2020,35,1340,2020W44
651,Indiana,2020,36,1245,2020W44
652,Indiana,2020,37,1297,2020W44
653,Indiana,2020,38,1363,2020W44
654,Indiana,2020,39,1391,2020W44
655,Indiana,2020,40,1346,2020W44
656,Indiana,2020,41,1332,2020W44
657,Indiana,2020,42,1377,2020W44
658,Indiana,2020,43,1261,2020W44
659,Indiana,2020,44,1050,2020W44
660,Iowa,2020,1,664,2020W44
661,Iowa,2020,2,647,2020W44
662,Iowa,2020,3,620,2020W44
663,Iowa,2020,4,640,2020W44
664,Iowa,2020,5,615,2020W44
665,Iowa,2020,6,637,2020W44
666,Iowa,2020,7,600,2020W44
667,Iowa,2020,8,643,2020W44
668,Iowa,2020,9,642,2020W44
669,Iowa,2020,10,624,2020W44
670,Iowa,2020,11,636,2020W44
671,Iowa,2020,12,597,2020W44
672,Iowa,2020,13,595,2020W44
673,Iowa,2020,14,608,2020W44
674,Iowa,2020,15,596,2020W44
675,Iowa,2020,16,633,2020W44
676,Iowa,2020,17,586,2020W44
677,Iowa,2020,18,673,2020W44
678,Iowa,2020,19,700,2020W44
679,Iowa,2020,20,674,2020W44
680,Iowa,2020,21,617,2020W44
681,Iowa,2020,22,631,2020W44
682,Iowa,2020,23,597,2020W44
683,Iowa,2020,24,587,2020W44
684,Iowa,2020,25,574,2020W44
685,Iowa,2020,26,547,2020W44
686,Iowa,2020,27,595,2020W44
687,Iowa,2020,28,562,2020W44
688,Iowa,2020,29,600,2020W44
689,Iowa,2020,30,646,2020W44
690,Iowa,2020,31,643,2020W44
691,Iowa,2020,32,643,2020W44
692,Iowa,2020,33,658,2020W44
693,Iowa,2020,34,615,2020W44
694,Iowa,2020,35,682,2020W44
695,Iowa,2020,36,585,2020W44
696,Iowa,2020,37,624,2020W44
697,Iowa,2020,38,617,2020W44
698,Iowa,2020,39,619,2020W44
699,Iowa,2020,40,657,2020W44
700,Iowa,2020,41,697,2020W44
701,Iowa,2020,42,639,2020W44
702,Iowa,2020,43,643,2020W44
703,Iowa,2020,44,505,2020W44
704,Kansas,2020,1,591,2020W44
705,Kansas,2020,2,560,2020W44
706,Kansas,2020,3,576,2020W44
707,Kansas,2020,4,573,2020W44
708,Kansas,2020,5,547,2020W44
709,Kansas,2020,6,503,2020W44
710,Kansas,2020,7,574,2020W44
711,Kansas,2020,8,559,2020W44
712,Kansas,2020,9,548,2020W44
713,Kansas,2020,10,575,2020W44
714,Kansas,2020,11,522,2020W44
