,jurisdiction,year,week,number_of_deaths,last_week
139,Arkansas,2020,5,681,2020W45
140,Arkansas,2020,6,673,2020W45
141,Arkansas,2020,7,688,2020W45
142,Arkansas,2020,8,695,2020W45
143,Arkansas,2020,9,656,2020W45
144,Arkansas,2020,10,696,2020W45
145,Arkansas,2020,11,628,2020W45
146,Arkansas,2020,12,637,2020W45
147,Arkansas,2020,13,640,2020W45
148,Arkansas,2020,14,606,2020W45
149,Arkansas,2020,15,635,2020W45
150,Arkansas,2020,16,637,2020W45
151,Arkansas,2020,17,614,2020W45
152,Arkansas,2020,18,630,2020W45
153,Arkansas,2020,19,661,2020W45
154,Arkansas,2020,20,582,2020W45
155,Arkansas,2020,21,642,2020W45
156,Arkansas,2020,22,610,2020W45
157,Arkansas,2020,23,647,2020W45
158,Arkansas,2020,24,651,2020W45
159,Arkansas,2020,25,704,2020W45
160,Arkansas,2020,26,663,2020W45
161,Arkansas,2020,27,685,2020W45
162,Arkansas,2020,28,660,2020W45
163,Arkansas,2020,29,694,2020W45
164,Arkansas,2020,30,713,2020W45
165,Arkansas,2020,31,742,2020W45
166,Arkansas,2020,32,733,2020W45
167,Arkansas,2020,33,763,2020W45
168,Arkansas,2020,34,747,2020W45
169,Arkansas,2020,35,738,2020W45
170,Arkansas,2020,36,710,2020W45
171,Arkansas,2020,37,718,2020W45
172,Arkansas,2020,38,730,2020W45
173,Arkansas,2020,39,740,2020W45
174,Arkansas,2020,40,772,2020W45
175,Arkansas,2020,41,770,2020W45
176,Arkansas,2020,42,751,2020W45
177,Arkansas,2020,43,736,2020W45
178,Arkansas,2020,44,700,2020W45
179,Arkansas,2020,45,574,2020W45
180,California,2020,1,5887,2020W45
181,California,2020,2,5873,2020W45
182,California,2020,3,5830,2020W45
183,California,2020,4,5828,2020W45
184,California,2020,5,5685,2020W45
185,California,2020,6,5912,2020W45
186,California,2020,7,5584,2020W45
187,California,2020,8,5797,2020W45
188,California,2020,9,5680,2020W45
189,California,2020,10,5732,2020W45
190,California,2020,11,5461,2020W45
191,California,2020,12,5679,2020W45
192,California,2020,13,5686,2020W45
193,California,2020,14,5980,2020W45
194,California,2020,15,6045,2020W45
195,California,2020,16,6127,2020W45
196,California,2020,17,5936,2020W45
197,California,2020,18,5739,2020W45
198,California,2020,19,5666,2020W45
199,California,2020,20,5683,2020W45
200,California,2020,21,5528,2020W45
201,California,2020,22,5590,2020W45
202,California,2020,23,5513,2020W45
203,California,2020,24,5559,2020W45
204,California,2020,25,5479,2020W45
205,California,2020,26,5687,2020W45
206,California,2020,27,5888,2020W45
207,California,2020,28,6026,2020W45
208,California,2020,29,6219,2020W45
209,California,2020,30,6233,2020W45
210,California,2020,31,6318,2020W45
211,California,2020,32,6279,2020W45
212,California,2020,33,6266,2020W45
213,California,2020,34,6456,2020W45
214,California,2020,35,5845,2020W45
215,California,2020,36,5751,2020W45
216,California,2020,37,5840,2020W45
217,California,2020,38,5707,2020W45
218,California,2020,39,5509,2020W45
219,California,2020,40,5593,2020W45
220,California,2020,41,5483,2020W45
221,California,2020,42,5473,2020W45
222,California,2020,43,5092,2020W45
223,California,2020,44,4902,2020W45
224,California,2020,45,3876,2020W45
225,Colorado,2020,1,854,2020W45
226,Colorado,2020,2,872,2020W45
227,Colorado,2020,3,848,2020W45
228,Colorado,2020,4,853,2020W45
229,Colorado,2020,5,793,2020W45
230,Colorado,2020,6,846,2020W45
231,Colorado,2020,7,807,2020W45
232,Colorado,2020,8,880,2020W45
233,Colorado,2020,9,842,2020W45
234,Colorado,2020,10,821,2020W45
235,Colorado,2020,11,822,2020W45
236,Colorado,2020,12,890,2020W45
237,Colorado,2020,13,860,2020W45
238,Colorado,2020,14,967,2020W45
239,Colorado,2020,15,1096,2020W45
240,Colorado,2020,16,1106,2020W45
241,Colorado,2020,17,1066,2020W45
242,Colorado,2020,18,997,2020W45
243,Colorado,2020,19,905,2020W45
244,Colorado,2020,20,883,2020W45
245,Colorado,2020,21,847,2020W45
246,Colorado,2020,22,833,2020W45
247,Colorado,2020,23,820,2020W45
248,Colorado,2020,24,814,2020W45
249,Colorado,2020,25,860,2020W45
250,Colorado,2020,26,876,2020W45
251,Colorado,2020,27,787,2020W45
252,Colorado,2020,28,815,2020W45
253,Colorado,2020,29,808,2020W45
254,Colorado,2020,30,832,2020W45
255,Colorado,2020,31,812,2020W45
256,Colorado,2020,32,840,2020W45
257,Colorado,2020,33,832,2020W45
258,Colorado,2020,34,859,2020W45
259,Colorado,2020,35,815,2020W45
260,Colorado,2020,36,740,2020W45
261,Colorado,2020,37,846,2020W45
262,Colorado,2020,38,801,2020W45
263,Colorado,2020,39,835,2020W45
264,Colorado,2020,40,773,2020W45
265,Colorado,2020,41,792,2020W45
266,Colorado,2020,42,859,2020W45
267,Colorado,2020,43,846,2020W45
268,Colorado,2020,44,833,2020W45
269,Colorado,2020,45,694,2020W45
270,Connecticut,2020,1,632,2020W45
271,Connecticut,2020,2,629,2020W45
272,Connecticut,2020,3,638,2020W45
273,Connecticut,2020,4,652,2020W45
274,Connecticut,2020,5,680,2020W45
275,Connecticut,2020,6,647,2020W45
276,Connecticut,2020,7,632,2020W45
277,Connecticut,2020,8,647,2020W45
278,Connecticut,2020,9,632,2020W45
279,Connecticut,2020,10,621,2020W45
280,Connecticut,2020,11,626,2020W45
281,Connecticut,2020,12,660,2020W45
282,Connecticut,2020,13,736,2020W45
283,Connecticut,2020,14,880,2020W45
284,Connecticut,2020,15,1252,2020W45
285,Connecticut,2020,16,1379,2020W45
286,Connecticut,2020,17,1331,2020W45
287,Connecticut,2020,18,1165,2020W45
288,Connecticut,2020,19,1051,2020W45
289,Connecticut,2020,20,945,2020W45
290,Connecticut,2020,21,814,2020W45
291,Connecticut,2020,22,749,2020W45
292,Connecticut,2020,23,659,2020W45
293,Connecticut,2020,24,628,2020W45
294,Connecticut,2020,25,572,2020W45
295,Connecticut,2020,26,589,2020W45
296,Connecticut,2020,27,544,2020W45
297,Connecticut,2020,28,602,2020W45
298,Connecticut,2020,29,558,2020W45
299,Connecticut,2020,30,580,2020W45
300,Connecticut,2020,31,543,2020W45
301,Connecticut,2020,32,584,2020W45
302,Connecticut,2020,33,561,2020W45
303,Connecticut,2020,34,555,2020W45
304,Connecticut,2020,35,517,2020W45
305,Connecticut,2020,36,542,2020W45
306,Connecticut,2020,37,556,2020W45
307,Connecticut,2020,38,564,2020W45
308,Connecticut,2020,39,627,2020W45
309,Connecticut,2020,40,533,2020W45
310,Connecticut,2020,41,437,2020W45
311,Connecticut,2020,42,325,2020W45
312,Connecticut,2020,43,188,2020W45
313,Connecticut,2020,44,83,2020W45
314,Connecticut,2020,45,,2020W45
315,Delaware,2020,1,199,2020W45
316,Delaware,2020,2,193,2020W45
317,Delaware,2020,3,190,2020W45
318,Delaware,2020,4,190,2020W45
319,Delaware,2020,5,183,2020W45
320,Delaware,2020,6,191,2020W45
321,Delaware,2020,7,202,2020W45
322,Delaware,2020,8,194,2020W45
323,Delaware,2020,9,164,2020W45
324,Delaware,2020,10,200,2020W45
325,Delaware,2020,11,189,2020W45
326,Delaware,2020,12,221,2020W45
327,Delaware,2020,13,188,2020W45
328,Delaware,2020,14,215,2020W45
329,Delaware,2020,15,219,2020W45
330,Delaware,2020,16,227,2020W45
331,Delaware,2020,17,285,2020W45
332,Delaware,2020,18,251,2020W45
333,Delaware,2020,19,270,2020W45
334,Delaware,2020,20,276,2020W45
335,Delaware,2020,21,222,2020W45
336,Delaware,2020,22,226,2020W45
337,Delaware,2020,23,181,2020W45
338,Delaware,2020,24,199,2020W45
339,Delaware,2020,25,160,2020W45
340,Delaware,2020,26,199,2020W45
341,Delaware,2020,27,201,2020W45
342,Delaware,2020,28,194,2020W45
343,Delaware,2020,29,191,2020W45
344,Delaware,2020,30,199,2020W45
345,Delaware,2020,31,195,2020W45
346,Delaware,2020,32,196,2020W45
347,Delaware,2020,33,185,2020W45
348,Delaware,2020,34,189,2020W45
349,Delaware,2020,35,186,2020W45
350,Delaware,2020,36,203,2020W45
351,Delaware,2020,37,190,2020W45
352,Delaware,2020,38,157,2020W45
353,Delaware,2020,39,192,2020W45
354,Delaware,2020,40,186,2020W45
355,Delaware,2020,41,163,2020W45
356,Delaware,2020,42,153,2020W45
357,Delaware,2020,43,156,2020W45
358,Delaware,2020,44,98,2020W45
359,Delaware,2020,45,71,2020W45
360,District of Columbia,2020,1,132,2020W45
361,District of Columbia,2020,2,128,2020W45
362,District of Columbia,2020,3,140,2020W45
363,District of Columbia,2020,4,131,2020W45
364,District of Columbia,2020,5,143,2020W45
365,District of Columbia,2020,6,131,2020W45
366,District of Columbia,2020,7,122,2020W45
367,District of Columbia,2020,8,104,2020W45
368,District of Columbia,2020,9,135,2020W45
369,District of Columbia,2020,10,118,2020W45
370,District of Columbia,2020,11,114,2020W45
371,District of Columbia,2020,12,129,2020W45
372,District of Columbia,2020,13,130,2020W45
373,District of Columbia,2020,14,156,2020W45
374,District of Columbia,2020,15,193,2020W45
375,District of Columbia,2020,16,202,2020W45
376,District of Columbia,2020,17,242,2020W45
377,District of Columbia,2020,18,215,2020W45
378,District of Columbia,2020,19,214,2020W45
379,District of Columbia,2020,20,185,2020W45
380,District of Columbia,2020,21,181,2020W45
381,District of Columbia,2020,22,168,2020W45
382,District of Columbia,2020,23,149,2020W45
383,District of Columbia,2020,24,147,2020W45
384,District of Columbia,2020,25,132,2020W45
385,District of Columbia,2020,26,129,2020W45
386,District of Columbia,2020,27,122,2020W45
387,District of Columbia,2020,28,138,2020W45
388,District of Columbia,2020,29,121,2020W45
389,District of Columbia,2020,30,123,2020W45
390,District of Columbia,2020,31,130,2020W45
391,District of Columbia,2020,32,117,2020W45
392,District of Columbia,2020,33,117,2020W45
393,District of Columbia,2020,34,112,2020W45
394,District of Columbia,2020,35,136,2020W45
395,District of Columbia,2020,36,139,2020W45
396,District of Columbia,2020,37,123,2020W45
397,District of Columbia,2020,38,103,2020W45
398,District of Columbia,2020,39,110,2020W45
399,District of Columbia,2020,40,132,2020W45
400,District of Columbia,2020,41,132,2020W45
401,District of Columbia,2020,42,108,2020W45
402,District of Columbia,2020,43,90,2020W45
403,District of Columbia,2020,44,101,2020W45
404,District of Columbia,2020,45,66,2020W45
405,Florida,2020,1,4342,2020W45
406,Florida,2020,2,4408,2020W45
407,Florida,2020,3,4384,2020W45
408,Florida,2020,4,4387,2020W45
409,Florida,2020,5,4419,2020W45
410,Florida,2020,6,4385,2020W45
411,Florida,2020,7,4358,2020W45
412,Florida,2020,8,4416,2020W45
413,Florida,2020,9,4398,2020W45
414,Florida,2020,10,4520,2020W45
415,Florida,2020,11,4435,2020W45
416,Florida,2020,12,4362,2020W45
417,Florida,2020,13,4461,2020W45
418,Florida,2020,14,4497,2020W45
419,Florida,2020,15,4545,2020W45
420,Florida,2020,16,4416,2020W45
421,Florida,2020,17,4554,2020W45
422,Florida,2020,18,4351,2020W45
423,Florida,2020,19,4407,2020W45
424,Florida,2020,20,4279,2020W45
425,Florida,2020,21,4360,2020W45
426,Florida,2020,22,4211,2020W45
427,Florida,2020,23,4264,2020W45
428,Florida,2020,24,4256,2020W45
429,Florida,2020,25,4406,2020W45
430,Florida,2020,26,4504,2020W45
431,Florida,2020,27,4725,2020W45
432,Florida,2020,28,5083,2020W45
433,Florida,2020,29,5507,2020W45
434,Florida,2020,30,5704,2020W45
435,Florida,2020,31,5792,2020W45
436,Florida,2020,32,5584,2020W45
437,Florida,2020,33,5509,2020W45
438,Florida,2020,34,5201,2020W45
439,Florida,2020,35,5010,2020W45
440,Florida,2020,36,4756,2020W45
441,Florida,2020,37,4504,2020W45
442,Florida,2020,38,4659,2020W45
443,Florida,2020,39,4438,2020W45
444,Florida,2020,40,4337,2020W45
445,Florida,2020,41,4503,2020W45
446,Florida,2020,42,4351,2020W45
447,Florida,2020,43,4240,2020W45
448,Florida,2020,44,4027,2020W45
449,Florida,2020,45,3294,2020W45
450,Georgia,2020,1,1801,2020W45
451,Georgia,2020,2,1799,2020W45
452,Georgia,2020,3,1743,2020W45
453,Georgia,2020,4,1827,2020W45
454,Georgia,2020,5,1791,2020W45
455,Georgia,2020,6,1777,2020W45
456,Georgia,2020,7,1756,2020W45
457,Georgia,2020,8,1744,2020W45
458,Georgia,2020,9,1856,2020W45
459,Georgia,2020,10,1752,2020W45
460,Georgia,2020,11,1780,2020W45
461,Georgia,2020,12,1772,2020W45
462,Georgia,2020,13,1874,2020W45
463,Georgia,2020,14,2029,2020W45
464,Georgia,2020,15,2031,2020W45
465,Georgia,2020,16,2020,2020W45
466,Georgia,2020,17,2030,2020W45
467,Georgia,2020,18,1968,2020W45
468,Georgia,2020,19,1978,2020W45
469,Georgia,2020,20,1949,2020W45
470,Georgia,2020,21,1903,2020W45
471,Georgia,2020,22,1762,2020W45
472,Georgia,2020,23,1766,2020W45
473,Georgia,2020,24,1729,2020W45
474,Georgia,2020,25,1759,2020W45
475,Georgia,2020,26,1798,2020W45
476,Georgia,2020,27,1861,2020W45
477,Georgia,2020,28,1949,2020W45
478,Georgia,2020,29,2143,2020W45
479,Georgia,2020,30,2146,2020W45
480,Georgia,2020,31,2146,2020W45
481,Georgia,2020,32,2156,2020W45
482,Georgia,2020,33,2204,2020W45
483,Georgia,2020,34,2191,2020W45
484,Georgia,2020,35,2074,2020W45
485,Georgia,2020,36,1971,2020W45
486,Georgia,2020,37,1980,2020W45
487,Georgia,2020,38,1826,2020W45
488,Georgia,2020,39,1885,2020W45
489,Georgia,2020,40,1783,2020W45
490,Georgia,2020,41,1742,2020W45
491,Georgia,2020,42,1664,2020W45
492,Georgia,2020,43,1605,2020W45
493,Georgia,2020,44,1289,2020W45
494,Georgia,2020,45,876,2020W45
495,Hawaii,2020,1,241,2020W45
496,Hawaii,2020,2,241,2020W45
497,Hawaii,2020,3,214,2020W45
498,Hawaii,2020,4,242,2020W45
499,Hawaii,2020,5,242,2020W45
500,Hawaii,2020,6,235,2020W45
501,Hawaii,2020,7,281,2020W45
502,Hawaii,2020,8,249,2020W45
503,Hawaii,2020,9,237,2020W45
504,Hawaii,2020,10,239,2020W45
505,Hawaii,2020,11,243,2020W45
506,Hawaii,2020,12,212,2020W45
507,Hawaii,2020,13,236,2020W45
508,Hawaii,2020,14,234,2020W45
509,Hawaii,2020,15,221,2020W45
510,Hawaii,2020,16,211,2020W45
511,Hawaii,2020,17,200,2020W45
512,Hawaii,2020,18,222,2020W45
513,Hawaii,2020,19,210,2020W45
514,Hawaii,2020,20,230,2020W45
515,Hawaii,2020,21,208,2020W45
516,Hawaii,2020,22,200,2020W45
517,Hawaii,2020,23,217,2020W45
518,Hawaii,2020,24,203,2020W45
519,Hawaii,2020,25,245,2020W45
520,Hawaii,2020,26,236,2020W45
521,Hawaii,2020,27,206,2020W45
522,Hawaii,2020,28,225,2020W45
523,Hawaii,2020,29,206,2020W45
524,Hawaii,2020,30,219,2020W45
525,Hawaii,2020,31,216,2020W45
526,Hawaii,2020,32,230,2020W45
527,Hawaii,2020,33,222,2020W45
528,Hawaii,2020,34,243,2020W45
529,Hawaii,2020,35,254,2020W45
530,Hawaii,2020,36,234,2020W45
531,Hawaii,2020,37,270,2020W45
532,Hawaii,2020,38,242,2020W45
533,Hawaii,2020,39,243,2020W45
534,Hawaii,2020,40,212,2020W45
535,Hawaii,2020,41,232,2020W45
536,Hawaii,2020,42,231,2020W45
537,Hawaii,2020,43,229,2020W45
538,Hawaii,2020,44,232,2020W45
539,Hawaii,2020,45,208,2020W45
540,Idaho,2020,1,278,2020W45
541,Idaho,2020,2,292,2020W45
542,Idaho,2020,3,293,2020W45
543,Idaho,2020,4,275,2020W45
544,Idaho,2020,5,249,2020W45
545,Idaho,2020,6,292,2020W45
546,Idaho,2020,7,279,2020W45
547,Idaho,2020,8,318,2020W45
548,Idaho,2020,9,290,2020W45
549,Idaho,2020,10,278,2020W45
550,Idaho,2020,11,282,2020W45
551,Idaho,2020,12,308,2020W45
552,Idaho,2020,13,332,2020W45
553,Idaho,2020,14,271,2020W45
554,Idaho,2020,15,306,2020W45
555,Idaho,2020,16,283,2020W45
556,Idaho,2020,17,262,2020W45
557,Idaho,2020,18,252,2020W45
558,Idaho,2020,19,304,2020W45
559,Idaho,2020,20,269,2020W45
560,Idaho,2020,21,262,2020W45
561,Idaho,2020,22,279,2020W45
562,Idaho,2020,23,292,2020W45
563,Idaho,2020,24,287,2020W45
564,Idaho,2020,25,282,2020W45
565,Idaho,2020,26,296,2020W45
566,Idaho,2020,27,281,2020W45
567,Idaho,2020,28,287,2020W45
568,Idaho,2020,29,312,2020W45
569,Idaho,2020,30,328,2020W45
570,Idaho,2020,31,327,2020W45
571,Idaho,2020,32,312,2020W45
572,Idaho,2020,33,319,2020W45
573,Idaho,2020,34,360,2020W45
574,Idaho,2020,35,327,2020W45
575,Idaho,2020,36,351,2020W45
576,Idaho,2020,37,321,2020W45
577,Idaho,2020,38,320,2020W45
578,Idaho,2020,39,290,2020W45
579,Idaho,2020,40,324,2020W45
580,Idaho,2020,41,298,2020W45
581,Idaho,2020,42,321,2020W45
582,Idaho,2020,43,332,2020W45
583,Idaho,2020,44,330,2020W45
584,Idaho,2020,45,266,2020W45
585,Illinois,2020,1,2191,2020W45
586,Illinois,2020,2,2252,2020W45
587,Illinois,2020,3,2231,2020W45
588,Illinois,2020,4,2199,2020W45
589,Illinois,2020,5,2138,2020W45
590,Illinois,2020,6,2231,2020W45
591,Illinois,2020,7,2218,2020W45
592,Illinois,2020,8,2206,2020W45
593,Illinois,2020,9,2209,2020W45
594,Illinois,2020,10,2253,2020W45
595,Illinois,2020,11,2192,2020W45
596,Illinois,2020,12,2281,2020W45
597,Illinois,2020,13,2303,2020W45
598,Illinois,2020,14,2621,2020W45
599,Illinois,2020,15,2868,2020W45
600,Illinois,2020,16,2912,2020W45
601,Illinois,2020,17,3008,2020W45
602,Illinois,2020,18,2950,2020W45
603,Illinois,2020,19,2961,2020W45
604,Illinois,2020,20,2864,2020W45
605,Illinois,2020,21,2637,2020W45
606,Illinois,2020,22,2546,2020W45
607,Illinois,2020,23,2508,2020W45
608,Illinois,2020,24,2268,2020W45
609,Illinois,2020,25,2254,2020W45
610,Illinois,2020,26,2130,2020W45
611,Illinois,2020,27,2181,2020W45
612,Illinois,2020,28,2189,2020W45
613,Illinois,2020,29,2086,2020W45
614,Illinois,2020,30,2033,2020W45
615,Illinois,2020,31,2068,2020W45
616,Illinois,2020,32,2137,2020W45
617,Illinois,2020,33,2121,2020W45
618,Illinois,2020,34,2147,2020W45
619,Illinois,2020,35,2115,2020W45
620,Illinois,2020,36,2195,2020W45
621,Illinois,2020,37,2075,2020W45
622,Illinois,2020,38,2072,2020W45
623,Illinois,2020,39,2287,2020W45
624,Illinois,2020,40,2116,2020W45
625,Illinois,2020,41,2306,2020W45
626,Illinois,2020,42,2249,2020W45
627,Illinois,2020,43,2231,2020W45
628,Illinois,2020,44,2352,2020W45
629,Illinois,2020,45,2231,2020W45
630,Indiana,2020,1,1469,2020W45
631,Indiana,2020,2,1386,2020W45
632,Indiana,2020,3,1389,2020W45
633,Indiana,2020,4,1421,2020W45
634,Indiana,2020,5,1378,2020W45
635,Indiana,2020,6,1362,2020W45
636,Indiana,2020,7,1429,2020W45
637,Indiana,2020,8,1407,2020W45
638,Indiana,2020,9,1447,2020W45
639,Indiana,2020,10,1369,2020W45
640,Indiana,2020,11,1402,2020W45
641,Indiana,2020,12,1326,2020W45
642,Indiana,2020,13,1485,2020W45
643,Indiana,2020,14,1581,2020W45
644,Indiana,2020,15,1628,2020W45
645,Indiana,2020,16,1507,2020W45
646,Indiana,2020,17,1593,2020W45
647,Indiana,2020,18,1529,2020W45
648,Indiana,2020,19,1578,2020W45
649,Indiana,2020,20,1566,2020W45
650,Indiana,2020,21,1467,2020W45
651,Indiana,2020,22,1376,2020W45
652,Indiana,2020,23,1390,2020W45
653,Indiana,2020,24,1386,2020W45
654,Indiana,2020,25,1348,2020W45
655,Indiana,2020,26,1373,2020W45
656,Indiana,2020,27,1337,2020W45
657,Indiana,2020,28,1351,2020W45
658,Indiana,2020,29,1374,2020W45
659,Indiana,2020,30,1308,2020W45
660,Indiana,2020,31,1355,2020W45
661,Indiana,2020,32,1334,2020W45
662,Indiana,2020,33,1358,2020W45
663,Indiana,2020,34,1345,2020W45
664,Indiana,2020,35,1345,2020W45
665,Indiana,2020,36,1248,2020W45
666,Indiana,2020,37,1309,2020W45
667,Indiana,2020,38,1376,2020W45
668,Indiana,2020,39,1406,2020W45
669,Indiana,2020,40,1366,2020W45
670,Indiana,2020,41,1361,2020W45
671,Indiana,2020,42,1423,2020W45
672,Indiana,2020,43,1358,2020W45
673,Indiana,2020,44,1342,2020W45
674,Indiana,2020,45,1061,2020W45
675,Iowa,2020,1,664,2020W45
676,Iowa,2020,2,647,2020W45
677,Iowa,2020,3,620,2020W45
678,Iowa,2020,4,640,2020W45
679,Iowa,2020,5,615,2020W45
680,Iowa,2020,6,637,2020W45
681,Iowa,2020,7,600,2020W45
682,Iowa,2020,8,643,2020W45
683,Iowa,2020,9,642,2020W45
684,Iowa,2020,10,624,2020W45
685,Iowa,2020,11,636,2020W45
686,Iowa,2020,12,597,2020W45
687,Iowa,2020,13,595,2020W45
688,Iowa,2020,14,608,2020W45
689,Iowa,2020,15,596,2020W45
690,Iowa,2020,16,633,2020W45
691,Iowa,2020,17,586,2020W45
692,Iowa,2020,18,673,2020W45
693,Iowa,2020,19,700,2020W45
694,Iowa,2020,20,674,2020W45
695,Iowa,2020,21,617,2020W45
696,Iowa,2020,22,631,2020W45
697,Iowa,2020,23,598,2020W45
698,Iowa,2020,24,587,2020W45
699,Iowa,2020,25,574,2020W45
700,Iowa,2020,26,548,2020W45
701,Iowa,2020,27,595,2020W45
702,Iowa,2020,28,562,2020W45
703,Iowa,2020,29,600,2020W45
704,Iowa,2020,30,647,2020W45
705,Iowa,2020,31,644,2020W45
706,Iowa,2020,32,642,2020W45
707,Iowa,2020,33,660,2020W45
708,Iowa,2020,34,617,2020W45
709,Iowa,2020,35,684,2020W45
710,Iowa,2020,36,589,2020W45
711,Iowa,2020,37,627,2020W45
712,Iowa,2020,38,622,2020W45
713,Iowa,2020,39,631,2020W45
714,Iowa,2020,40,664,2020W45
