,jurisdiction,year,week,number_of_deaths,last_week
118,Arizona,2020,17,1384,2020W51
119,Arizona,2020,18,1398,2020W51
120,Arizona,2020,19,1427,2020W51
121,Arizona,2020,20,1306,2020W51
122,Arizona,2020,21,1289,2020W51
123,Arizona,2020,22,1310,2020W51
124,Arizona,2020,23,1399,2020W51
125,Arizona,2020,24,1463,2020W51
126,Arizona,2020,25,1549,2020W51
127,Arizona,2020,26,1616,2020W51
128,Arizona,2020,27,1773,2020W51
129,Arizona,2020,28,1952,2020W51
130,Arizona,2020,29,1993,2020W51
131,Arizona,2020,30,1861,2020W51
132,Arizona,2020,31,1792,2020W51
133,Arizona,2020,32,1584,2020W51
134,Arizona,2020,33,1526,2020W51
135,Arizona,2020,34,1504,2020W51
136,Arizona,2020,35,1464,2020W51
137,Arizona,2020,36,1292,2020W51
138,Arizona,2020,37,1280,2020W51
139,Arizona,2020,38,1257,2020W51
140,Arizona,2020,39,1282,2020W51
141,Arizona,2020,40,1201,2020W51
142,Arizona,2020,41,1237,2020W51
143,Arizona,2020,42,1229,2020W51
144,Arizona,2020,43,1280,2020W51
145,Arizona,2020,44,1305,2020W51
146,Arizona,2020,45,1381,2020W51
147,Arizona,2020,46,1239,2020W51
148,Arizona,2020,47,1493,2020W51
149,Arizona,2020,48,1448,2020W51
150,Arizona,2020,49,1469,2020W51
151,Arizona,2020,50,1171,2020W51
152,Arizona,2020,51,862,2020W51
153,Arkansas,2020,1,672,2020W51
154,Arkansas,2020,2,685,2020W51
155,Arkansas,2020,3,658,2020W51
156,Arkansas,2020,4,616,2020W51
157,Arkansas,2020,5,681,2020W51
158,Arkansas,2020,6,673,2020W51
159,Arkansas,2020,7,688,2020W51
160,Arkansas,2020,8,695,2020W51
161,Arkansas,2020,9,656,2020W51
162,Arkansas,2020,10,696,2020W51
163,Arkansas,2020,11,628,2020W51
164,Arkansas,2020,12,637,2020W51
165,Arkansas,2020,13,640,2020W51
166,Arkansas,2020,14,606,2020W51
167,Arkansas,2020,15,636,2020W51
168,Arkansas,2020,16,637,2020W51
169,Arkansas,2020,17,614,2020W51
170,Arkansas,2020,18,630,2020W51
171,Arkansas,2020,19,661,2020W51
172,Arkansas,2020,20,582,2020W51
173,Arkansas,2020,21,642,2020W51
174,Arkansas,2020,22,610,2020W51
175,Arkansas,2020,23,648,2020W51
176,Arkansas,2020,24,651,2020W51
177,Arkansas,2020,25,707,2020W51
178,Arkansas,2020,26,663,2020W51
179,Arkansas,2020,27,686,2020W51
180,Arkansas,2020,28,660,2020W51
181,Arkansas,2020,29,694,2020W51
182,Arkansas,2020,30,713,2020W51
183,Arkansas,2020,31,745,2020W51
184,Arkansas,2020,32,734,2020W51
185,Arkansas,2020,33,764,2020W51
186,Arkansas,2020,34,749,2020W51
187,Arkansas,2020,35,738,2020W51
188,Arkansas,2020,36,710,2020W51
189,Arkansas,2020,37,721,2020W51
190,Arkansas,2020,38,734,2020W51
191,Arkansas,2020,39,743,2020W51
192,Arkansas,2020,40,780,2020W51
193,Arkansas,2020,41,782,2020W51
194,Arkansas,2020,42,774,2020W51
195,Arkansas,2020,43,783,2020W51
196,Arkansas,2020,44,786,2020W51
197,Arkansas,2020,45,834,2020W51
198,Arkansas,2020,46,866,2020W51
199,Arkansas,2020,47,850,2020W51
200,Arkansas,2020,48,767,2020W51
201,Arkansas,2020,49,828,2020W51
202,Arkansas,2020,50,646,2020W51
203,Arkansas,2020,51,321,2020W51
204,California,2020,1,5888,2020W51
205,California,2020,2,5873,2020W51
206,California,2020,3,5830,2020W51
207,California,2020,4,5828,2020W51
208,California,2020,5,5685,2020W51
209,California,2020,6,5913,2020W51
210,California,2020,7,5584,2020W51
211,California,2020,8,5797,2020W51
212,California,2020,9,5680,2020W51
213,California,2020,10,5736,2020W51
214,California,2020,11,5462,2020W51
215,California,2020,12,5678,2020W51
216,California,2020,13,5687,2020W51
217,California,2020,14,5983,2020W51
218,California,2020,15,6045,2020W51
219,California,2020,16,6128,2020W51
220,California,2020,17,5937,2020W51
221,California,2020,18,5740,2020W51
222,California,2020,19,5668,2020W51
223,California,2020,20,5689,2020W51
224,California,2020,21,5529,2020W51
225,California,2020,22,5590,2020W51
226,California,2020,23,5516,2020W51
227,California,2020,24,5563,2020W51
228,California,2020,25,5485,2020W51
229,California,2020,26,5692,2020W51
230,California,2020,27,5895,2020W51
231,California,2020,28,6031,2020W51
232,California,2020,29,6224,2020W51
233,California,2020,30,6242,2020W51
234,California,2020,31,6329,2020W51
235,California,2020,32,6297,2020W51
236,California,2020,33,6279,2020W51
237,California,2020,34,6461,2020W51
238,California,2020,35,5861,2020W51
239,California,2020,36,5766,2020W51
240,California,2020,37,5859,2020W51
241,California,2020,38,5735,2020W51
242,California,2020,39,5541,2020W51
243,California,2020,40,5638,2020W51
244,California,2020,41,5538,2020W51
245,California,2020,42,5581,2020W51
246,California,2020,43,5303,2020W51
247,California,2020,44,5477,2020W51
248,California,2020,45,5794,2020W51
249,California,2020,46,5901,2020W51
250,California,2020,47,6163,2020W51
251,California,2020,48,6004,2020W51
252,California,2020,49,5993,2020W51
253,California,2020,50,5088,2020W51
254,California,2020,51,3448,2020W51
255,Colorado,2020,1,854,2020W51
256,Colorado,2020,2,872,2020W51
257,Colorado,2020,3,848,2020W51
258,Colorado,2020,4,853,2020W51
259,Colorado,2020,5,793,2020W51
260,Colorado,2020,6,847,2020W51
261,Colorado,2020,7,807,2020W51
262,Colorado,2020,8,880,2020W51
263,Colorado,2020,9,842,2020W51
264,Colorado,2020,10,821,2020W51
265,Colorado,2020,11,822,2020W51
266,Colorado,2020,12,891,2020W51
267,Colorado,2020,13,860,2020W51
268,Colorado,2020,14,967,2020W51
269,Colorado,2020,15,1096,2020W51
270,Colorado,2020,16,1106,2020W51
271,Colorado,2020,17,1066,2020W51
272,Colorado,2020,18,998,2020W51
273,Colorado,2020,19,905,2020W51
274,Colorado,2020,20,885,2020W51
275,Colorado,2020,21,847,2020W51
276,Colorado,2020,22,833,2020W51
277,Colorado,2020,23,820,2020W51
278,Colorado,2020,24,814,2020W51
279,Colorado,2020,25,861,2020W51
280,Colorado,2020,26,876,2020W51
281,Colorado,2020,27,787,2020W51
282,Colorado,2020,28,815,2020W51
283,Colorado,2020,29,808,2020W51
284,Colorado,2020,30,832,2020W51
285,Colorado,2020,31,812,2020W51
286,Colorado,2020,32,841,2020W51
287,Colorado,2020,33,833,2020W51
288,Colorado,2020,34,860,2020W51
289,Colorado,2020,35,817,2020W51
290,Colorado,2020,36,739,2020W51
291,Colorado,2020,37,849,2020W51
292,Colorado,2020,38,803,2020W51
293,Colorado,2020,39,836,2020W51
294,Colorado,2020,40,779,2020W51
295,Colorado,2020,41,798,2020W51
296,Colorado,2020,42,866,2020W51
297,Colorado,2020,43,867,2020W51
298,Colorado,2020,44,897,2020W51
299,Colorado,2020,45,1000,2020W51
300,Colorado,2020,46,1024,2020W51
301,Colorado,2020,47,1106,2020W51
302,Colorado,2020,48,1182,2020W51
303,Colorado,2020,49,1160,2020W51
304,Colorado,2020,50,909,2020W51
305,Colorado,2020,51,457,2020W51
306,Connecticut,2020,1,632,2020W51
307,Connecticut,2020,2,629,2020W51
308,Connecticut,2020,3,638,2020W51
309,Connecticut,2020,4,652,2020W51
310,Connecticut,2020,5,680,2020W51
311,Connecticut,2020,6,647,2020W51
312,Connecticut,2020,7,632,2020W51
313,Connecticut,2020,8,647,2020W51
314,Connecticut,2020,9,632,2020W51
315,Connecticut,2020,10,621,2020W51
316,Connecticut,2020,11,626,2020W51
317,Connecticut,2020,12,660,2020W51
318,Connecticut,2020,13,736,2020W51
319,Connecticut,2020,14,880,2020W51
320,Connecticut,2020,15,1257,2020W51
321,Connecticut,2020,16,1380,2020W51
322,Connecticut,2020,17,1336,2020W51
323,Connecticut,2020,18,1167,2020W51
324,Connecticut,2020,19,1051,2020W51
325,Connecticut,2020,20,946,2020W51
326,Connecticut,2020,21,815,2020W51
327,Connecticut,2020,22,750,2020W51
328,Connecticut,2020,23,659,2020W51
329,Connecticut,2020,24,628,2020W51
330,Connecticut,2020,25,572,2020W51
331,Connecticut,2020,26,590,2020W51
332,Connecticut,2020,27,544,2020W51
333,Connecticut,2020,28,602,2020W51
334,Connecticut,2020,29,558,2020W51
335,Connecticut,2020,30,580,2020W51
336,Connecticut,2020,31,544,2020W51
337,Connecticut,2020,32,584,2020W51
338,Connecticut,2020,33,565,2020W51
339,Connecticut,2020,34,558,2020W51
340,Connecticut,2020,35,521,2020W51
341,Connecticut,2020,36,558,2020W51
342,Connecticut,2020,37,562,2020W51
343,Connecticut,2020,38,570,2020W51
344,Connecticut,2020,39,635,2020W51
345,Connecticut,2020,40,603,2020W51
346,Connecticut,2020,41,615,2020W51
347,Connecticut,2020,42,576,2020W51
348,Connecticut,2020,43,633,2020W51
349,Connecticut,2020,44,573,2020W51
350,Connecticut,2020,45,504,2020W51
351,Connecticut,2020,46,523,2020W51
352,Connecticut,2020,47,493,2020W51
353,Connecticut,2020,48,380,2020W51
354,Connecticut,2020,49,154,2020W51
355,Connecticut,2020,50,37,2020W51
356,Connecticut,2020,51,,2020W51
357,Delaware,2020,1,199,2020W51
358,Delaware,2020,2,194,2020W51
359,Delaware,2020,3,190,2020W51
360,Delaware,2020,4,190,2020W51
361,Delaware,2020,5,183,2020W51
362,Delaware,2020,6,191,2020W51
363,Delaware,2020,7,202,2020W51
364,Delaware,2020,8,194,2020W51
365,Delaware,2020,9,164,2020W51
366,Delaware,2020,10,200,2020W51
367,Delaware,2020,11,189,2020W51
368,Delaware,2020,12,221,2020W51
369,Delaware,2020,13,188,2020W51
370,Delaware,2020,14,215,2020W51
371,Delaware,2020,15,219,2020W51
372,Delaware,2020,16,228,2020W51
373,Delaware,2020,17,285,2020W51
374,Delaware,2020,18,251,2020W51
375,Delaware,2020,19,270,2020W51
376,Delaware,2020,20,276,2020W51
377,Delaware,2020,21,222,2020W51
378,Delaware,2020,22,226,2020W51
379,Delaware,2020,23,181,2020W51
380,Delaware,2020,24,200,2020W51
381,Delaware,2020,25,161,2020W51
382,Delaware,2020,26,200,2020W51
383,Delaware,2020,27,201,2020W51
384,Delaware,2020,28,194,2020W51
385,Delaware,2020,29,191,2020W51
386,Delaware,2020,30,199,2020W51
387,Delaware,2020,31,195,2020W51
388,Delaware,2020,32,197,2020W51
389,Delaware,2020,33,186,2020W51
390,Delaware,2020,34,193,2020W51
391,Delaware,2020,35,189,2020W51
392,Delaware,2020,36,206,2020W51
393,Delaware,2020,37,198,2020W51
394,Delaware,2020,38,161,2020W51
395,Delaware,2020,39,199,2020W51
396,Delaware,2020,40,199,2020W51
397,Delaware,2020,41,197,2020W51
398,Delaware,2020,42,194,2020W51
399,Delaware,2020,43,198,2020W51
400,Delaware,2020,44,157,2020W51
401,Delaware,2020,45,148,2020W51
402,Delaware,2020,46,141,2020W51
403,Delaware,2020,47,176,2020W51
404,Delaware,2020,48,139,2020W51
405,Delaware,2020,49,146,2020W51
406,Delaware,2020,50,126,2020W51
407,Delaware,2020,51,15,2020W51
408,District of Columbia,2020,1,132,2020W51
409,District of Columbia,2020,2,128,2020W51
410,District of Columbia,2020,3,140,2020W51
411,District of Columbia,2020,4,131,2020W51
412,District of Columbia,2020,5,143,2020W51
413,District of Columbia,2020,6,131,2020W51
414,District of Columbia,2020,7,122,2020W51
415,District of Columbia,2020,8,104,2020W51
416,District of Columbia,2020,9,135,2020W51
417,District of Columbia,2020,10,118,2020W51
418,District of Columbia,2020,11,114,2020W51
419,District of Columbia,2020,12,129,2020W51
420,District of Columbia,2020,13,130,2020W51
421,District of Columbia,2020,14,156,2020W51
422,District of Columbia,2020,15,193,2020W51
423,District of Columbia,2020,16,202,2020W51
424,District of Columbia,2020,17,242,2020W51
425,District of Columbia,2020,18,215,2020W51
426,District of Columbia,2020,19,214,2020W51
427,District of Columbia,2020,20,185,2020W51
428,District of Columbia,2020,21,181,2020W51
429,District of Columbia,2020,22,168,2020W51
430,District of Columbia,2020,23,149,2020W51
431,District of Columbia,2020,24,147,2020W51
432,District of Columbia,2020,25,132,2020W51
433,District of Columbia,2020,26,129,2020W51
434,District of Columbia,2020,27,122,2020W51
435,District of Columbia,2020,28,138,2020W51
436,District of Columbia,2020,29,121,2020W51
437,District of Columbia,2020,30,123,2020W51
438,District of Columbia,2020,31,130,2020W51
439,District of Columbia,2020,32,117,2020W51
440,District of Columbia,2020,33,117,2020W51
441,District of Columbia,2020,34,113,2020W51
442,District of Columbia,2020,35,137,2020W51
443,District of Columbia,2020,36,140,2020W51
444,District of Columbia,2020,37,125,2020W51
445,District of Columbia,2020,38,105,2020W51
446,District of Columbia,2020,39,111,2020W51
447,District of Columbia,2020,40,136,2020W51
448,District of Columbia,2020,41,141,2020W51
449,District of Columbia,2020,42,115,2020W51
450,District of Columbia,2020,43,104,2020W51
451,District of Columbia,2020,44,122,2020W51
452,District of Columbia,2020,45,130,2020W51
453,District of Columbia,2020,46,125,2020W51
454,District of Columbia,2020,47,123,2020W51
455,District of Columbia,2020,48,103,2020W51
456,District of Columbia,2020,49,127,2020W51
457,District of Columbia,2020,50,100,2020W51
458,District of Columbia,2020,51,30,2020W51
459,Florida,2020,1,4341,2020W51
460,Florida,2020,2,4409,2020W51
461,Florida,2020,3,4384,2020W51
462,Florida,2020,4,4387,2020W51
463,Florida,2020,5,4419,2020W51
464,Florida,2020,6,4385,2020W51
465,Florida,2020,7,4358,2020W51
466,Florida,2020,8,4416,2020W51
467,Florida,2020,9,4398,2020W51
468,Florida,2020,10,4520,2020W51
469,Florida,2020,11,4435,2020W51
470,Florida,2020,12,4362,2020W51
471,Florida,2020,13,4461,2020W51
472,Florida,2020,14,4497,2020W51
473,Florida,2020,15,4545,2020W51
474,Florida,2020,16,4416,2020W51
475,Florida,2020,17,4554,2020W51
476,Florida,2020,18,4351,2020W51
477,Florida,2020,19,4407,2020W51
478,Florida,2020,20,4280,2020W51
479,Florida,2020,21,4360,2020W51
480,Florida,2020,22,4211,2020W51
481,Florida,2020,23,4264,2020W51
482,Florida,2020,24,4256,2020W51
483,Florida,2020,25,4408,2020W51
484,Florida,2020,26,4503,2020W51
485,Florida,2020,27,4726,2020W51
486,Florida,2020,28,5083,2020W51
487,Florida,2020,29,5507,2020W51
488,Florida,2020,30,5704,2020W51
489,Florida,2020,31,5792,2020W51
490,Florida,2020,32,5586,2020W51
491,Florida,2020,33,5510,2020W51
492,Florida,2020,34,5203,2020W51
493,Florida,2020,35,5011,2020W51
494,Florida,2020,36,4757,2020W51
495,Florida,2020,37,4506,2020W51
496,Florida,2020,38,4666,2020W51
497,Florida,2020,39,4442,2020W51
498,Florida,2020,40,4345,2020W51
499,Florida,2020,41,4523,2020W51
500,Florida,2020,42,4384,2020W51
501,Florida,2020,43,4330,2020W51
502,Florida,2020,44,4256,2020W51
503,Florida,2020,45,4297,2020W51
504,Florida,2020,46,4468,2020W51
505,Florida,2020,47,4520,2020W51
506,Florida,2020,48,4543,2020W51
507,Florida,2020,49,4636,2020W51
508,Florida,2020,50,4154,2020W51
509,Florida,2020,51,2654,2020W51
510,Georgia,2020,1,1801,2020W51
511,Georgia,2020,2,1801,2020W51
512,Georgia,2020,3,1745,2020W51
513,Georgia,2020,4,1829,2020W51
514,Georgia,2020,5,1793,2020W51
515,Georgia,2020,6,1779,2020W51
516,Georgia,2020,7,1758,2020W51
517,Georgia,2020,8,1745,2020W51
518,Georgia,2020,9,1857,2020W51
519,Georgia,2020,10,1753,2020W51
520,Georgia,2020,11,1780,2020W51
521,Georgia,2020,12,1773,2020W51
522,Georgia,2020,13,1876,2020W51
523,Georgia,2020,14,2030,2020W51
524,Georgia,2020,15,2035,2020W51
525,Georgia,2020,16,2024,2020W51
526,Georgia,2020,17,2033,2020W51
527,Georgia,2020,18,1969,2020W51
528,Georgia,2020,19,1982,2020W51
529,Georgia,2020,20,1952,2020W51
530,Georgia,2020,21,1903,2020W51
531,Georgia,2020,22,1770,2020W51
532,Georgia,2020,23,1770,2020W51
533,Georgia,2020,24,1732,2020W51
534,Georgia,2020,25,1766,2020W51
535,Georgia,2020,26,1806,2020W51
536,Georgia,2020,27,1870,2020W51
537,Georgia,2020,28,1961,2020W51
538,Georgia,2020,29,2151,2020W51
539,Georgia,2020,30,2155,2020W51
540,Georgia,2020,31,2171,2020W51
541,Georgia,2020,32,2172,2020W51
542,Georgia,2020,33,2224,2020W51
543,Georgia,2020,34,2230,2020W51
544,Georgia,2020,35,2105,2020W51
545,Georgia,2020,36,2002,2020W51
546,Georgia,2020,37,2026,2020W51
547,Georgia,2020,38,1879,2020W51
548,Georgia,2020,39,1950,2020W51
549,Georgia,2020,40,1881,2020W51
550,Georgia,2020,41,1822,2020W51
551,Georgia,2020,42,1842,2020W51
552,Georgia,2020,43,1862,2020W51
553,Georgia,2020,44,1820,2020W51
554,Georgia,2020,45,1842,2020W51
555,Georgia,2020,46,1858,2020W51
556,Georgia,2020,47,1695,2020W51
557,Georgia,2020,48,1666,2020W51
558,Georgia,2020,49,1587,2020W51
559,Georgia,2020,50,1121,2020W51
560,Georgia,2020,51,598,2020W51
561,Hawaii,2020,1,241,2020W51
562,Hawaii,2020,2,242,2020W51
563,Hawaii,2020,3,214,2020W51
564,Hawaii,2020,4,242,2020W51
565,Hawaii,2020,5,242,2020W51
566,Hawaii,2020,6,235,2020W51
567,Hawaii,2020,7,281,2020W51
568,Hawaii,2020,8,249,2020W51
569,Hawaii,2020,9,238,2020W51
570,Hawaii,2020,10,239,2020W51
571,Hawaii,2020,11,243,2020W51
572,Hawaii,2020,12,212,2020W51
573,Hawaii,2020,13,236,2020W51
574,Hawaii,2020,14,234,2020W51
575,Hawaii,2020,15,221,2020W51
576,Hawaii,2020,16,211,2020W51
577,Hawaii,2020,17,200,2020W51
578,Hawaii,2020,18,222,2020W51
579,Hawaii,2020,19,210,2020W51
580,Hawaii,2020,20,230,2020W51
581,Hawaii,2020,21,208,2020W51
582,Hawaii,2020,22,200,2020W51
583,Hawaii,2020,23,217,2020W51
584,Hawaii,2020,24,203,2020W51
585,Hawaii,2020,25,245,2020W51
586,Hawaii,2020,26,236,2020W51
587,Hawaii,2020,27,207,2020W51
588,Hawaii,2020,28,238,2020W51
589,Hawaii,2020,29,225,2020W51
590,Hawaii,2020,30,218,2020W51
591,Hawaii,2020,31,217,2020W51
592,Hawaii,2020,32,231,2020W51
593,Hawaii,2020,33,222,2020W51
594,Hawaii,2020,34,243,2020W51
595,Hawaii,2020,35,254,2020W51
596,Hawaii,2020,36,235,2020W51
597,Hawaii,2020,37,272,2020W51
598,Hawaii,2020,38,242,2020W51
599,Hawaii,2020,39,242,2020W51
600,Hawaii,2020,40,214,2020W51
601,Hawaii,2020,41,232,2020W51
602,Hawaii,2020,42,234,2020W51
603,Hawaii,2020,43,234,2020W51
604,Hawaii,2020,44,235,2020W51
605,Hawaii,2020,45,229,2020W51
606,Hawaii,2020,46,244,2020W51
607,Hawaii,2020,47,218,2020W51
608,Hawaii,2020,48,209,2020W51
609,Hawaii,2020,49,229,2020W51
610,Hawaii,2020,50,178,2020W51
611,Hawaii,2020,51,158,2020W51
612,Idaho,2020,1,278,2020W51
613,Idaho,2020,2,292,2020W51
614,Idaho,2020,3,293,2020W51
615,Idaho,2020,4,275,2020W51
616,Idaho,2020,5,249,2020W51
617,Idaho,2020,6,292,2020W51
618,Idaho,2020,7,279,2020W51
619,Idaho,2020,8,318,2020W51
620,Idaho,2020,9,290,2020W51
621,Idaho,2020,10,278,2020W51
622,Idaho,2020,11,282,2020W51
623,Idaho,2020,12,308,2020W51
624,Idaho,2020,13,332,2020W51
625,Idaho,2020,14,271,2020W51
626,Idaho,2020,15,306,2020W51
627,Idaho,2020,16,283,2020W51
628,Idaho,2020,17,262,2020W51
629,Idaho,2020,18,252,2020W51
630,Idaho,2020,19,304,2020W51
631,Idaho,2020,20,269,2020W51
632,Idaho,2020,21,262,2020W51
633,Idaho,2020,22,279,2020W51
634,Idaho,2020,23,292,2020W51
635,Idaho,2020,24,287,2020W51
636,Idaho,2020,25,282,2020W51
637,Idaho,2020,26,296,2020W51
638,Idaho,2020,27,281,2020W51
639,Idaho,2020,28,287,2020W51
640,Idaho,2020,29,312,2020W51
641,Idaho,2020,30,328,2020W51
642,Idaho,2020,31,327,2020W51
643,Idaho,2020,32,312,2020W51
644,Idaho,2020,33,319,2020W51
645,Idaho,2020,34,360,2020W51
646,Idaho,2020,35,327,2020W51
647,Idaho,2020,36,352,2020W51
648,Idaho,2020,37,321,2020W51
649,Idaho,2020,38,320,2020W51
650,Idaho,2020,39,292,2020W51
651,Idaho,2020,40,326,2020W51
652,Idaho,2020,41,299,2020W51
653,Idaho,2020,42,325,2020W51
654,Idaho,2020,43,340,2020W51
655,Idaho,2020,44,351,2020W51
656,Idaho,2020,45,365,2020W51
657,Idaho,2020,46,406,2020W51
658,Idaho,2020,47,384,2020W51
659,Idaho,2020,48,414,2020W51
660,Idaho,2020,49,362,2020W51
661,Idaho,2020,50,228,2020W51
662,Idaho,2020,51,149,2020W51
663,Illinois,2020,1,2191,2020W51
664,Illinois,2020,2,2252,2020W51
665,Illinois,2020,3,2231,2020W51
666,Illinois,2020,4,2199,2020W51
667,Illinois,2020,5,2137,2020W51
668,Illinois,2020,6,2232,2020W51
669,Illinois,2020,7,2217,2020W51
670,Illinois,2020,8,2206,2020W51
671,Illinois,2020,9,2208,2020W51
672,Illinois,2020,10,2253,2020W51
673,Illinois,2020,11,2192,2020W51
674,Illinois,2020,12,2281,2020W51
675,Illinois,2020,13,2303,2020W51
676,Illinois,2020,14,2621,2020W51
677,Illinois,2020,15,2869,2020W51
678,Illinois,2020,16,2912,2020W51
679,Illinois,2020,17,3009,2020W51
680,Illinois,2020,18,2950,2020W51
681,Illinois,2020,19,2961,2020W51
682,Illinois,2020,20,2864,2020W51
683,Illinois,2020,21,2638,2020W51
684,Illinois,2020,22,2547,2020W51
685,Illinois,2020,23,2509,2020W51
686,Illinois,2020,24,2269,2020W51
687,Illinois,2020,25,2254,2020W51
688,Illinois,2020,26,2131,2020W51
689,Illinois,2020,27,2182,2020W51
690,Illinois,2020,28,2189,2020W51
691,Illinois,2020,29,2087,2020W51
692,Illinois,2020,30,2034,2020W51
693,Illinois,2020,31,2070,2020W51
694,Illinois,2020,32,2138,2020W51
695,Illinois,2020,33,2122,2020W51
696,Illinois,2020,34,2149,2020W51
697,Illinois,2020,35,2117,2020W51
698,Illinois,2020,36,2196,2020W51
699,Illinois,2020,37,2079,2020W51
700,Illinois,2020,38,2078,2020W51
701,Illinois,2020,39,2294,2020W51
702,Illinois,2020,40,2136,2020W51
703,Illinois,2020,41,2329,2020W51
704,Illinois,2020,42,2272,2020W51
705,Illinois,2020,43,2282,2020W51
706,Illinois,2020,44,2447,2020W51
707,Illinois,2020,45,2677,2020W51
708,Illinois,2020,46,2883,2020W51
709,Illinois,2020,47,3144,2020W51
710,Illinois,2020,48,3084,2020W51
711,Illinois,2020,49,3124,2020W51
712,Illinois,2020,50,2822,2020W51
713,Illinois,2020,51,1801,2020W51
714,Indiana,2020,1,1469,2020W51
