,jurisdiction,year,week,number_of_deaths,last_week
67,Alaska,2020,22,97,2020W46
68,Alaska,2020,23,78,2020W46
69,Alaska,2020,24,88,2020W46
70,Alaska,2020,25,92,2020W46
71,Alaska,2020,26,88,2020W46
72,Alaska,2020,27,84,2020W46
73,Alaska,2020,28,100,2020W46
74,Alaska,2020,29,87,2020W46
75,Alaska,2020,30,92,2020W46
76,Alaska,2020,31,112,2020W46
77,Alaska,2020,32,100,2020W46
78,Alaska,2020,33,74,2020W46
79,Alaska,2020,34,112,2020W46
80,Alaska,2020,35,90,2020W46
81,Alaska,2020,36,99,2020W46
82,Alaska,2020,37,83,2020W46
83,Alaska,2020,38,99,2020W46
84,Alaska,2020,39,106,2020W46
85,Alaska,2020,40,63,2020W46
86,Alaska,2020,41,95,2020W46
87,Alaska,2020,42,84,2020W46
88,Alaska,2020,43,83,2020W46
89,Alaska,2020,44,67,2020W46
90,Alaska,2020,45,49,2020W46
91,Alaska,2020,46,31,2020W46
92,Arizona,2020,1,1299,2020W46
93,Arizona,2020,2,1389,2020W46
94,Arizona,2020,3,1315,2020W46
95,Arizona,2020,4,1275,2020W46
96,Arizona,2020,5,1265,2020W46
97,Arizona,2020,6,1263,2020W46
98,Arizona,2020,7,1311,2020W46
99,Arizona,2020,8,1341,2020W46
100,Arizona,2020,9,1352,2020W46
101,Arizona,2020,10,1380,2020W46
102,Arizona,2020,11,1349,2020W46
103,Arizona,2020,12,1290,2020W46
104,Arizona,2020,13,1323,2020W46
105,Arizona,2020,14,1356,2020W46
106,Arizona,2020,15,1403,2020W46
107,Arizona,2020,16,1316,2020W46
108,Arizona,2020,17,1383,2020W46
109,Arizona,2020,18,1396,2020W46
110,Arizona,2020,19,1427,2020W46
111,Arizona,2020,20,1306,2020W46
112,Arizona,2020,21,1289,2020W46
113,Arizona,2020,22,1310,2020W46
114,Arizona,2020,23,1397,2020W46
115,Arizona,2020,24,1462,2020W46
116,Arizona,2020,25,1547,2020W46
117,Arizona,2020,26,1614,2020W46
118,Arizona,2020,27,1773,2020W46
119,Arizona,2020,28,1952,2020W46
120,Arizona,2020,29,1993,2020W46
121,Arizona,2020,30,1858,2020W46
122,Arizona,2020,31,1790,2020W46
123,Arizona,2020,32,1583,2020W46
124,Arizona,2020,33,1521,2020W46
125,Arizona,2020,34,1497,2020W46
126,Arizona,2020,35,1461,2020W46
127,Arizona,2020,36,1287,2020W46
128,Arizona,2020,37,1278,2020W46
129,Arizona,2020,38,1254,2020W46
130,Arizona,2020,39,1278,2020W46
131,Arizona,2020,40,1195,2020W46
132,Arizona,2020,41,1233,2020W46
133,Arizona,2020,42,1219,2020W46
134,Arizona,2020,43,1264,2020W46
135,Arizona,2020,44,1281,2020W46
136,Arizona,2020,45,1296,2020W46
137,Arizona,2020,46,949,2020W46
138,Arkansas,2020,1,672,2020W46
139,Arkansas,2020,2,685,2020W46
140,Arkansas,2020,3,658,2020W46
141,Arkansas,2020,4,616,2020W46
142,Arkansas,2020,5,681,2020W46
143,Arkansas,2020,6,673,2020W46
144,Arkansas,2020,7,688,2020W46
145,Arkansas,2020,8,695,2020W46
146,Arkansas,2020,9,656,2020W46
147,Arkansas,2020,10,696,2020W46
148,Arkansas,2020,11,628,2020W46
149,Arkansas,2020,12,637,2020W46
150,Arkansas,2020,13,640,2020W46
151,Arkansas,2020,14,606,2020W46
152,Arkansas,2020,15,635,2020W46
153,Arkansas,2020,16,637,2020W46
154,Arkansas,2020,17,614,2020W46
155,Arkansas,2020,18,630,2020W46
156,Arkansas,2020,19,661,2020W46
157,Arkansas,2020,20,582,2020W46
158,Arkansas,2020,21,642,2020W46
159,Arkansas,2020,22,610,2020W46
160,Arkansas,2020,23,647,2020W46
161,Arkansas,2020,24,651,2020W46
162,Arkansas,2020,25,705,2020W46
163,Arkansas,2020,26,663,2020W46
164,Arkansas,2020,27,685,2020W46
165,Arkansas,2020,28,660,2020W46
166,Arkansas,2020,29,694,2020W46
167,Arkansas,2020,30,713,2020W46
168,Arkansas,2020,31,743,2020W46
169,Arkansas,2020,32,733,2020W46
170,Arkansas,2020,33,764,2020W46
171,Arkansas,2020,34,747,2020W46
172,Arkansas,2020,35,738,2020W46
173,Arkansas,2020,36,710,2020W46
174,Arkansas,2020,37,718,2020W46
175,Arkansas,2020,38,733,2020W46
176,Arkansas,2020,39,742,2020W46
177,Arkansas,2020,40,775,2020W46
178,Arkansas,2020,41,776,2020W46
179,Arkansas,2020,42,759,2020W46
180,Arkansas,2020,43,760,2020W46
181,Arkansas,2020,44,742,2020W46
182,Arkansas,2020,45,744,2020W46
183,Arkansas,2020,46,625,2020W46
184,California,2020,1,5888,2020W46
185,California,2020,2,5873,2020W46
186,California,2020,3,5830,2020W46
187,California,2020,4,5828,2020W46
188,California,2020,5,5685,2020W46
189,California,2020,6,5913,2020W46
190,California,2020,7,5584,2020W46
191,California,2020,8,5797,2020W46
192,California,2020,9,5680,2020W46
193,California,2020,10,5732,2020W46
194,California,2020,11,5461,2020W46
195,California,2020,12,5678,2020W46
196,California,2020,13,5687,2020W46
197,California,2020,14,5982,2020W46
198,California,2020,15,6046,2020W46
199,California,2020,16,6127,2020W46
200,California,2020,17,5937,2020W46
201,California,2020,18,5739,2020W46
202,California,2020,19,5667,2020W46
203,California,2020,20,5687,2020W46
204,California,2020,21,5528,2020W46
205,California,2020,22,5590,2020W46
206,California,2020,23,5513,2020W46
207,California,2020,24,5559,2020W46
208,California,2020,25,5482,2020W46
209,California,2020,26,5688,2020W46
210,California,2020,27,5890,2020W46
211,California,2020,28,6027,2020W46
212,California,2020,29,6222,2020W46
213,California,2020,30,6234,2020W46
214,California,2020,31,6323,2020W46
215,California,2020,32,6284,2020W46
216,California,2020,33,6267,2020W46
217,California,2020,34,6459,2020W46
218,California,2020,35,5854,2020W46
219,California,2020,36,5757,2020W46
220,California,2020,37,5848,2020W46
221,California,2020,38,5717,2020W46
222,California,2020,39,5522,2020W46
223,California,2020,40,5613,2020W46
224,California,2020,41,5515,2020W46
225,California,2020,42,5514,2020W46
226,California,2020,43,5209,2020W46
227,California,2020,44,5304,2020W46
228,California,2020,45,5278,2020W46
229,California,2020,46,4205,2020W46
230,Colorado,2020,1,854,2020W46
231,Colorado,2020,2,872,2020W46
232,Colorado,2020,3,848,2020W46
233,Colorado,2020,4,853,2020W46
234,Colorado,2020,5,793,2020W46
235,Colorado,2020,6,846,2020W46
236,Colorado,2020,7,807,2020W46
237,Colorado,2020,8,880,2020W46
238,Colorado,2020,9,842,2020W46
239,Colorado,2020,10,821,2020W46
240,Colorado,2020,11,822,2020W46
241,Colorado,2020,12,891,2020W46
242,Colorado,2020,13,860,2020W46
243,Colorado,2020,14,967,2020W46
244,Colorado,2020,15,1096,2020W46
245,Colorado,2020,16,1106,2020W46
246,Colorado,2020,17,1066,2020W46
247,Colorado,2020,18,997,2020W46
248,Colorado,2020,19,905,2020W46
249,Colorado,2020,20,883,2020W46
250,Colorado,2020,21,847,2020W46
251,Colorado,2020,22,833,2020W46
252,Colorado,2020,23,820,2020W46
253,Colorado,2020,24,814,2020W46
254,Colorado,2020,25,860,2020W46
255,Colorado,2020,26,876,2020W46
256,Colorado,2020,27,787,2020W46
257,Colorado,2020,28,815,2020W46
258,Colorado,2020,29,808,2020W46
259,Colorado,2020,30,832,2020W46
260,Colorado,2020,31,812,2020W46
261,Colorado,2020,32,840,2020W46
262,Colorado,2020,33,832,2020W46
263,Colorado,2020,34,860,2020W46
264,Colorado,2020,35,815,2020W46
265,Colorado,2020,36,740,2020W46
266,Colorado,2020,37,848,2020W46
267,Colorado,2020,38,801,2020W46
268,Colorado,2020,39,836,2020W46
269,Colorado,2020,40,774,2020W46
270,Colorado,2020,41,793,2020W46
271,Colorado,2020,42,861,2020W46
272,Colorado,2020,43,855,2020W46
273,Colorado,2020,44,874,2020W46
274,Colorado,2020,45,903,2020W46
275,Colorado,2020,46,752,2020W46
276,Connecticut,2020,1,632,2020W46
277,Connecticut,2020,2,629,2020W46
278,Connecticut,2020,3,638,2020W46
279,Connecticut,2020,4,652,2020W46
280,Connecticut,2020,5,680,2020W46
281,Connecticut,2020,6,647,2020W46
282,Connecticut,2020,7,632,2020W46
283,Connecticut,2020,8,647,2020W46
284,Connecticut,2020,9,632,2020W46
285,Connecticut,2020,10,621,2020W46
286,Connecticut,2020,11,626,2020W46
287,Connecticut,2020,12,660,2020W46
288,Connecticut,2020,13,736,2020W46
289,Connecticut,2020,14,880,2020W46
290,Connecticut,2020,15,1252,2020W46
291,Connecticut,2020,16,1379,2020W46
292,Connecticut,2020,17,1331,2020W46
293,Connecticut,2020,18,1165,2020W46
294,Connecticut,2020,19,1051,2020W46
295,Connecticut,2020,20,945,2020W46
296,Connecticut,2020,21,814,2020W46
297,Connecticut,2020,22,749,2020W46
298,Connecticut,2020,23,659,2020W46
299,Connecticut,2020,24,628,2020W46
300,Connecticut,2020,25,572,2020W46
301,Connecticut,2020,26,589,2020W46
302,Connecticut,2020,27,544,2020W46
303,Connecticut,2020,28,602,2020W46
304,Connecticut,2020,29,558,2020W46
305,Connecticut,2020,30,580,2020W46
306,Connecticut,2020,31,544,2020W46
307,Connecticut,2020,32,584,2020W46
308,Connecticut,2020,33,562,2020W46
309,Connecticut,2020,34,555,2020W46
310,Connecticut,2020,35,521,2020W46
311,Connecticut,2020,36,543,2020W46
312,Connecticut,2020,37,559,2020W46
313,Connecticut,2020,38,565,2020W46
314,Connecticut,2020,39,627,2020W46
315,Connecticut,2020,40,551,2020W46
316,Connecticut,2020,41,494,2020W46
317,Connecticut,2020,42,408,2020W46
318,Connecticut,2020,43,317,2020W46
319,Connecticut,2020,44,186,2020W46
320,Connecticut,2020,45,12,2020W46
321,Connecticut,2020,46,,2020W46
322,Delaware,2020,1,199,2020W46
323,Delaware,2020,2,193,2020W46
324,Delaware,2020,3,190,2020W46
325,Delaware,2020,4,190,2020W46
326,Delaware,2020,5,183,2020W46
327,Delaware,2020,6,191,2020W46
328,Delaware,2020,7,202,2020W46
329,Delaware,2020,8,194,2020W46
330,Delaware,2020,9,164,2020W46
331,Delaware,2020,10,200,2020W46
332,Delaware,2020,11,189,2020W46
333,Delaware,2020,12,221,2020W46
334,Delaware,2020,13,188,2020W46
335,Delaware,2020,14,215,2020W46
336,Delaware,2020,15,219,2020W46
337,Delaware,2020,16,227,2020W46
338,Delaware,2020,17,285,2020W46
339,Delaware,2020,18,251,2020W46
340,Delaware,2020,19,270,2020W46
341,Delaware,2020,20,276,2020W46
342,Delaware,2020,21,222,2020W46
343,Delaware,2020,22,226,2020W46
344,Delaware,2020,23,181,2020W46
345,Delaware,2020,24,199,2020W46
346,Delaware,2020,25,160,2020W46
347,Delaware,2020,26,199,2020W46
348,Delaware,2020,27,201,2020W46
349,Delaware,2020,28,194,2020W46
350,Delaware,2020,29,191,2020W46
351,Delaware,2020,30,199,2020W46
352,Delaware,2020,31,195,2020W46
353,Delaware,2020,32,196,2020W46
354,Delaware,2020,33,185,2020W46
355,Delaware,2020,34,190,2020W46
356,Delaware,2020,35,187,2020W46
357,Delaware,2020,36,204,2020W46
358,Delaware,2020,37,191,2020W46
359,Delaware,2020,38,156,2020W46
360,Delaware,2020,39,193,2020W46
361,Delaware,2020,40,190,2020W46
362,Delaware,2020,41,164,2020W46
363,Delaware,2020,42,159,2020W46
364,Delaware,2020,43,168,2020W46
365,Delaware,2020,44,134,2020W46
366,Delaware,2020,45,118,2020W46
367,Delaware,2020,46,73,2020W46
368,District of Columbia,2020,1,132,2020W46
369,District of Columbia,2020,2,128,2020W46
370,District of Columbia,2020,3,140,2020W46
371,District of Columbia,2020,4,131,2020W46
372,District of Columbia,2020,5,143,2020W46
373,District of Columbia,2020,6,131,2020W46
374,District of Columbia,2020,7,122,2020W46
375,District of Columbia,2020,8,104,2020W46
376,District of Columbia,2020,9,135,2020W46
377,District of Columbia,2020,10,118,2020W46
378,District of Columbia,2020,11,114,2020W46
379,District of Columbia,2020,12,129,2020W46
380,District of Columbia,2020,13,130,2020W46
381,District of Columbia,2020,14,156,2020W46
382,District of Columbia,2020,15,193,2020W46
383,District of Columbia,2020,16,202,2020W46
384,District of Columbia,2020,17,242,2020W46
385,District of Columbia,2020,18,215,2020W46
386,District of Columbia,2020,19,214,2020W46
387,District of Columbia,2020,20,185,2020W46
388,District of Columbia,2020,21,181,2020W46
389,District of Columbia,2020,22,168,2020W46
390,District of Columbia,2020,23,149,2020W46
391,District of Columbia,2020,24,147,2020W46
392,District of Columbia,2020,25,132,2020W46
393,District of Columbia,2020,26,129,2020W46
394,District of Columbia,2020,27,122,2020W46
395,District of Columbia,2020,28,138,2020W46
396,District of Columbia,2020,29,121,2020W46
397,District of Columbia,2020,30,123,2020W46
398,District of Columbia,2020,31,130,2020W46
399,District of Columbia,2020,32,117,2020W46
400,District of Columbia,2020,33,117,2020W46
401,District of Columbia,2020,34,113,2020W46
402,District of Columbia,2020,35,137,2020W46
403,District of Columbia,2020,36,140,2020W46
404,District of Columbia,2020,37,124,2020W46
405,District of Columbia,2020,38,105,2020W46
406,District of Columbia,2020,39,110,2020W46
407,District of Columbia,2020,40,132,2020W46
408,District of Columbia,2020,41,134,2020W46
409,District of Columbia,2020,42,110,2020W46
410,District of Columbia,2020,43,96,2020W46
411,District of Columbia,2020,44,112,2020W46
412,District of Columbia,2020,45,99,2020W46
413,District of Columbia,2020,46,62,2020W46
414,Florida,2020,1,4341,2020W46
415,Florida,2020,2,4409,2020W46
416,Florida,2020,3,4384,2020W46
417,Florida,2020,4,4387,2020W46
418,Florida,2020,5,4419,2020W46
419,Florida,2020,6,4385,2020W46
420,Florida,2020,7,4358,2020W46
421,Florida,2020,8,4416,2020W46
422,Florida,2020,9,4398,2020W46
423,Florida,2020,10,4520,2020W46
424,Florida,2020,11,4435,2020W46
425,Florida,2020,12,4362,2020W46
426,Florida,2020,13,4461,2020W46
427,Florida,2020,14,4497,2020W46
428,Florida,2020,15,4545,2020W46
429,Florida,2020,16,4416,2020W46
430,Florida,2020,17,4554,2020W46
431,Florida,2020,18,4351,2020W46
432,Florida,2020,19,4407,2020W46
433,Florida,2020,20,4279,2020W46
434,Florida,2020,21,4360,2020W46
435,Florida,2020,22,4211,2020W46
436,Florida,2020,23,4264,2020W46
437,Florida,2020,24,4256,2020W46
438,Florida,2020,25,4406,2020W46
439,Florida,2020,26,4504,2020W46
440,Florida,2020,27,4725,2020W46
441,Florida,2020,28,5083,2020W46
442,Florida,2020,29,5507,2020W46
443,Florida,2020,30,5704,2020W46
444,Florida,2020,31,5792,2020W46
445,Florida,2020,32,5586,2020W46
446,Florida,2020,33,5509,2020W46
447,Florida,2020,34,5201,2020W46
448,Florida,2020,35,5010,2020W46
449,Florida,2020,36,4757,2020W46
450,Florida,2020,37,4506,2020W46
451,Florida,2020,38,4661,2020W46
452,Florida,2020,39,4438,2020W46
453,Florida,2020,40,4341,2020W46
454,Florida,2020,41,4517,2020W46
455,Florida,2020,42,4368,2020W46
456,Florida,2020,43,4293,2020W46
457,Florida,2020,44,4189,2020W46
458,Florida,2020,45,4062,2020W46
459,Florida,2020,46,3421,2020W46
460,Georgia,2020,1,1801,2020W46
461,Georgia,2020,2,1800,2020W46
462,Georgia,2020,3,1744,2020W46
463,Georgia,2020,4,1829,2020W46
464,Georgia,2020,5,1791,2020W46
465,Georgia,2020,6,1778,2020W46
466,Georgia,2020,7,1756,2020W46
467,Georgia,2020,8,1744,2020W46
468,Georgia,2020,9,1856,2020W46
469,Georgia,2020,10,1753,2020W46
470,Georgia,2020,11,1780,2020W46
471,Georgia,2020,12,1772,2020W46
472,Georgia,2020,13,1874,2020W46
473,Georgia,2020,14,2029,2020W46
474,Georgia,2020,15,2031,2020W46
475,Georgia,2020,16,2021,2020W46
476,Georgia,2020,17,2031,2020W46
477,Georgia,2020,18,1969,2020W46
478,Georgia,2020,19,1979,2020W46
479,Georgia,2020,20,1949,2020W46
480,Georgia,2020,21,1903,2020W46
481,Georgia,2020,22,1764,2020W46
482,Georgia,2020,23,1767,2020W46
483,Georgia,2020,24,1730,2020W46
484,Georgia,2020,25,1760,2020W46
485,Georgia,2020,26,1803,2020W46
486,Georgia,2020,27,1863,2020W46
487,Georgia,2020,28,1951,2020W46
488,Georgia,2020,29,2146,2020W46
489,Georgia,2020,30,2147,2020W46
490,Georgia,2020,31,2155,2020W46
491,Georgia,2020,32,2162,2020W46
492,Georgia,2020,33,2208,2020W46
493,Georgia,2020,34,2200,2020W46
494,Georgia,2020,35,2082,2020W46
495,Georgia,2020,36,1979,2020W46
496,Georgia,2020,37,1995,2020W46
497,Georgia,2020,38,1845,2020W46
498,Georgia,2020,39,1907,2020W46
499,Georgia,2020,40,1819,2020W46
500,Georgia,2020,41,1776,2020W46
501,Georgia,2020,42,1733,2020W46
502,Georgia,2020,43,1712,2020W46
503,Georgia,2020,44,1553,2020W46
504,Georgia,2020,45,1398,2020W46
505,Georgia,2020,46,961,2020W46
506,Hawaii,2020,1,241,2020W46
507,Hawaii,2020,2,241,2020W46
508,Hawaii,2020,3,214,2020W46
509,Hawaii,2020,4,243,2020W46
510,Hawaii,2020,5,242,2020W46
511,Hawaii,2020,6,235,2020W46
512,Hawaii,2020,7,281,2020W46
513,Hawaii,2020,8,249,2020W46
514,Hawaii,2020,9,237,2020W46
515,Hawaii,2020,10,239,2020W46
516,Hawaii,2020,11,243,2020W46
517,Hawaii,2020,12,212,2020W46
518,Hawaii,2020,13,236,2020W46
519,Hawaii,2020,14,234,2020W46
520,Hawaii,2020,15,221,2020W46
521,Hawaii,2020,16,211,2020W46
522,Hawaii,2020,17,200,2020W46
523,Hawaii,2020,18,222,2020W46
524,Hawaii,2020,19,210,2020W46
525,Hawaii,2020,20,230,2020W46
526,Hawaii,2020,21,208,2020W46
527,Hawaii,2020,22,200,2020W46
528,Hawaii,2020,23,217,2020W46
529,Hawaii,2020,24,203,2020W46
530,Hawaii,2020,25,245,2020W46
531,Hawaii,2020,26,236,2020W46
532,Hawaii,2020,27,206,2020W46
533,Hawaii,2020,28,225,2020W46
534,Hawaii,2020,29,206,2020W46
535,Hawaii,2020,30,218,2020W46
536,Hawaii,2020,31,216,2020W46
537,Hawaii,2020,32,231,2020W46
538,Hawaii,2020,33,222,2020W46
539,Hawaii,2020,34,243,2020W46
540,Hawaii,2020,35,254,2020W46
541,Hawaii,2020,36,234,2020W46
542,Hawaii,2020,37,271,2020W46
543,Hawaii,2020,38,242,2020W46
544,Hawaii,2020,39,243,2020W46
545,Hawaii,2020,40,212,2020W46
546,Hawaii,2020,41,232,2020W46
547,Hawaii,2020,42,233,2020W46
548,Hawaii,2020,43,230,2020W46
549,Hawaii,2020,44,231,2020W46
550,Hawaii,2020,45,226,2020W46
551,Hawaii,2020,46,207,2020W46
552,Idaho,2020,1,278,2020W46
553,Idaho,2020,2,292,2020W46
554,Idaho,2020,3,293,2020W46
555,Idaho,2020,4,275,2020W46
556,Idaho,2020,5,249,2020W46
557,Idaho,2020,6,292,2020W46
558,Idaho,2020,7,279,2020W46
559,Idaho,2020,8,318,2020W46
560,Idaho,2020,9,290,2020W46
561,Idaho,2020,10,278,2020W46
562,Idaho,2020,11,282,2020W46
563,Idaho,2020,12,308,2020W46
564,Idaho,2020,13,332,2020W46
565,Idaho,2020,14,271,2020W46
566,Idaho,2020,15,306,2020W46
567,Idaho,2020,16,283,2020W46
568,Idaho,2020,17,262,2020W46
569,Idaho,2020,18,252,2020W46
570,Idaho,2020,19,304,2020W46
571,Idaho,2020,20,269,2020W46
572,Idaho,2020,21,262,2020W46
573,Idaho,2020,22,279,2020W46
574,Idaho,2020,23,292,2020W46
575,Idaho,2020,24,287,2020W46
576,Idaho,2020,25,282,2020W46
577,Idaho,2020,26,296,2020W46
578,Idaho,2020,27,281,2020W46
579,Idaho,2020,28,287,2020W46
580,Idaho,2020,29,312,2020W46
581,Idaho,2020,30,328,2020W46
582,Idaho,2020,31,327,2020W46
583,Idaho,2020,32,312,2020W46
584,Idaho,2020,33,319,2020W46
585,Idaho,2020,34,360,2020W46
586,Idaho,2020,35,327,2020W46
587,Idaho,2020,36,352,2020W46
588,Idaho,2020,37,321,2020W46
589,Idaho,2020,38,320,2020W46
590,Idaho,2020,39,290,2020W46
591,Idaho,2020,40,327,2020W46
592,Idaho,2020,41,299,2020W46
593,Idaho,2020,42,322,2020W46
594,Idaho,2020,43,336,2020W46
595,Idaho,2020,44,344,2020W46
596,Idaho,2020,45,352,2020W46
597,Idaho,2020,46,338,2020W46
598,Illinois,2020,1,2191,2020W46
599,Illinois,2020,2,2252,2020W46
600,Illinois,2020,3,2231,2020W46
601,Illinois,2020,4,2199,2020W46
602,Illinois,2020,5,2138,2020W46
603,Illinois,2020,6,2231,2020W46
604,Illinois,2020,7,2218,2020W46
605,Illinois,2020,8,2206,2020W46
606,Illinois,2020,9,2208,2020W46
607,Illinois,2020,10,2253,2020W46
608,Illinois,2020,11,2192,2020W46
609,Illinois,2020,12,2281,2020W46
610,Illinois,2020,13,2303,2020W46
611,Illinois,2020,14,2621,2020W46
612,Illinois,2020,15,2868,2020W46
613,Illinois,2020,16,2912,2020W46
614,Illinois,2020,17,3008,2020W46
615,Illinois,2020,18,2950,2020W46
616,Illinois,2020,19,2961,2020W46
617,Illinois,2020,20,2864,2020W46
618,Illinois,2020,21,2637,2020W46
619,Illinois,2020,22,2546,2020W46
620,Illinois,2020,23,2508,2020W46
621,Illinois,2020,24,2268,2020W46
622,Illinois,2020,25,2254,2020W46
623,Illinois,2020,26,2131,2020W46
624,Illinois,2020,27,2181,2020W46
625,Illinois,2020,28,2189,2020W46
626,Illinois,2020,29,2086,2020W46
627,Illinois,2020,30,2033,2020W46
628,Illinois,2020,31,2069,2020W46
629,Illinois,2020,32,2137,2020W46
630,Illinois,2020,33,2121,2020W46
631,Illinois,2020,34,2147,2020W46
632,Illinois,2020,35,2116,2020W46
633,Illinois,2020,36,2195,2020W46
634,Illinois,2020,37,2077,2020W46
635,Illinois,2020,38,2078,2020W46
636,Illinois,2020,39,2290,2020W46
637,Illinois,2020,40,2125,2020W46
638,Illinois,2020,41,2314,2020W46
639,Illinois,2020,42,2260,2020W46
640,Illinois,2020,43,2254,2020W46
641,Illinois,2020,44,2406,2020W46
642,Illinois,2020,45,2569,2020W46
643,Illinois,2020,46,2371,2020W46
644,Indiana,2020,1,1469,2020W46
645,Indiana,2020,2,1386,2020W46
646,Indiana,2020,3,1389,2020W46
647,Indiana,2020,4,1421,2020W46
648,Indiana,2020,5,1378,2020W46
649,Indiana,2020,6,1362,2020W46
650,Indiana,2020,7,1429,2020W46
651,Indiana,2020,8,1407,2020W46
652,Indiana,2020,9,1447,2020W46
653,Indiana,2020,10,1369,2020W46
654,Indiana,2020,11,1402,2020W46
655,Indiana,2020,12,1326,2020W46
656,Indiana,2020,13,1485,2020W46
657,Indiana,2020,14,1581,2020W46
658,Indiana,2020,15,1628,2020W46
659,Indiana,2020,16,1507,2020W46
660,Indiana,2020,17,1593,2020W46
661,Indiana,2020,18,1530,2020W46
662,Indiana,2020,19,1578,2020W46
663,Indiana,2020,20,1566,2020W46
664,Indiana,2020,21,1467,2020W46
665,Indiana,2020,22,1377,2020W46
666,Indiana,2020,23,1390,2020W46
667,Indiana,2020,24,1386,2020W46
668,Indiana,2020,25,1348,2020W46
669,Indiana,2020,26,1373,2020W46
670,Indiana,2020,27,1337,2020W46
671,Indiana,2020,28,1351,2020W46
672,Indiana,2020,29,1375,2020W46
673,Indiana,2020,30,1309,2020W46
674,Indiana,2020,31,1355,2020W46
675,Indiana,2020,32,1335,2020W46
676,Indiana,2020,33,1360,2020W46
677,Indiana,2020,34,1346,2020W46
678,Indiana,2020,35,1349,2020W46
679,Indiana,2020,36,1252,2020W46
680,Indiana,2020,37,1313,2020W46
681,Indiana,2020,38,1381,2020W46
682,Indiana,2020,39,1410,2020W46
683,Indiana,2020,40,1369,2020W46
684,Indiana,2020,41,1368,2020W46
685,Indiana,2020,42,1441,2020W46
686,Indiana,2020,43,1386,2020W46
687,Indiana,2020,44,1409,2020W46
688,Indiana,2020,45,1338,2020W46
689,Indiana,2020,46,879,2020W46
690,Iowa,2020,1,664,2020W46
691,Iowa,2020,2,647,2020W46
692,Iowa,2020,3,620,2020W46
693,Iowa,2020,4,640,2020W46
694,Iowa,2020,5,615,2020W46
695,Iowa,2020,6,637,2020W46
696,Iowa,2020,7,600,2020W46
697,Iowa,2020,8,643,2020W46
698,Iowa,2020,9,642,2020W46
699,Iowa,2020,10,624,2020W46
700,Iowa,2020,11,636,2020W46
701,Iowa,2020,12,597,2020W46
702,Iowa,2020,13,595,2020W46
703,Iowa,2020,14,608,2020W46
704,Iowa,2020,15,596,2020W46
705,Iowa,2020,16,633,2020W46
706,Iowa,2020,17,586,2020W46
707,Iowa,2020,18,673,2020W46
708,Iowa,2020,19,700,2020W46
709,Iowa,2020,20,674,2020W46
710,Iowa,2020,21,617,2020W46
711,Iowa,2020,22,631,2020W46
712,Iowa,2020,23,598,2020W46
713,Iowa,2020,24,587,2020W46
